Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470)
6.805008120029847e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.7385843777637649e-16,8.8205971049530256e-19,3.0586473012208357e-29,8.8205971049566271e-19,2.2107773646883859e-29,6.6344025814934889e-30,6.5856325231281403e-57,4.4803375638935414e-49,2.7553529943306948e-59,1.8540784558538435e-86,3.0732135169966179e-89,1.3828302002238835e-97,1.3169863134427401e-99,2.9684800232114784e-100,2.6909155138470082e-67,1.1176264556312593e-68,2.6133333980351008e-96,9.2948878773773709e-88,1.47890899506437e-84,8.4872811700596753e-98,1.7122137192115379e-113,-4.0439807884156176e-184,-4.6575839702251876e-155,-1.7557957892930972e-163,-3.0956635125536685e-140
1.9054022736083574e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.668036257737549e-16,2.4697671894358125e-18,1.8474229699372078e-28,2.4697671894379885e-18,1.3353095282938764e-28,4.0071791592899379e-29,2.0706282344845021e-55,5.3190567741674986e-48,6.1636144544701785e-58,2.0965128689892762e-84,2.3714292370440408e-87,1.9345232810720756e-95,1.8424119922750176e-97,4.1527867258694078e-98,1.5498295778690651e-65,6.4369561559602162e-67,5.3261486978717666e-94,9.729032653697763e-86,1.5479856566430008e-82,1.6075539921460914e-95,6.292226351019043e-111,7.884888280260725e-181,8.6979577426323431e-152,5.9002972019262801e-160,3.0026007378747564e-137
4.355205196819103e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7526940017681139e-15,5.6451821475126946e-18,8.894546351947534e-28,5.6451821475231716e-18,6.4289405768451978e-28,1.9292842708001146e-28,4.6194576815236722e-54,5.2222815191840208e-47,1.2178263587262606e-56,1.8969690078635643e-82,2.5844995812215347e-85,4.2058714636186847e-93,4.0056192297121345e-95,9.0286441880785919e-96,6.9500863344833346e-64,2.8866013125092392e-65,9.6413029515854463e-92,8.7397394614797585e-84,1.3905792429239663e-80,2.8890078367149716e-93,2.2778971950881021e-108,1.3214939198704944e-176,3.6206567004551222e-148,4.9142279195687604e-156,6.1997428347931735e-134
9.254811043240594e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999623,3.7244747537552417e-15,1.1996012064449905e-17,3.8844820725477106e-27,1.1996012064495659e-17,2.8076872534966657e-27,8.4256912795487388e-28,8.6517329752466422e-53,4.6190489280937556e-46,2.1670569665916922e-55,1.4372418308177787e-80,2.1142811213774963e-83,6.8917076890789267e-91,6.56360250916227e-93,1.4794324709183165e-93,2.6147961795253411e-62,1.0860115557549524e-63,1.46221524139299e-89,6.5904085664731604e-82,1.0485993054800653e-78,4.3616958119029098e-91,6.9126816009899909e-106,1.5825958881542557e-172,1.0248675187420193e-144,2.7822120415778567e-152,8.732526145078834e-131
1.9054022736083574e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999223,7.6680362577231365e-15,2.469767190145812e-17,1.62169479910481e-26,2.4697671901649132e-17,1.172154159065956e-26,3.5175602496546548e-27,1.4943717122086207e-51,3.8825890515656708e-45,3.6550584171077607e-54,9.9917696335431498e-79,1.5216634667238047e-81,9.928321191850235e-89,9.4557232869304949e-91,2.1313149346540169e-91,9.0542089644758012e-61,3.760513199032627e-62,2.034055684113678e-87,4.5694772999595413e-80,7.2704901688677854e-77,6.051941074343476e-89,1.9237284398295573e-103,1.5634252126694412e-168,2.4505755282477839e-141,1.3305606001958694e-148,1.0411609956335905e-127
3.865244612176954e-17,0.11224537200000088,0.0,0.0,0.0,0.0,0.99999999999998446,1.5555159265633479e-14,5.0100991588009706e-17,6.6251524003154029e-26,5.0100991588790069e-17,4.7886322056188352e-26,1.437038137563446e-26,2.4829209305760048e-50,3.1831812592105605e-44,6.0034447515081185e-53,6.6618831677831854e-77,1.0314330297726016e-79,1.3465116295114443e-86,1.2824370849119982e-88,2.8906062785029982e-89,3.0123923307909688e-59,1.2511464150166728e-60,2.7130385286385896e-85,3.0424299289848016e-78,4.8408055008972772e-75,8.0613913137518466e-87,5.1324764480615108e-101,1.4049372575477709e-164,5.4141818996625228e-138,5.8794515993459623e-145,1.1484174728288118e-124
7.784929289314146e-17,0.11224537200000177,0.0,0.0,0.0,0.0,0.99999999999996858,3.1329405281352364e-14,1.0090763101125353e-16,2.6779925272720428e-25,1.0090763101440787e-16,1.9356417022444668e-25,5.8087379180155167e-26,4.0477877102156993e-49,2.5778230024967797e-43,9.73184370491924e-52,4.3512626375743146e-75,6.7914180110905025e-78,1.7735408453889509e-84,1.6892004999991647e-86,3.8074488219163015e-87,9.82794574673017e-58,4.0818717046598894e-59,3.5445365978663337e-83,1.9857982051888068e-76,3.159598692996461e-73,1.0524969743122816e-84,1.3411921957680923e-98,1.2050620383726789e-160,1.1512272299885165e-134,2.5003381421399048e-141,1.2198412945915327e-121
1.5624298643588532e-16,0.11224537200000358,0.0,0.0,0.0,0.0,0.99999999999993672,6.2877897312382973e-14,2.0252091005830369e-16,1.076809016970001e-24,2.025209100709871e-16,7.7831301608887592e-25,2.3356679717736183e-25,6.5371877590524812e-48,2.0748566835513519e-42,1.5672837674367555e-50,2.8132097455146298e-73,4.4083671988517153e-76,2.3025472843299092e-82,2.1931920149154686e-84,4.9434429759450889e-85,3.1754106557822631e-56,1.3188533083006429e-57,4.5835728010890832e-81,1.2834225463220916e-74,2.0420482612611571e-71,1.3605624956349223e-82,3.4688145652984984e-96,1.0100540806054654e-156,2.4021409282082848e-131,1.0434409505415625e-137,1.2717011659569126e-118
3.1303037352137303e-16,0.11224537200000714,0.0,0.0,0.0,0.0,0.99999999999987321,1.2597488137281553e-13,4.0574746895465413e-16,4.3184857725971226e-24,4.0574746900552043e-16,3.1213833105622646e-24,9.3670732414780442e-25,1.0508337737272798e-46,1.6649425658833172e-41,2.5158386404424794e-49,1.8095996570514214e-71,2.841308121936196e-74,2.9678852065732321e-80,2.8272966354216297e-82,6.3727113622970356e-83,1.0210337514271795e-54,4.2406915419313581e-56,5.8969647783469323e-79,8.2541883644728234e-73,1.313317600423307e-69,1.7501257326838265e-80,8.9257190886160562e-94,8.3694154278744634e-153,4.9655992346641255e-128,4.3139147164524492e-134,1.3131382529277438e-115
6.266051476923484e-16,0.11224537200001429,0.0,0.0,0.0,0.0,0.99999999999974598,2.5216884948716591e-13,8.1220058995635564e-16,1.7296468192119412e-23,8.1220059016008597e-16,1.250181434755019e-23,3.751715153379747e-24,1.6852511283177678e-45,1.333981308385742e-40,4.0319052525188745e-48,1.1610799119063435e-69,1.8248472886150286e-72,3.8114045563164824e-78,3.6317978057541919e-80,8.1860526368746848e-81,3.2751735265361909e-53,1.3602880449176043e-54,7.5673741573280883e-77,5.2956258904252703e-71,8.4257930690028777e-68,2.245686391093971e-78,2.2908347647346017e-91,6.8953520199290312e-149,1.0216926003464486e-124,1.775209717429121e-130,1.3486872894273577e-112
