Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806)
6.690630089651479e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6925544713141933e-16,8.6723412166649404e-19,2.9566923911801474e-29,8.6723412166684254e-19,2.1370847858648248e-29,6.4132558287751519e-30,6.1539077244444597e-57,4.2581979958639055e-49,2.5747242979461929e-59,1.6747822024321041e-86,2.7760223879453629e-89,1.2281105582073288e-97,1.169633672940646e-99,2.6363479689657616e-100,2.4722473524268633e-67,1.0268063161876378e-68,2.3209373627236089e-96,8.3960377982664147e-88,1.3358930178147159e-84,7.5376712323955564e-98,1.495081767552726e-113,-3.2442022049944112e-184,-3.8652962107418799e-155,-1.4326313892691992e-163
1.873376425102414e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.5391525196787802e-16,2.4282555407135163e-18,1.7858422042726402e-28,2.4282555407156206e-18,1.2907992106833502e-28,3.8736065206446969e-29,1.9348870502553063e-55,5.0553326778021877e-48,5.7595552841585465e-58,1.8937723095912763e-84,2.1421032468815909e-87,1.7180768124186608e-95,1.6362714505737961e-97,3.6881470530778581e-98,1.4238879113485281e-65,5.9138786530371055e-67,4.7302259707538205e-94,8.788199158886563e-86,1.3982897103855521e-82,1.4276908277011381e-95,5.4942865993256966e-111,6.325492951329464e-181,7.2183740150101986e-152,4.8143132760843137e-160
4.282003257376946e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7232348616404109e-15,5.5502983789968958e-18,8.598061473549341e-28,5.5502983790070238e-18,6.2146425576098512e-28,1.8649747951045737e-28,4.3166265669870371e-54,4.963355635102149e-47,1.1379910749767841e-56,1.7135250787559825e-82,2.3345688997085096e-85,3.7352925929064417e-93,3.557445574127108e-95,8.0184631801810456e-96,6.385311040626723e-64,2.6520314056267147e-65,8.5625738588462365e-92,7.8945742783134697e-84,1.2561050798753429e-80,2.5657676254059743e-93,1.9890288959868455e-108,1.0601419069936469e-176,3.0047575559081301e-148,4.0097357668544544e-156
9.099256921926011e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.6618740809839404e-15,1.1794384056320986e-17,3.7549993367961729e-27,1.1794384056365214e-17,2.7140976783737663e-27,8.1448349035442938e-28,8.08456381406655e-53,4.3900319116155868e-46,2.0249943423491071e-55,1.2982552222711127e-80,1.9098223065659847e-83,6.1206212926367125e-91,5.8292257348996695e-93,1.3139043414797632e-93,2.4023135988693772e-62,9.9776049445419011e-64,1.298613482253045e-89,5.9530916366028108e-82,9.4719586899239678e-79,3.8736820860094874e-91,6.0360596957188014e-106,1.2696057141880059e-172,8.5053035307185627e-145,2.2701297796775069e-152
1.873376425102414e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999245,7.5391525196648459e-15,2.4282555413998495e-17,1.5676383058013599e-26,2.4282555414183144e-17,1.1330823537584245e-26,3.4003082413164481e-27,1.3964073445919678e-51,3.6900864427646132e-45,3.4154490289480821e-54,9.0255284978101113e-79,1.3745129740927869e-81,8.817481108485281e-89,8.3977580081112896e-91,1.8928501307867745e-91,8.3184492520196055e-61,3.4549277945642943e-62,1.8064728496850716e-87,4.1275919031087099e-80,6.5674068425349596e-77,5.3748121660151007e-89,1.679773547601527e-103,1.2542264389907277e-168,2.0337154145002163e-141,1.085663207038963e-148
3.80027789092204e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.99999999999998479,1.5293709397002062e-14,4.9258898141470848e-17,6.4043139869719101e-26,4.925889814222519e-17,4.6290111320544823e-26,1.3891368662978972e-26,2.3201516701827033e-50,3.0253559782903445e-44,5.6098855854662382e-53,6.017654384190209e-77,9.3168963617886118e-80,1.1958561630338453e-86,1.138950028009532e-88,2.5671872254930614e-89,2.7676004422230356e-59,1.1494762273875687e-60,2.4094868574340108e-85,2.7482156623369534e-78,4.3726816810325758e-75,7.1594325746497066e-87,4.4816087268209489e-101,1.1270826882832918e-164,4.4931915275807691e-138,4.7973044606175735e-145
7.654080822561292e-17,0.11224537200000173,0.0,0.0,0.0,0.0,0.99999999999996925,3.0802823151578091e-14,9.9211583644884826e-17,2.5887261096965936e-25,9.9211583647933996e-17,1.8711203121342414e-25,5.6151133206395393e-26,3.782432740095327e-49,2.4500119791495203e-43,9.0938672512781519e-52,3.9304794146795139e-75,6.134662742547038e-78,1.5751077509430166e-84,1.5002022168700025e-86,3.3814477105157769e-87,9.0293109312925872e-58,3.7501721885429277e-59,3.1479517317021733e-83,1.7937641320486494e-76,2.8540537984463872e-73,9.3473704664597964e-85,1.1711108077611932e-98,9.6673685118139689e-161,9.5539539417598096e-135,2.0401364324295225e-141
1.5361686685839797e-16,0.1122453720000035,0.0,0.0,0.0,0.0,0.99999999999993783,6.1821050660336565e-14,1.9911695484558987e-16,1.0409153830712304e-24,1.9911695485785049e-16,7.5236924885741214e-25,2.2578123726269316e-25,6.1086387901786287e-48,1.9719832221304764e-42,1.4645395986913087e-50,2.5411619307694276e-73,3.9820617718088215e-76,2.0449283873622806e-82,1.9478040210117179e-84,4.3903397609182254e-85,2.9173716358585968e-56,1.2116811499401877e-57,4.0707340695702977e-81,1.1593107913083192e-74,1.8445746329094825e-71,1.2083342709900937e-82,3.0289217509989091e-96,8.1029569825734142e-157,1.9935198991726227e-131,8.5138961555420314e-138
3.0776898412396805e-16,0.112245372000007,0.0,0.0,0.0,0.0,0.99999999999987532,1.2385750567627912e-13,3.9892769802250851e-16,4.174536246845724e-24,3.9892769807167904e-16,3.017337199981482e-24,9.0548374660594391e-25,9.8194578396536155e-47,1.5823930428514323e-41,2.3509114064096223e-49,1.6346046511561498e-71,2.5665431138977731e-74,2.6358311754130139e-80,2.5109610690552398e-82,5.6596927026764785e-83,9.3806289378414074e-55,3.8960860763704083e-56,5.2371755214308146e-79,7.4559772455187352e-73,1.1863149264501947e-69,1.5543107297589206e-80,7.79381659125649e-94,6.7141974087852395e-153,4.1209160033170872e-128,3.519913894585735e-134
6.160732186551082e-16,0.11224537200001403,0.0,0.0,0.0,0.0,0.99999999999975031,2.4793041570186663e-13,7.9854918747837967e-16,1.6719919252396841e-23,7.9854918767531859e-16,1.2085087200799407e-23,3.6266579810374362e-24,1.5747735609944178e-45,1.2678411574614604e-40,3.7675913538119943e-48,1.048799162498391e-69,1.6483778108065338e-72,3.3849903058679414e-78,3.22544964831088e-80,7.2701460855784441e-81,3.0090276231722681e-53,1.2497488379091463e-54,6.7206889770877089e-77,4.7835185688263646e-71,7.6109876998799952e-68,1.9944249351775179e-78,2.000325753306013e-91,5.5316612101881719e-149,8.4789554691100208e-125,1.4484722412079198e-130
