Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12)
1.5808702385888068e-08,0.11224573209743767,0.0,0.0,0.0,0.0,0.99999358015156503,6.3536330311133852e-06,2.4104232440042106e-08,8.2474478750494119e-09,2.5122681453941083e-08,6.6869952880841513e-09,2.0540468436099572e-09
1.6389285320617426e-08,0.11224574535328118,0.0,0.0,0.0,0.0,0.99999334370381876,6.5866516728583756e-06,2.5111874226770827e-08,8.8641249309333464e-09,2.6236487003715918e-08,7.2131954837006237e-09,2.2188266297613972e-09
1.6969868255346784e-08,0.11224575861150769,0.0,0.0,0.0,0.0,0.99999310720589107,6.8196472677825648e-06,2.6127281332581504e-08,9.5030169348429364e-09,2.7364716574624679e-08,7.7610260874840088e-09,2.3907999990409528e-09
1.7550451190076142e-08,0.11224577187213426,0.0,0.0,0.0,0.0,0.99999287065755316,7.0526197910841887e-06,2.7150378593730907e-08,1.0164122250788829e-08,2.850744254209795e-08,8.3306527293965915e-09,2.5700596298186571e-09
1.81310341248055e-08,0.11224578513517751,0.0,0.0,0.0,0.0,0.99999263405857697,7.2855692179624732e-06,2.8181093380957534e-08,1.0847439250282151e-08,2.9664734734472075e-08,8.9222390727053879e-09,2.7566987708070403e-09
1.8711617059534858e-08,0.11224579840065409,0.0,0.0,0.0,0.0,0.99999239740873602,7.5184955236176023e-06,2.9219355606414967e-08,1.1552966312644152e-08,3.0836660425495994e-08,9.5359468082508054e-09,2.9508112423882154e-09
1.9292199994264216e-08,0.11224581166858065,0.0,0.0,0.0,0.0,0.99999216070780539,7.7513986832497921e-06,3.0265096588758868e-08,1.2280701824364579e-08,3.202328547066728e-08,1.0171936530726451e-08,3.1524911775899526e-09
1.9872782928993574e-08,0.11224582493897348,0.0,0.0,0.0,0.0,0.99999192395555958,7.984278672059297e-06,3.1318249031122392e-08,1.3030644178944801e-08,3.3224674329587246e-08,1.0830367755611134e-08,3.3618330169062965e-09
2.0453365863722933e-08,0.11224583821184873,0.0,0.0,0.0,0.0,0.99999168715177611,8.2171354652469396e-06,3.2378747556971845e-08,1.3802791777228581e-08,3.4440889529418884e-08,1.1511398505155748e-08,3.5789316303179304e-09
2.103394879845229e-08,0.11224585148722228,0.0,0.0,0.0,0.0,0.99999145029623104,8.4499690380143819e-06,3.3446529119814935e-08,1.4597143027880942e-08,3.5671991254223596e-08,1.2215184991631209e-08,3.803882410486403e-09
2.161453173318165e-08,0.11224586476511007,0.0,0.0,0.0,0.0,0.99999121338870434,8.6827793655638348e-06,3.4521532549098762e-08,1.5413696347329044e-08,3.6918037799265989e-08,1.2941881967689205e-08,4.036781168941056e-09
2.2195114667911007e-08,0.11224587804552794,0.0,0.0,0.0,0.0,0.9999909764289755,8.9155664230973297e-06,3.5603697767418995e-08,1.6252450159240388e-08,3.8179086354948821e-08,1.3691643330777764e-08,4.2777239573926521e-09
2.2775697602640365e-08,0.1122458913284914,0.0,0.0,0.0,0.0,0.99999073941682359,9.1483301858168725e-06,3.6692965869541328e-08,1.7113402894402562e-08,3.9455192928041358e-08,1.4464622062117852e-08,4.5268070856665584e-09
2.3356280537369723e-08,0.11224590461401576,0.0,0.0,0.0,0.0,0.99999050235202991,9.3810706289252044e-06,3.7789280011887226e-08,1.7996552991339269e-08,4.0746411450895796e-08,1.5260969539566026e-08,4.7841273243920939e-09
2.393686347209908e-08,0.11224591790211627,0.0,0.0,0.0,0.0,0.99999026523437717,9.6137877276260287e-06,3.8892585659842682e-08,1.8901898896799415e-08,4.2052793533163773e-08,1.6080835346146059e-08,5.0497819610858056e-09
2.451744640682844e-08,0.11224593119280832,0.0,0.0,0.0,0.0,0.9999900280636479,9.8464814571229422e-06,4.0002829328155108e-08,1.9829439065140337e-08,4.3374389722794122e-08,1.6924368242508562e-08,5.3238685126188881e-09
