Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806)
6.690623668315761e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6925544713932953e-16,8.6723289371379907e-19,2.9566895535799451e-29,8.6723289371414738e-19,2.1370827634292664e-29,6.4132405928638135e-30,6.1538959946486573e-57,4.2581916433900595e-49,2.5747169215796717e-59,1.6747758333355447e-86,2.7760129552395645e-89,1.2281052065087237e-97,1.1696287607496354e-99,2.6363352797087683e-100,2.4722398642814001e-67,1.026803373544083e-68,2.3209230815200287e-96,8.3960083598506733e-88,1.3358881202875015e-84,7.5376403975232571e-98,1.4950735118107907e-113,-3.244171882814915e-184,-3.8652674992250378e-155,-1.4326193726889386e-163
1.873374627128413e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.5391525199002647e-16,2.4282521024459707e-18,1.7858404903621173e-28,2.4282521024480738e-18,1.2907979891322727e-28,3.8735973181542477e-29,1.9348833622198289e-55,5.0553251361452116e-48,5.7595387835216395e-58,1.8937651046347882e-84,2.1420959681831946e-87,1.7180693256098652e-95,1.6362645786120016e-97,3.6881293013067265e-98,1.4238835985600957e-65,5.9138617049168678e-67,4.7301968530479631e-94,8.788168345463674e-86,1.3982845841053727e-82,1.4276849873476598e-95,5.4942562455290329e-111,6.3254338135454103e-181,7.21832037757778e-152,4.8142728819505083e-160
4.281999147722087e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7232348616910361e-15,5.5502905200996463e-18,8.5980532218079502e-28,5.5502905201097744e-18,6.2146366763672455e-28,1.8649703645015557e-28,4.316618339182775e-54,4.9633482306585521e-47,1.1379878147289675e-56,1.7135185593121746e-82,2.3345609670269749e-85,3.7352763157418553e-93,3.5574306336781856e-95,8.0184245857538301e-96,6.3852917002731993e-64,2.652023805378256e-65,8.5625211484760279e-92,7.8945465981422383e-84,1.256100474859283e-80,2.5657571294431211e-93,1.989017906856149e-108,1.0601319951946584e-176,3.0047352276685097e-148,4.0097021223426225e-156
9.099248188909434e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.661874081091519e-15,1.1794367356164331e-17,3.754995733043915e-27,1.1794367356208561e-17,2.714095109880606e-27,8.1448155539368883e-28,8.0845484042997985e-53,4.3900253624689807e-46,2.0249885409122314e-55,1.2982502826810773e-80,1.9098158171400002e-83,6.1205946210064394e-91,5.8292012534994021e-93,1.3138980174019219e-93,2.4023063225450212e-62,9.9775763505077677e-64,1.2986054879259904e-89,5.9530707637105565e-82,9.4719239647066581e-79,3.8736662396705664e-91,6.0360263462999251e-106,1.269593843799959e-172,8.5052403267725735e-145,2.2701107313248498e-152
1.8733746271284128e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999245,7.5391525198863312e-15,2.428252103132302e-17,1.567636801305732e-26,2.4282521031507681e-17,1.1330812814630906e-26,3.400300163236255e-27,1.3964046829379899e-51,3.6900809378121157e-45,3.4154392439765681e-54,9.0254941570817797e-79,1.3745083036058503e-81,8.8174426848508326e-89,8.39772273946961e-91,1.8928410201299948e-91,8.3184240564186416e-61,3.4549178933581773e-62,1.8064617288033272e-87,4.1275774308329763e-80,6.567382765716525e-77,5.3747901788995404e-89,1.6797642666495622e-103,1.2542147122778805e-168,2.0337003015302932e-141,1.0856540972877836e-148
3.800274243603352e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.99999999999998479,1.5293709397451356e-14,4.9258828393757706e-17,6.4043078406163648e-26,4.9258828394512097e-17,4.6290067513781601e-26,1.3891335661385563e-26,2.3201472478048582e-50,3.0253514649974287e-44,5.6098695136202606e-53,6.0176314877892735e-77,9.3168647037083907e-80,1.195850951896121e-86,1.1389452446828592e-88,2.5671748691205005e-89,2.7675920594879692e-59,1.1494729331939731e-60,2.409472024217287e-85,2.7482060264673819e-78,4.3726656503121888e-75,7.1594032870637943e-87,4.4815839651824396e-101,1.1270721502798952e-164,4.4931581375131164e-138,4.7972642064276896e-145
7.65407347655323e-17,0.11224537200000173,0.0,0.0,0.0,0.0,0.99999999999996925,3.0802823152483022e-14,9.9211443167096293e-17,2.5887236252414115e-25,9.9211443170145635e-17,1.8711185413948297e-25,5.6150999808678289e-26,3.7824255305034485e-49,2.4500083241674757e-43,9.093841198120377e-52,3.9304644596566464e-75,6.1346418974468018e-78,1.575100887164264e-84,1.5001959163678707e-86,3.3814314349491627e-87,9.029283582575659e-58,3.7501614412192153e-59,3.1479323523006776e-83,1.7937578427026154e-76,2.8540433351788526e-73,9.3473322285242423e-85,1.1711043371503591e-98,9.6672781235819974e-161,9.5538829436339131e-135,2.0401193135936028e-141
1.5361671942452986e-16,0.1122453720000035,0.0,0.0,0.0,0.0,0.99999999999993783,6.1821050662152725e-14,1.9911667290765023e-16,1.0409143840827285e-24,1.991166729199115e-16,7.5236853685088181e-25,2.2578070087633943e-25,6.1086271466689959e-48,1.9719802802822652e-42,1.4645354029096441e-50,2.5411522619225615e-73,3.982048241077869e-76,2.0449194762910411e-82,1.9477958406860478e-84,4.3903186293586452e-85,2.917362799484367e-56,1.2116776774784687e-57,4.0707090092978907e-81,1.1593067264993859e-74,1.8445678705009503e-71,1.2083293279732183e-82,3.0289050155921021e-96,8.1028812212486914e-157,1.9935050847411316e-131,8.5138247151307453e-138
3.0776868874252496e-16,0.112245372000007,0.0,0.0,0.0,0.0,0.99999999999987532,1.2385750567991778e-13,3.9892713316426538e-16,4.1745322404550231e-24,3.9892713321343858e-16,3.0173343445168346e-24,9.0548159545675824e-25,9.8194391230535819e-47,1.5823906822024135e-41,2.3509046712478644e-49,1.6345984316563785e-71,2.5665343929884669e-74,2.6358196894606285e-80,2.5109505236015965e-82,5.6596654614768322e-83,9.3806005250243729e-55,3.8960749108840404e-56,5.2371432802779514e-79,7.4559511031437928e-73,1.1863105772924304e-69,1.554304371431587e-80,7.7937735287936538e-94,6.7141346321424447e-153,4.1208853795593761e-128,3.5198843588446713e-134
6.160726273785152e-16,0.11224537200001403,0.0,0.0,0.0,0.0,0.99999999999975031,2.4793041570915035e-13,7.9854805677952464e-16,1.6719903205936813e-23,7.9854805697647412e-16,1.2085075764046733e-23,3.6266493652203362e-24,1.5747705593617567e-45,1.2678392660678234e-40,3.7675805599820897e-48,1.0487951719256511e-69,1.6483722097514218e-72,3.384975555526576e-78,3.2254361021740592e-80,7.2701110929608294e-81,3.0090185091833002e-53,1.2497452563525457e-54,6.7206476030968117e-77,4.7835017966915699e-71,7.6109597971833901e-68,1.9944167764429038e-78,2.0003147010830527e-91,5.5316094901271521e-149,8.4788924594472898e-125,1.4484600870180779e-130
