Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470),C7H9(588),C5H9(108)
7.028175419946993e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999967,2.8283977833531803e-16,9.1098606185816475e-19,3.2625539901571628e-29,9.1098606185854936e-19,2.3581602906825727e-29,7.0766792748903631e-30,7.4929720551187593e-57,4.9357502250723946e-49,3.1349704256456932e-59,2.2501559918732228e-86,3.7297303082072645e-89,1.7332750270756204e-97,1.6507449229194297e-99,3.7207678403024429e-100,3.1620632741008748e-67,1.3133099599620814e-68,3.2756137002569602e-96,1.1280511769036437e-87,1.7948411957951216e-84,1.0638180279301975e-97,2.2165139485333875e-113,-6.1516515346374354e-184,-6.6422535113523898e-155,-2.5860844427522964e-163,-4.2745892147978901e-140,0.0,-1.8879474893365182e-126
1.967889117585158e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.9195137933878431e-16,2.5507609732550917e-18,1.9705826100547312e-28,2.5507609732574132e-18,1.4243288155966111e-28,4.2743142821085499e-29,2.3559103006159921e-55,5.8597226880421381e-48,7.012803467174005e-58,2.5443804567122483e-84,2.8780270069606346e-87,2.424781287594427e-95,2.3093271444341126e-97,5.2052077756924457e-98,1.8211865679204178e-65,7.5639929501545751e-67,6.6759203482749194e-94,1.1807400906402438e-85,1.8786743716436655e-82,2.0149502345220783e-95,8.145482825269312e-111,1.1994390528168623e-180,1.2404293851662072e-151,8.6904564019021907e-160,4.1460844801685075e-137,4.4793090239769832e-220,1.3292588060970427e-123
4.498032268766075e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999822,1.8101745813452934e-15,5.8303107962578646e-18,9.4875070033741008e-28,5.8303107962690397e-18,6.857530125669977e-28,2.0578983332502735e-28,5.255906276928635e-54,5.7531105245917749e-47,1.38561179903273e-56,2.3022090358098765e-82,3.1366146109746645e-85,5.2717472300757086e-93,5.0207473983578326e-95,1.1316730675403454e-95,8.1669649738249719e-64,3.3920119149146004e-65,1.2084636424477256e-91,1.0606769596362297e-83,1.6876419843677397e-80,3.621158012686245e-93,2.9488088069757506e-108,2.0102395243666152e-176,5.1634752605458584e-148,7.2380902135285104e-156,8.5607942788162997e-134,5.6167463733968986e-215,1.3243321305196511e-120
9.55831857112791e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999611,3.846620985356614e-15,1.2389410443099088e-17,4.1434435674965678e-27,1.2389410443147896e-17,2.99486356954409e-27,8.9873826802697056e-28,9.8437307543398021e-53,5.0885611808619897e-46,2.4656221980319031e-55,1.7442726352241673e-80,2.5659454945823835e-83,8.6382421368052876e-91,8.2269902174338424e-93,1.8543580270686134e-93,3.0726163363739325e-62,1.2761596555015558e-63,1.8327750574510592e-89,7.9982870966835219e-82,1.2726065210704949e-78,5.4670636557918288e-91,8.9486814566591424e-106,2.40742444863123e-172,1.4615796281782634e-144,4.0978770297989754e-152,1.2058129152244821e-130,7.1293576181758099e-210,9.226694213635513e-118
1.9678891175851583e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999212,7.9195137933724704e-15,2.5507609740124242e-17,1.7298061255785988e-26,2.5507609740327996e-17,1.2502965864593996e-26,3.7520553525899193e-27,1.7002596846294781e-51,4.2772424052602919e-45,4.15863233652011e-54,1.2126261555712532e-78,1.8467295934506897e-81,1.2444407623168173e-88,1.1852049671223374e-90,2.6714439719088034e-91,1.0639494807113522e-60,4.4189356939514011e-62,2.5495333521509458e-87,5.5456336458993013e-80,8.8236499403676536e-77,7.5856613004801411e-89,2.4903263340105448e-103,2.3782622140296912e-168,3.4948041564669046e-141,1.9597620953295877e-148,1.4376634409343552e-127,6.3985084577521684e-205,5.4746515177822136e-115
3.9920036385298923e-17,0.1122453720000009,0.0,0.0,0.0,0.0,0.99999999999998401,1.6065299409377037e-14,5.1744008347545356e-17,7.0668224448169139e-26,5.1744008348377783e-17,5.1078695189045034e-26,1.5328370385414664e-26,2.8250068726579626e-50,3.506741947125717e-44,6.8305664833517007e-53,8.085028058938143e-77,1.251773431138e-79,1.6877506647634458e-86,1.6074400193104646e-88,3.6231589186455659e-89,3.5398269112398066e-59,1.4702077235669818e-60,3.400586463344134e-85,3.6923702251403251e-78,5.8749234464115541e-75,1.0104358829256681e-86,6.6441505010805623e-101,2.1371722961612216e-164,7.7212496157040488e-138,8.6597531152214114e-145,1.5857610098406511e-124,4.8845100821398549e-200,3.0128354648525734e-112
8.04023268041936e-17,0.11224537200000183,0.0,0.0,0.0,0.0,0.99999999999996758,3.2356870641277597e-14,1.0421680561587085e-16,2.856522620955113e-25,1.0421680561923565e-16,2.0646825285509902e-25,6.1959723930360297e-26,4.6054741227233541e-49,2.8398508762982327e-43,1.1072643860353529e-51,5.280801196698459e-75,8.2422381017737107e-78,2.222997185667339e-84,2.1172878681909521e-86,4.7723525147473406e-87,1.1548703820388637e-57,4.7965603631069245e-59,4.4428057634191639e-83,2.4100151737916767e-76,3.8345685302125166e-73,1.3192272549711909e-84,1.7362150451997116e-98,1.8331245558798583e-160,1.6417831769423792e-134,3.6827092354635476e-141,1.6843738315642862e-121,3.4509860210400717e-195,1.5986654540720274e-109
1.6136690764198297e-16,0.11224537200000366,0.0,0.0,0.0,0.0,0.99999999999993472,6.4940013104644384e-14,2.0916240036645487e-16,1.1485951824353683e-24,2.0916240037998455e-16,8.3019976489378891e-25,2.491373251334423e-25,7.4378527689914509e-48,2.2857595764463551e-42,1.7832155586063136e-50,3.4141817451105976e-73,5.3501068495653314e-76,2.8860599849081566e-82,2.7490039438461163e-84,6.1962362655879629e-85,3.731387828155901e-56,1.5497693098748457e-57,5.7451582806736548e-81,1.5575942766968626e-74,2.4782811849861603e-71,1.7053646549884203e-82,4.4904884589157709e-96,1.5364807508752024e-156,3.4257307505893078e-131,1.536867934044098e-137,1.755960120202535e-118,2.3475991649004384e-190,8.3318941485585746e-107
3.232960693175617e-16,0.11224537200000735,0.0,0.0,0.0,0.0,0.9999999999998691,1.3010629802964073e-13,4.19053590723355e-16,4.6063804032547277e-24,4.1905359077761517e-16,3.3294723809012956e-24,9.991521055604183e-25,1.1956130320346499e-46,1.8341789581834509e-41,2.8624571782685977e-49,2.1961754494556181e-71,3.4482839785633171e-74,3.7199923877259762e-80,3.5438071619331913e-82,7.9877173226845859e-83,1.199804786718618e-54,4.9831877018155971e-56,7.3913948629179031e-79,1.0017493841292362e-72,1.5938753040723396e-69,2.1936534481755631e-80,1.1554621419026476e-93,1.2731438454142547e-152,7.0815185872202738e-128,6.3538974716231883e-134,1.8131297926779665e-115,1.567377891402915e-185,4.3038968925741167e-104
6.471543926687192e-16,0.11224537200001473,0.0,0.0,0.0,0.0,0.99999999999973777,2.6043886787268439e-13,8.3883597486008386e-16,1.8449548365123667e-23,8.3883597507740754e-16,1.3335256021467209e-23,4.001819991042011e-24,1.9174376132077441e-45,1.4695765299149105e-40,4.5873993170438717e-48,1.4091156786026309e-69,2.2146811777826255e-72,4.7772318029957608e-78,4.5521898234324926e-80,1.0260604977173059e-80,3.8486179847510748e-53,1.5984587778649816e-54,9.4851256519905735e-77,6.4269077483492926e-71,1.0225754561276682e-67,2.8148022439843454e-78,2.9655570452250541e-91,1.0489106603259523e-148,1.4570517053008303e-124,2.6146783100812894e-130,1.8621192232566124e-112,1.0367627576729025e-180,2.2133664709103375e-101
