Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309)
6.335111712329375e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.5494833087963132e-16,8.2115214076144645e-19,2.6508251169489461e-29,8.2115214076175874e-19,1.9160052361373748e-29,5.7498047217609188e-30,4.9465323333277717e-57,3.6148329171280191e-49,2.0695703195353137e-59,1.2069318050257202e-86,2.0005413799461809e-89,8.3801023577919187e-98,7.9810870716565751e-100,1.7989316032177944e-100,1.8816063511723486e-67,7.8149402521845708e-69,1.5837058455248434e-96,6.0506065500861467e-88,9.6271145194553869e-85,5.1433862540745525e-98,9.6597028794701676e-114
1.773831279452225e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.1385532646288149e-16,2.2992259941744861e-18,1.6010983706370203e-28,2.299225994176372e-18,1.1572671626447979e-28,3.4728820519983525e-29,1.5552689094811207e-55,4.2915296529695236e-48,4.6295460361629247e-58,1.3647470250948038e-84,1.5437073574828985e-87,1.1723423536504914e-95,1.1165226531960085e-97,2.5166345141583389e-98,1.0837089317864372e-65,4.5010054578889535e-67,3.2276986983626983e-94,6.3332177057661157e-86,1.0076776354029673e-82,9.7419549714289724e-96,3.5498510593981283e-111
4.0544714958908e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6316693176290372e-15,5.2553737011703134e-18,7.7085994400853886e-28,5.2553737011793937e-18,5.5717432269548405e-28,1.6720432131702142e-28,3.4697193786747592e-54,4.2134492892974226e-47,9.1472028803334891e-57,1.2348518568016933e-82,1.6824077889842781e-85,2.5488046516192583e-93,2.427450879247471e-95,5.4714578624930702e-96,4.8598057137454385e-64,2.0184397638757455e-65,5.8427247782536766e-92,5.6892267240332342e-84,9.0521226564152216e-81,1.7507706976583933e-93,1.2851088494390095e-108
8.61575192876795e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.4672972999599699e-15,1.1167669115840954e-17,3.3665478985229415e-27,1.1167669115880609e-17,2.4333266501707332e-27,7.3022519974851441e-28,6.498400383114867e-53,3.7267482292845229e-46,1.6276958998313204e-55,9.3558763207237928e-81,1.3763140274799273e-83,4.1764522942991912e-91,3.977617884374292e-93,8.965523791356791e-94,1.8283803687671342e-62,7.5938748418700495e-64,8.8611687207311618e-90,4.2900968079798242e-82,6.8259680849043881e-79,2.643235894057636e-91,3.8998899114117515e-106
1.773831279452225e-17,0.11224537200000041,0.0,0.0,0.0,0.0,0.99999999999999289,7.1385532646163227e-15,2.2992259947898182e-17,1.4054674770043324e-26,2.2992259948063732e-17,1.0158659764486768e-26,3.0485464642415415e-27,1.1224370582803055e-51,3.1325565219554142e-45,2.7453471134968147e-54,6.504247147924649e-79,9.9054319423139618e-82,6.0166775588353854e-89,5.7302760219290243e-91,1.2916003358974819e-91,6.3311007027391371e-61,2.6295177462492576e-62,1.2326578237704883e-87,2.9745499995506333e-80,4.7328024733912753e-77,3.6675432069208767e-89,1.0852993895310005e-103
3.598343452603085e-17,0.11224537200000083,0.0,0.0,0.0,0.0,0.99999999999998546,1.448106519390697e-14,4.6641441622876428e-17,5.7417932362991686e-26,4.664144162355276e-17,4.1501439837881576e-26,1.2454307025990735e-26,1.864945946178967e-50,2.5682592319308033e-44,4.5092411056022056e-53,4.3366226471869562e-77,6.7142242117231563e-80,8.1600254495950758e-87,7.7717148250923361e-89,1.7517392589724275e-89,2.1063970676231244e-59,8.748571085053721e-61,1.6441281246191686e-85,1.9805021851303252e-78,3.1511735421225674e-75,4.8852922515183797e-87,2.8955612556101986e-101
7.247367798904806e-17,0.11224537200000162,0.0,0.0,0.0,0.0,0.99999999999997091,2.9166089052400061e-14,9.3939805016288106e-17,2.3209246294804924e-25,9.3939805019021953e-17,1.6775545542212703e-25,5.0342300298485505e-26,3.0403325359165144e-49,2.0798431298863148e-43,7.3096748874826441e-52,2.8324999887457231e-75,4.4209465882015597e-78,1.0747898843983984e-84,1.0236747479234756e-86,2.3073559487469146e-87,6.8721314656890391e-58,2.8542258836295757e-59,2.1480241466821061e-83,1.2926764565687171e-76,2.0567741902491025e-73,6.3782479644061731e-85,7.5665308377191333e-99
1.4545416491508244e-16,0.11224537200000331,0.0,0.0,0.0,0.0,0.99999999999994105,5.8536136769033332e-14,1.8853653197693198e-16,9.3323358571104937e-25,1.8853653198792466e-16,6.7453730880767945e-25,2.0242417558301092e-25,4.9101450232055971e-48,1.6740390429191531e-42,1.177200844153195e-50,1.8312883297779592e-73,2.8696740472467564e-76,1.3953812224957284e-82,1.3290993535327534e-84,2.9957809389560169e-85,2.220386649693855e-56,9.2220077759029777e-58,2.7776902993444471e-81,8.3545749164761688e-75,1.3292929181316157e-71,8.2451589375087517e-83,1.9569821612991863e-96
2.914151387671512e-16,0.11224537200000666,0.0,0.0,0.0,0.0,0.99999999999988176,1.1727623220088839e-13,3.7772998659350231e-16,3.7426840775785301e-24,3.7772998663758785e-16,2.7051963081849363e-24,8.1181148225860925e-25,7.8929142573559681e-47,1.3433114659079108e-41,1.8896688295975588e-49,1.1779778128992258e-71,1.8495801006145354e-74,1.7986029372316457e-80,1.7133739939985051e-82,3.8619333701239482e-83,7.1395166352999416e-55,2.9652797891276475e-56,3.5736186888840076e-79,5.3731504965641413e-73,8.5491798849592348e-70,1.0605954837057824e-80,5.0355740346067975e-94
5.833370864712888e-16,0.11224537200001326,0.0,0.0,0.0,0.0,0.99999999999976386,2.3475642305895249e-13,7.5611689860777313e-16,1.4990258046438938e-23,7.5611689878434554e-16,1.0834895507267322e-23,3.2514803292232283e-24,1.2658084566536573e-45,1.076284739493923e-40,3.0283997948438679e-48,7.5581707362211425e-70,1.1879040020112811e-72,2.3098352765896411e-78,2.2009109121840256e-80,4.9608382665296786e-81,2.2901452611258707e-53,9.5117380110972474e-55,4.58590296695399e-77,3.4472422065504227e-71,5.4848591938190767e-68,1.3609106208008896e-78,1.2924076272143047e-91
1.167180981879564e-15,0.11224537200002654,0.0,0.0,0.0,0.0,0.99999999999952727,4.6971680475249655e-13,1.5128907337608353e-15,6.0000097922737689e-23,1.512890734467585e-15,4.3367818945969611e-23,1.3014395031104002e-23,2.0276500031012157e-44,8.6168365890188054e-40,4.8493932305679686e-47,4.8433589558163094e-68,7.6159623001891952e-71,2.9604069246691498e-76,2.8221620849601882e-78,6.3611341629629785e-79,7.3372758557423772e-52,3.0474154223959588e-53,5.877443306757761e-75,2.2089483654237616e-69,3.5145984818526231e-66,1.7441139106260997e-76,3.3127987181955482e-89
2.3348687726961146e-15,0.11224537200005312,0.0,0.0,0.0,0.0,0.99999999999905409,9.396375680492478e-13,3.0264384485650378e-15,2.4007854541425597e-22,3.0264384513929621e-15,1.7352776789933249e-22,5.2074533054654485e-23,3.2461252803293765e-43,6.8961111542525104e-39,7.762212430025272e-46,3.1017180679507016e-66,4.8784973369716497e-69,3.7890282973401288e-74,3.6155657599825699e-76,8.1494605713220293e-77,2.3493382279363198e-50,9.7575837474336647e-52,7.527939422408002e-73,1.4146126969495597e-67,2.2507157049534594e-64,2.23384731501665e-74,8.4862088006394652e-87
4.670244354329216e-15,0.11224537200010616,0.0,0.0,0.0,0.0,0.99999999999810862,1.879479094281405e-12,6.053534056165753e-15,9.6047051122985109e-22,6.0535340674793256e-15,6.942240894203573e-22,2.0833204828477417e-22,5.1953055198560415e-42,5.5179735715794666e-38,1.242214741188845e-44,1.9857364879665197e-64,3.1236048479763593e-67,4.842780991689019e-72,4.6299659279446874e-74,1.043591141855123e-74,7.5201339322370759e-49,3.1233609315772701e-50,9.6388849027164299e-71,9.0565722431015464e-66,1.4408966084408623e-62,2.8602233244539658e-72,2.1731761777038452e-84
9.340995517595418e-15,0.11224537200021237,0.0,0.0,0.0,0.0,0.99999999999621636,3.7591621453003309e-12,1.2107725983336318e-14,3.8421947252062603e-21,1.2107726028594547e-14,2.7771225494033083e-21,8.3339607310799346e-22,8.3136814274055138e-41,4.4148570350393515e-37,1.9877715041913395e-43,1.2710839296340381e-62,1.9995392915000572e-65,6.1763958525072439e-70,5.9276480674436756e-72,1.3360877502504326e-72,2.406799903783292e-47,9.9962312957081027e-49,1.2339877839325389e-68,5.7974586806892661e-64,9.2231309414154915e-61,3.6616976999850991e-70,5.5642849951906655e-82
1.868249784412782e-14,0.11224537200042468,0.0,0.0,0.0,0.0,0.99999999999243316,7.5185282415566497e-12,2.4216112685553353e-14,1.5369404274659902e-20,2.4216112866595713e-14,1.1108943717002256e-20,3.3337204012536777e-21,1.3302807130023951e-39,3.5321477460278622e-36,3.1806784831667032e-42,8.1357291085933986e-61,1.2798371788445075e-63,7.8465832657771404e-68,7.5881792596208618e-70,1.7103701847530641e-70,7.7023100595426824e-46,3.19901836736552e-47,1.5796663486296092e-66,3.7111276028734978e-62,5.9032354220619901e-59,4.6874581954014379e-68,1.4246042683512283e-79
