Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309)
6.335111712329375e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.5494833087963132e-16,8.2115214076144645e-19,2.6508251169489461e-29,8.2115214076175874e-19,1.9160052361373748e-29,5.7498047217609188e-30,4.9465323333277717e-57,3.6148329171280191e-49,2.0695703195354e-59,1.2069318158492041e-86,2.0005413799461809e-89,8.3801023577919187e-98,7.9810870716565751e-100,1.7989316032177944e-100,1.881607260555714e-67,7.8149402521845657e-69,1.5837056752038932e-96,6.0506065500854781e-88,9.6271145194544473e-85,5.1433862540740353e-98,9.6597018550932841e-114
1.773831279452225e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.1385532646288149e-16,2.2992259941744861e-18,1.6010983706370203e-28,2.299225994176372e-18,1.1572671626447979e-28,3.4728820519983525e-29,1.5552689094811207e-55,4.2915296529695236e-48,4.6295460361631179e-58,1.3647470364238345e-84,1.5437073574828985e-87,1.1723423536504914e-95,1.1165226531960085e-97,2.5166345141583389e-98,1.0837094555446947e-65,4.5010054578889535e-67,3.2276983479494682e-94,6.3332177057655378e-86,1.0076776354028633e-82,9.7419549714279928e-96,3.549850679019727e-111
4.0544714958908e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6316693176290372e-15,5.2553737011703134e-18,7.7085994400853886e-28,5.2553737011793937e-18,5.5717432269548405e-28,1.6720432131702142e-28,3.4697193786747592e-54,4.2134492892974226e-47,9.1472028803338706e-57,1.2348518669787349e-82,1.6824077889842781e-85,2.5488046516192583e-93,2.427450879247471e-95,5.4714578624930702e-96,4.8598080624972974e-64,2.0184397638757447e-65,5.8427241433778329e-92,5.689226724032798e-84,9.0521226564142815e-81,1.7507706976582224e-93,1.2851087115965229e-108
8.61575192876795e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.4672972999599699e-15,1.1167669115840954e-17,3.3665478985229415e-27,1.1167669115880609e-17,2.4333266501707332e-27,7.3022519974851441e-28,6.4984003831148661e-53,3.7267482292845229e-46,1.627695899831388e-55,9.3558763974662024e-81,1.3763140274799273e-83,4.1764522942991912e-91,3.977617884374292e-93,8.965523791356791e-94,1.8283812524262842e-62,7.5938748418700455e-64,8.8611677573352719e-90,4.2900968079796258e-82,6.8259680849036738e-79,2.6432358940573946e-91,3.8998894928480407e-106
1.773831279452225e-17,0.11224537200000041,0.0,0.0,0.0,0.0,0.99999999999999289,7.1385532646163227e-15,2.2992259947898182e-17,1.4054674770043324e-26,2.2992259948063732e-17,1.0158659764486768e-26,3.0485464642415415e-27,1.1224370582803053e-51,3.1325565219554142e-45,2.7453471134969294e-54,6.5042472011342028e-79,9.9054319423139618e-82,6.0166775588353854e-89,5.7302760219290243e-91,1.2916003358974819e-91,6.3311037625702086e-61,2.6295177462492546e-62,1.2326576897128471e-87,2.9745499995506782e-80,4.7328024733907806e-77,3.6675432069205935e-89,1.0852992730088169e-103
3.598343452603085e-17,0.11224537200000083,0.0,0.0,0.0,0.0,0.99999999999998546,1.448106519390697e-14,4.6641441622876428e-17,5.7417932362991686e-26,4.664144162355276e-17,4.1501439837881576e-26,1.2454307025990735e-26,1.8649459461789658e-50,2.5682592319308033e-44,4.509241105602393e-53,4.3366226826147163e-77,6.7142242117231563e-80,8.1600254495950758e-87,7.7717148250923361e-89,1.7517392589724275e-89,2.1063980856481875e-59,8.7485710850537031e-61,1.6441279457832354e-85,1.980502185130599e-78,3.1511735421222376e-75,4.8852922515181395e-87,2.8955609446752537e-101
7.247367798904806e-17,0.11224537200000162,0.0,0.0,0.0,0.0,0.99999999999997091,2.9166089052400061e-14,9.3939805016288106e-17,2.3209246294804924e-25,9.3939805019021953e-17,1.6775545542212703e-25,5.0342300298485505e-26,3.040332535916511e-49,2.0798431298863148e-43,7.3096748874829498e-52,2.8325000118694714e-75,4.4209465882015597e-78,1.0747898843983984e-84,1.0236747479234756e-86,2.3073559487469146e-87,6.8721347870011348e-58,2.8542258836295611e-59,2.1480239130170899e-83,1.2926764565692143e-76,2.0567741902488879e-73,6.3782479644062211e-85,7.5665300251265229e-99
1.4545416491508244e-16,0.11224537200000331,0.0,0.0,0.0,0.0,0.99999999999994105,5.8536136769033332e-14,1.8853653197693198e-16,9.3323358571104937e-25,1.8853653198792466e-16,6.7453730880767945e-25,2.0242417558301092e-25,4.9101450232055874e-48,1.6740390429191531e-42,1.1772008441532439e-50,1.8312883447228515e-73,2.8696740472467564e-76,1.3953812224957284e-82,1.3290993535327534e-84,2.9957809389560169e-85,2.2203877228102614e-56,9.2220077759028886e-58,2.7776899971711787e-81,8.3545749164834922e-75,1.3292929181314782e-71,8.2451589375097465e-83,1.9569819511234606e-96
2.914151387671512e-16,0.11224537200000666,0.0,0.0,0.0,0.0,0.99999999999988176,1.1727623220088839e-13,3.7772998659350231e-16,3.7426840775785301e-24,3.7772998663758785e-16,2.7051963081849363e-24,8.1181148225860925e-25,7.8929142573559341e-47,1.3433114659079108e-41,1.889668829597637e-49,1.1779778225108662e-71,1.8495801006145354e-74,1.7986029372316457e-80,1.7133739939985051e-82,3.8619333701239482e-83,7.1395200858396925e-55,2.9652797891275909e-56,3.5736183001172801e-79,5.3731504965741436e-73,8.5491798849583558e-70,1.06059548370615e-80,5.0355734937848599e-94
5.833370864712888e-16,0.11224537200001326,0.0,0.0,0.0,0.0,0.99999999999976386,2.3475642305895249e-13,7.5611689860777313e-16,1.4990258046438938e-23,7.5611689878434554e-16,1.0834895507267322e-23,3.2514803292232283e-24,1.2658084566536463e-45,1.076284739493923e-40,3.0283997948439937e-48,7.5581707978863961e-70,1.1879040020112811e-72,2.3098352765896411e-78,2.2009109121840256e-80,4.9608382665296786e-81,2.2901463679567097e-53,9.5117380110968851e-55,4.5859024680583891e-77,3.4472422065636302e-71,5.4848591938185241e-68,1.3609106208019769e-78,1.2924074884079889e-91
1.167180981879564e-15,0.11224537200002654,0.0,0.0,0.0,0.0,0.99999999999952727,4.6971680475249655e-13,1.5128907337608353e-15,6.0000097922737689e-23,1.512890734467585e-15,4.3367818945969611e-23,1.3014395031104002e-23,2.0276500031011802e-44,8.6168365890188054e-40,4.8493932305681708e-47,4.8433589953306416e-68,7.6159623001891952e-71,2.9604069246691498e-76,2.8221620849601882e-78,6.3611341629629785e-79,7.3372794018593744e-52,3.0474154223957237e-53,5.8774426673550999e-75,2.2089483654409249e-69,3.5145984818522825e-66,1.7441139106290694e-76,3.3127983623953904e-89
2.3348687726961146e-15,0.11224537200005312,0.0,0.0,0.0,0.0,0.99999999999905409,9.396375680492478e-13,3.0264384485650378e-15,2.4007854541425597e-22,3.0264384513929621e-15,1.7352776789933249e-22,5.2074533054654485e-23,3.246125280329263e-43,6.8961111542525104e-39,7.7622124300255956e-46,3.1017180932557618e-66,4.8784973369716497e-69,3.7890282973401288e-74,3.6155657599825699e-76,8.1494605713220293e-77,2.34933936337515e-50,9.7575837474321603e-52,7.5279386034509834e-73,1.4146126969716959e-67,2.250715704953258e-64,2.2338473150244936e-74,8.4862078892083929e-87
4.670244354329216e-15,0.11224537200010616,0.0,0.0,0.0,0.0,0.99999999999810862,1.879479094281405e-12,6.053534056165753e-15,9.6047051122985109e-22,6.0535340674793256e-15,6.942240894203573e-22,2.0833204828477417e-22,5.1953055198556783e-42,5.5179735715794666e-38,1.2422147411888971e-44,1.9857365041672732e-64,3.1236048479763593e-67,4.842780991689019e-72,4.6299659279446874e-74,1.043591141855123e-74,7.5201375667292676e-49,3.1233609315763091e-50,9.6388838541206222e-71,9.0565722433859527e-66,1.4408966084407552e-62,2.8602233244743519e-72,2.1731759443036309e-84
9.340995517595418e-15,0.11224537200021237,0.0,0.0,0.0,0.0,0.99999999999621636,3.7591621453003309e-12,1.2107725983336318e-14,3.8421947252062603e-21,1.2107726028594547e-14,2.7771225494033083e-21,8.3339607310799346e-22,8.3136814274043484e-41,4.4148570350393515e-37,1.9877715041914223e-43,1.271083940004832e-62,1.9995392915000572e-65,6.1763958525072439e-70,5.9276480674436756e-72,1.3360877502504326e-72,2.4068010669931811e-47,9.9962312957019481e-49,1.2339876496919006e-68,5.7974586810539837e-64,9.2231309414150894e-61,3.661697700037682e-70,5.5642843975953987e-82
1.868249784412782e-14,0.11224537200042468,0.0,0.0,0.0,0.0,0.99999999999243316,7.5185282415566497e-12,2.4216112685553353e-14,1.5369404274659902e-20,2.4216112866595713e-14,1.1108943717002256e-20,3.3337204012536777e-21,1.3302807130020225e-39,3.5321477460278622e-36,3.1806784831668364e-42,8.1357291749808907e-61,1.2798371788445075e-63,7.8465832657771404e-68,7.5881792596208618e-70,1.7103701847530641e-70,7.7023137820792163e-46,3.1990183673615795e-47,1.5796661767906075e-66,3.7111276033407724e-62,5.9032354220620963e-59,4.6874581955365551e-68,1.4246041153571944e-79
3.736550249719262e-14,0.11224537200084937,0.0,0.0,0.0,0.0,0.99999999998486599,1.5037260410943114e-11,4.8432897481485435e-14,6.1478867796529889e-20,4.8432898205686252e-14,4.4436690881683972e-20,1.333515657992171e-20,2.1285105527861775e-38,2.8259363863827675e-35,5.0894783796612678e-41,5.2072630157291453e-59,8.1913097747141942e-62,9.8938302299991122e-66,9.7132915729597707e-68,2.1893686214535498e-68,2.4648150614536679e-44,1.0237141734313415e-45,2.0221461194861651e-64,2.3758151044931351e-60,3.7781907875436102e-57,6.0004964119982857e-66,3.6473040628786315e-77
7.473151180332224e-14,0.11224537200169876,0.0,0.0,0.0,0.0,0.99999999996973155,3.0074724657211371e-11,9.6866512639297729e-14,2.4591797202779599e-19,9.686651553626359e-14,1.7774866724053525e-19,5.3341198293819846e-20,3.4056278119207501e-37,2.26101772982157e-34,8.1441117855014536e-40,3.3329580714309712e-57,5.2424839562607225e-60,1.2296343530839303e-63,1.2433125690464555e-65,2.8024162642548235e-66,7.8874418091571266e-43,3.2758819767257586e-44,2.5886365402370971e-62,1.5213222872187312e-58,2.4180574938261276e-55,7.6816002605297193e-64,9.3381651055659852e-75
1.4946353041558148e-13,0.11224537200339756,0.0,0.0,0.0,0.0,0.99999999993946265,6.0149652779729177e-11,1.9373392521836265e-13,9.8367688520583706e-19,1.9373393680735041e-13,7.1099904976764063e-19,2.1336611328459437e-19,5.4488909972099638e-36,1.8092117822500547e-33,1.3033358771223997e-38,2.1334263792547408e-55,3.3551729397507539e-58,1.4874921703442559e-61,1.5914324822075147e-63,3.5870733099735083e-64,2.5239318271877346e-41,1.0482505559886073e-42,3.314097022729836e-60,9.7464317571107797e-57,1.5475322200139786e-53,9.8346347620649343e-62,2.3910448285942224e-72
2.9892756764009995e-13,0.11224537200679505,0.0,0.0,0.0,0.0,0.99999999987892552,1.2029950754468972e-10,3.8746947942743724e-13,3.934717498147204e-18,3.8746952579202896e-13,2.8440095475755711e-18,8.5346850261648339e-19,8.7177436163672018e-35,1.4479927013752482e-32,2.086207090917782e-37,1.3657990682572436e-53,2.837593595356509e-56,2.2631576710418321e-59,2.6867510692315909e-61,6.0559026538665048e-62,8.0761510155914146e-40,3.3541518340327779e-41,4.243624773390882e-58,6.2503863394094281e-55,9.903749952126422e-52,1.2593747679025919e-59,6.1234124912486671e-70
5.978556420891368e-13,0.11224537201359008,0.0,0.0,0.0,0.0,0.99999999975785081,2.4059921115430792e-10,7.7494350402682996e-13,1.5738889612157224e-17,7.7494368955361495e-13,1.1376101582087056e-17,3.4138933835424121e-18,1.3946752786770284e-33,1.1593862368121965e-31,3.3406984032380176e-36,8.7462464215475381e-52,1.8234993192069003e-54,2.4318553746135732e-57,3.4595445979221619e-59,7.797748841185364e-60,2.5840744632434834e-38,1.073161102875097e-39,5.4358441021947431e-56,4.0164328392096659e-53,6.3377707611874212e-50,1.6133740786766128e-57,1.5687784172462499e-67
1e-12,0.11224537202718013,0.0,0.0,0.0,0.0,0.99999999959497043,4.0243694551366613e-10,1.2962155141532066e-12,4.7498923924930878e-17,1.2962160744276408e-12,3.4332584108751739e-17,1.0302984929200322e-17,1.5462901480179912e-32,6.6290285521169995e-31,3.7106682579243095e-35,3.7982232398389373e-50,7.9179440887241599e-53,1.582894301588485e-55,2.9931775693416906e-57,6.7465308425321687e-58,5.6454261367186815e-37,2.3443389631507136e-38,4.7048441294833504e-54,1.7561141950855383e-51,2.7485564448431163e-48,1.3967318663527301e-55,2.7105904497241868e-65
1.1957117909872107e-12,0.11224537202718013,0.0,0.0,0.0,0.0,0.99999999951570162,4.8119859469231301e-10,1.5499032177703186e-12,6.2955595326978453e-17,1.5499039604233741e-12,4.5504826665769146e-17,1.3655702474503224e-17,2.2309491992799417e-32,9.290942047607107e-31,5.3539590580395367e-35,5.6041409978481245e-50,1.1682629472997243e-52,2.341407121579702e-55,4.4330321754934751e-57,9.9919189585079911e-58,8.2671291523424758e-37,3.4330319669133381e-38,6.9680982695320252e-54,2.5912163543171666e-51,4.0553536916098117e-48,2.0686282300343449e-55,4.0221200454331591e-65
