Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
1.052548745132623e-07,0.11224779954110807,0.0,0.0,0.0,0.0,0.99995670784067137,4.1966442454863218e-05,1.7446073773625251e-07,3.6450707549614352e-07,4.6115059447713139e-07,3.2559846611851118e-07
1.0774224296778001e-07,0.11224785778308198,0.0,0.0,0.0,0.0,0.99995566889818122,4.2948090276011807e-05,1.7883253696776607e-07,3.8191698179886851e-07,4.8047986770533695e-07,3.4178215626821973e-07
1.1271697987681544e-07,0.11224797438512994,0.0,0.0,0.0,0.0,0.99995358889667718,4.490989774845444e-05,1.8757607825050277e-07,4.1795392951179204e-07,5.2032442731716578e-07,3.7535113928922759e-07
1.1719424309494732e-07,0.11224807946085845,0.0,0.0,0.0,0.0,0.99995171449566356,4.6673817118486093e-05,1.9544417375392045e-07,4.517747976885036e-07,5.5753528962463498e-07,4.0693295677960911e-07
1.215337703961413e-07,0.1122481814243426,0.0,0.0,0.0,0.0,0.99994989560202663,4.8381917355777573e-05,2.0306830228713876e-07,4.8580988137499157e-07,5.948210963860578e-07,4.3878133773695519e-07
1.2587329769733525e-07,0.11224828350542197,0.0,0.0,0.0,0.0,0.99994807459969337,5.0088476303071717e-05,2.1068979735016958e-07,5.2108017040259723e-07,6.3330589961636496e-07,4.7184813633439637e-07
1.302128249985292e-07,0.1122483857033177,0.0,0.0,0.0,0.0,0.9999462515018871,5.1793483433939619e-05,2.1830802431944813e-07,5.5758584032085455e-07,6.7298793764021019e-07,5.0613287682080843e-07
1.3455235229972317e-07,0.11224848801723891,0.0,0.0,0.0,0.0,0.99994442632194169,5.3496928220986521e-05,2.2592243573583464e-07,5.953270986075566e-07,7.1386531448686111e-07,5.4163498867929163e-07
1.3889187960091713e-07,0.1122485904463822,0.0,0.0,0.0,0.0,0.99994259907328809,5.5198800136305278e-05,2.3353255826399983e-07,6.343041844509589e-07,7.5593601314907644e-07,5.7835381966801775e-07
1.432314069021111e-07,0.11224869298993388,0.0,0.0,0.0,0.0,0.99994076976944446,5.6899088651932615e-05,2.4113798183520083e-07,6.7451736852868849e-07,7.9919790666257398e-07,6.1628864667803117e-07
1.4757093420330505e-07,0.11224879564707042,0.0,0.0,0.0,0.0,0.99993893842400405,5.8597783240307499e-05,2.4873835043928461e-07,7.159669527836648e-07,8.4364876753992383e-07,6.5543868494215246e-07
1.51910461504499e-07,0.11224889841696009,0.0,0.0,0.0,0.0,0.99993710505062894,6.0294873374731445e-05,2.5633335416143681e-07,7.5865327019733087e-07,8.8928627596303419e-07,6.9580309599946434e-07
1.5624998880569297e-07,0.11224900129876313,0.0,0.0,0.0,0.0,0.9999352696630418,6.1990348529830858e-05,2.6392272232508656e-07,8.0257668456030157e-07,9.3610802687273036e-07,7.3738099455397279e-07
1.6058951610688693e-07,0.11224910429163273,0.0,0.0,0.0,0.0,0.99993343227501952,6.368419818202096e-05,2.7150621768022491e-07,8.4773759024041414e-07,9.8411153601618633e-07,7.801714542881881e-07
1.649290434080809e-07,0.11224920739471582,0.0,0.0,0.0,0.0,0.99993159290038869,6.5376411809971519e-05,2.7908363150062921e-07,8.9413641194822214e-07,1.0332942450886853e-06,8.2417351276813949e-07
1.6926857070927485e-07,0.11224931060715292,0.0,0.0,0.0,0.0,0.99992975155301922,6.7066978895074657e-05,2.8665477940905562e-07,9.4177360450002154e-07,1.0836535261505619e-06,8.69386175620764e-07
1.736080980104688e-07,0.11224941392807934,0.0,0.0,0.0,0.0,0.99992790824682221,6.8755888921913469e-05,2.9421949779439887e-07,9.9064965257847014e-07,1.1351866854552591e-06,9.1580842011966525e-07
1.7794762531166277e-07,0.11224951735662522,0.0,0.0,0.0,0.0,0.99992606299574516,7.0443131378732942e-05,3.0177764074628146e-07,1.0407650704908191e-06,1.1878909667630218e-06,9.6343919825377981e-07
1.8228715261285673e-07,0.11224962089191581,0.0,0.0,0.0,0.0,0.99992421581376911,7.2128695757911758e-05,3.093290774508467e-07,1.0921204019247672e-06,1.2417635541964524e-06,1.0122774393351866e-06
1.866266799140507e-07,0.11224972453307179,0.0,0.0,0.0,0.0,0.99992236671490675,7.3812571556436203e-05,3.1687368998109734e-07,1.1447162197019664e-06,1.2968015747045612e-06,1.0623220522127155e-06
1.9530573451643864e-07,0.1122499321294416,0.0,0.0,0.0,0.0,0.99991866282271413,7.7175215425359089e-05,3.319420249210779e-07,1.2536317497408849e-06,1.4103621487523313e-06,1.1660259367860694e-06
2.0398478911882658e-07,0.11225014013861877,0.0,0.0,0.0,0.0,0.99991495143180231,8.0530979071624938e-05,3.4698189484868931e-07,1.3675168163435147e-06,1.5285486359258913e-06,1.2745417787103586e-06
2.1266384372121453e-07,0.11225034855342984,0.0,0.0,0.0,0.0,0.9999112326551749,8.3879778685608453e-05,3.6199265928826653e-07,1.486377025233372e-06,1.6513361811903021e-06,1.3878602735677042e-06
2.2134289832360248e-07,0.11225055736664188,0.0,0.0,0.0,0.0,0.9999075066061599,8.7221530577323813e-05,3.769737589776109e-07,1.6102184238299964e-06,1.7786991651513695e-06,1.505971915001878e-06
2.3002195292599042e-07,0.11225076657097788,0.0,0.0,0.0,0.0,0.99990377339837055,9.0556151191887642e-05,3.9192469483913199e-07,1.7390474928141561e-06,1.9106112339402285e-06,1.6288670159576261e-06
2.3870100752837835e-07,0.11225097615910934,0.0,0.0,0.0,0.0,0.9999000331456761,9.3883557125049946e-05,4.0684501192166685e-07,1.8728711375581563e-06,2.0470453243059717e-06,1.7565357249712313e-06
2.4738006213076627e-07,0.11225118612366455,0.0,0.0,0.0,0.0,0.99989628596217106,9.7203665138784637e-05,4.21734287366811e-07,2.0116966794251225e-06,2.1879736848588663e-06,1.8889680384585893e-06
2.560591167331542e-07,0.1122513964572291,0.0,0.0,0.0,0.0,0.99989253196215078,0.00010051639217693756,4.3659212199026128e-07,2.1555318469365991e-06,2.3333678938756778e-06,2.0261538094110073e-06
2.647381713355421e-07,0.11225160715234837,0.0,0.0,0.0,0.0,0.99988877126008957,0.00010382165538092643,4.5141813453586169e-07,2.3043847668100078e-06,2.4831988746085137e-06,2.1680827534413301e-06
2.7341722593793e-07,0.11225181820152952,0.0,0.0,0.0,0.0,0.99988500397061975,0.00010711937210548506,4.66211957500914e-07,2.458263954871329e-06,2.6374369091929366e-06,2.3147444532816764e-06
2.8209628054031795e-07,0.11225202959724337,0.0,0.0,0.0,0.0,0.99988123020851072,0.00011040945993444426,4.8097323392429318e-07,2.6171783068488557e-06,2.7960516517575891e-06,2.4661283623410766e-06
2.9077533514270587e-07,0.11225224133192595,0.0,0.0,0.0,0.0,0.99987745008865103,0.00011369183669654219,4.9570161500158089e-07,2.7811370890523468e-06,2.9590121408669128e-06,2.6222238074588408e-06
2.994543897450938e-07,0.1122524533979804,0.0,0.0,0.0,0.0,0.99987366372602904,0.00011696642048125758,5.1039675844574379e-07,2.9501499289412601e-06,3.1262868113749647e-06,2.783019990935241e-06
3.081334443474817e-07,0.11225266578777848,0.0,0.0,0.0,0.0,0.99986987123571447,0.00012023312965465894,5.2505832737503039e-07,3.124226805586571e-06,3.297843505904287e-06,2.9485059920579141e-06
3.254915535522576e-07,0.11225309150794556,0.0,0.0,0.0,0.0,0.9998622683325874,0.00012674259910990115,5.542794170216146e-07,3.4876142852946818e-06,3.6536714441311707e-06,3.2935031562021198e-06
3.428496627570335e-07,0.11225351843083617,0.0,0.0,0.0,0.0,0.99985464230078103,0.00013321959812510439,5.8336227051607349e-07,3.8713860241963787e-06,4.0262272815880186e-06,3.6571255176341628e-06
