Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52)
5.415578069491838e-19,0.11224537200000001,0.0,0.0,0.0,0.0,0.99999999999999978,2.1794268626979514e-16,7.0196207062959964e-19,1.9371432908680331e-29,7.0196207062982767e-19,1.4001589976996037e-29,4.2017833464742737e-30,2.6415703793547204e-57,2.258183634466125e-49,1.1052027007007964e-59,4.3637242557828706e-87,7.8071005722939188e-90,2.7956459330251989e-98,2.6625297809093052e-100,6.001327717061227e-101
1.5163618594577147e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.1023952155536354e-16,1.9654937977938906e-18,1.1700345476842037e-28,1.9654937977952684e-18,8.4569603462169534e-29,2.5378771413046714e-29,8.3055199212895188e-56,2.6809156181837664e-48,2.4722942398308037e-58,4.9634214974098738e-85,6.0243085745750665e-88,3.9109958228297266e-96,3.7247743161609492e-98,8.3956212844557868e-99
3.4659699644747765e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.3948331921262484e-15,4.4925572522465171e-18,5.6332126898429041e-28,4.4925572522531523e-18,4.0716623654774669e-28,1.2218785972060326e-28,1.8529158045145118e-54,2.6321388662783856e-47,4.8848368272204003e-57,4.4933666363872064e-83,6.5655861665684715e-86,8.5029488451802428e-94,8.0980951573082764e-96,1.8253062905941049e-96
7.3651861745089e-18,0.11224537200000015,0.0,0.0,0.0,0.0,0.99999999999999711,2.9640205332670109e-15,9.5466841616479582e-18,2.4601719794010177e-27,9.5466841616769365e-18,1.7782019272510819e-27,5.3362648505525674e-28,3.4703062307131495e-53,2.3280970452038243e-46,8.6923062322199116e-56,3.4055720699067035e-81,5.3710571262992565e-84,1.3932876184719262e-91,1.3269528301917307e-93,2.9909445333668971e-94
1.5163618594577147e-17,0.11224537200000033,0.0,0.0,0.0,0.0,0.999999999999994,6.1023952155445073e-15,1.9654937982435567e-17,1.0270733728169835e-26,1.9654937982556549e-17,7.4236430073565621e-27,2.227785530777873e-27,5.9940909921453774e-52,1.9569058885555817e-45,1.466084527163277e-54,2.3680237036576455e-79,3.8655887984927746e-82,2.0071991547912226e-89,1.9116481808965057e-91,4.3088447009908462e-92
3.076048343471364e-17,0.1122453720000007,0.0,0.0,0.0,0.0,0.99999999999998757,1.237914458008338e-14,3.987144563194971e-17,4.1959298537412245e-26,3.9871445632443956e-17,3.0328003966923437e-26,9.1012308038375278e-27,9.9592717755004307e-51,1.6043897503449209e-44,2.4080483422911393e-53,1.5790060511838842e-77,2.620221925582165e-80,2.7222386193486367e-87,2.5926821817702046e-89,5.8438916664913004e-90
6.195421311498663e-17,0.11224537200000141,0.0,0.0,0.0,0.0,0.99999999999997502,2.4932643309096663e-14,8.0304460962733729e-17,1.6960619340242272e-25,8.0304460964731568e-17,1.2259064111996635e-25,3.6788630087624024e-26,1.6236126398092548e-49,1.2992765324602636e-43,3.9035504700229268e-52,1.0313923053092511e-75,1.7252717313771505e-78,3.5855860351613379e-85,3.4150291790426145e-87,7.6974573630526329e-88
1.243416724755326e-16,0.11224537200000284,0.0,0.0,0.0,0.0,0.99999999999994948,5.0039640766865339e-14,1.6117049175132461e-16,6.8197904411619883e-25,1.611704917593578e-16,4.929315766535723e-25,1.4792546369554163e-25,2.6221386899796919e-48,1.045770974588735e-42,6.286548778696438e-51,6.6683999562462377e-74,1.1198885701363741e-76,4.6551454075222491e-83,4.4339406838296949e-85,9.9940783963995338e-86
2.4911659119662455e-16,0.11224537200000564,0.0,0.0,0.0,0.0,0.9999999999998993,1.0025363568137125e-13,3.2290255383659796e-16,2.7350409894599951e-24,3.2290255386881474e-16,1.9768760949659349e-24,5.9324727179016342e-25,4.2150111680941384e-47,8.3916564647942186e-42,1.0091306538422613e-49,4.2895080899225436e-72,7.2179753332957894e-75,6.0004424143673775e-81,5.7158998417406036e-83,1.2883607411907153e-83
4.986664286388084e-16,0.11224537200001133,0.0,0.0,0.0,0.0,0.99999999999979794,2.0068162550625707e-13,6.4636668003951078e-16,1.0954429855662332e-23,6.4636668016854545e-16,7.9178157392518128e-24,2.3760834572338109e-24,6.7597299818128089e-46,6.7235417294222797e-41,1.6172414226670624e-48,2.7522621174620651e-70,4.6357884511617753e-73,7.7062691481162405e-79,7.3423472017896777e-81,1.6549610951551853e-81
