Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18)
5.556265863325735e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.2360447810809565e-16,7.2019788845109389e-19,2.039098200913715e-29,7.2019788845133434e-19,1.47385157652642e-29,4.4229298383955789e-30,2.9269477886316077e-57,2.4387868674676527e-49,1.2246013304687494e-59,5.4935658043474808e-87,9.1058178407413746e-90,3.3454114484797455e-98,3.1861179957595036e-100,7.1814927197712618e-101,9.7649932504278224e-68
1.5557544417312057e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.2609253870260161e-16,2.0165540876957076e-18,1.231615313351788e-28,2.0165540876971582e-18,8.9020635223398313e-29,2.6714496224278742e-29,9.2027921558218811e-56,2.8953277771967472e-48,2.7393841995618944e-58,6.2118899807251949e-85,7.0264570043703752e-88,4.6800955023214592e-96,4.4572536107247008e-98,1.0046625676631736e-98,5.6241362058552869e-66
3.55601015252847e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.4310686598913481e-15,4.6092664863155081e-18,5.9296975682556366e-28,4.6092664863224923e-18,4.2859603847192062e-28,1.2861879970608509e-28,2.0530923038431392e-54,2.8426499970357207e-47,5.4125615827706313e-57,5.6206489070172292e-83,7.6577765456607758e-86,1.0175058422543024e-93,9.6905908425129734e-96,2.184253961060664e-96,2.5220987360298156e-64
7.556521574123e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999689,3.0410209022677807e-15,9.7946912840774052e-18,2.5896547151589206e-27,9.7946912841079119e-18,1.8717915023749409e-27,5.6171208953350235e-28,3.8452146588357472e-53,2.5142917592053687e-46,9.6313642513585129e-56,4.2584943039661932e-81,6.2645366674716835e-84,1.6672782571656171e-91,1.5878989680780732e-93,3.5791157229133349e-94,9.4887657852869213e-63
1.5557544417312057e-17,0.11224537200000036,0.0,0.0,0.0,0.0,0.99999999999999367,6.2609253870164056e-15,2.01655408816904e-17,1.0811298661231037e-26,2.0165540881817752e-17,7.8143610604205668e-27,2.3450374008327126e-27,6.6416520645854949e-52,2.1134137694671605e-45,1.6244703919860358e-54,2.960524321375157e-79,4.5086325086892439e-82,2.4019153721274342e-89,2.2875750397650127e-91,5.1561818156061795e-92,3.2856583226134144e-61
3.155959010369017e-17,0.1122453720000007,0.0,0.0,0.0,0.0,0.99999999999998734,1.2700734356496692e-14,4.0907240085273158e-17,4.4167682670957261e-26,4.0907240085793418e-17,3.1924214702395596e-26,9.5802429515218817e-27,1.1035204169161415e-50,1.7327043746628845e-44,2.6681976151013193e-53,1.9738912888653363e-77,3.0560978846201028e-80,3.2575664365961186e-87,3.1025348191399184e-89,6.99309676362342e-90,1.0931592129811318e-59
6.356368147644641e-17,0.11224537200000143,0.0,0.0,0.0,0.0,0.99999999999997446,2.5580352295389401e-14,8.2390638525865736e-17,1.7853283516042085e-25,8.2390638527968715e-17,1.2904278012928421e-25,3.8724873777369226e-26,1.7990167707731225e-49,1.4031890545480063e-43,4.325263697993119e-52,1.2892629769469025e-75,2.0122720269641402e-78,4.2906881208339939e-85,4.0865968856982596e-87,9.2111673540707851e-88,3.5664376636513541e-58
1.275718642219589e-16,0.11224537200000291,0.0,0.0,0.0,0.0,0.99999999999994815,5.1339588172903364e-14,1.6535743554075918e-16,7.1787267801685689e-25,1.653574355492151e-16,5.1887534387004319e-25,1.5571101442378774e-25,2.9054168160145093e-48,1.1294088327264582e-42,6.9657050802982062e-51,8.3354359334345977e-74,1.3061829039098672e-76,5.5705678710077748e-83,5.3058779931070807e-85,1.1959420390244496e-85,1.1523165178457158e-56
2.555882297129838e-16,0.1122453720000058,0.0,0.0,0.0,0.0,0.99999999999989664,1.0285805992684553e-13,3.3129103010537931e-16,2.8789905152194862e-24,3.312910301392916e-16,2.0809222054213109e-24,6.2447081247030462e-25,4.6703724372301908e-47,9.0627979268715444e-42,1.1181503290157585e-49,5.3617763097834608e-72,8.4186911167351995e-75,7.1803948820381225e-81,6.8399352329587219e-83,1.5417177119821388e-83,3.7052028763404631e-55
5.116209606950336e-16,0.11224537200001163,0.0,0.0,0.0,0.0,0.99999999999979283,2.0589500343038674e-13,6.6315822137395217e-16,1.1530978795421527e-23,6.6315822150977824e-16,8.3345428849774157e-24,2.5011404817763254e-24,7.4900053654264728e-46,7.2612721258390824e-41,1.7919573193454274e-48,3.4402361948210942e-70,5.4069554206172236e-73,9.2216132768687353e-79,8.7862244711355925e-81,1.9804102518909682e-81,1.1885192445111727e-53
1.0236864226591335e-15,0.11224537200002326,0.0,0.0,0.0,0.0,0.99999999999958544,4.1196889042009678e-13,1.3268926124684289e-15,4.6153965777714804e-23,1.3268926130120872e-15,3.335989223130049e-23,1.001108016282648e-23,1.1997952588298802e-44,5.8134413863495157e-40,2.8694705305368388e-47,2.2045410136430322e-68,3.4665402994161525e-71,1.1819606553438885e-76,1.1266312877739988e-78,2.5394208281732798e-79,3.8078343450486429e-52
2.047817346587333e-15,0.11224537200004654,0.0,0.0,0.0,0.0,0.99999999999917066,8.2411666433002706e-13,2.6543614288867036e-15,1.8467598141947454e-22,2.6543614310620479e-15,1.3348302416396265e-22,4.0057361291368514e-23,1.9207880767819323e-43,4.6525335719589429e-39,4.593034613404315e-46,1.4118019333590246e-66,2.2205348220911174e-69,1.5129717317702792e-74,1.4433649924563014e-76,3.2533368557618971e-77,1.2192387784203489e-50
4.0960791944437326e-15,0.11224537200009312,0.0,0.0,0.0,0.0,0.99999999999834088,1.6484122118719285e-12,5.3092991986405322e-15,7.3882417932861815e-22,5.309299207343349e-15,5.3401903131873136e-22,1.602555337877339e-22,3.0741518608121977e-42,3.7227555672078572e-38,7.3503924519927091e-45,9.0384283926900123e-65,1.421764604187616e-67,1.9341948753018199e-72,1.8483226739425088e-74,4.1661091957102634e-75,3.9027330082027121e-49
8.19260289015653e-15,0.11224537200018624,0.0,0.0,0.0,0.0,0.99999999999668177,3.2970033058438958e-12,1.0619175285817254e-14,2.9555372409848552e-21,1.0619175320631527e-14,2.1362501014210804e-21,6.4107434512570834e-22,4.9193498133698376e-41,2.9785221653442481e-37,1.1761957844327473e-43,5.785557842964077e-63,9.1012644021527754e-66,2.4679950419790656e-70,2.3663696418767403e-72,5.3337840347293e-73,1.2490601151892234e-47
