Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14)
4.30386503115227e-19,0.11224537200000001,0.0,0.0,0.0,0.0,0.99999999999999978,1.7320328397001462e-16,5.5786288558720789e-19,1.2234589205482525e-29,5.5786288558735195e-19,8.8431094591306409e-30,2.6537579030287799e-30,1.0537012040368641e-57
1.2050822087226355e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999956,4.8496919511600132e-16,1.5620160796637685e-18,7.3896918801110004e-29,1.5620160796646388e-18,5.3412381133707941e-29,1.602869773446554e-29,3.3130051768405363e-56
2.754473619937453e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.999999999999999,1.1085010174078159e-15,3.5703224678952339e-18,3.5578185409536474e-28,3.5703224678994255e-18,2.5715762307990203e-28,7.7171279822652493e-29,7.3911322971741301e-55
5.853256442367087e-18,0.11224537200000013,0.0,0.0,0.0,0.0,0.99999999999999767,2.3555646619908076e-15,7.5869352446715444e-18,1.5537928290955853e-27,7.5869352446898485e-18,1.1230749013962165e-27,3.3702725371126917e-28,1.3842772784369077e-53
1.2050822087226355e-17,0.11224537200000027,0.0,0.0,0.0,0.0,0.99999999999999512,4.8496919511542468e-15,1.5620160799477679e-17,6.4867791967405704e-27,1.5620160799554088e-17,4.6886166360106905e-27,1.4070224404253846e-27,2.3909947475998251e-52
2.4445953376944895e-17,0.11224537200000055,0.0,0.0,0.0,0.0,0.99999999999999012,9.8379465294709468e-15,3.1686611914104011e-17,2.65006096025903e-26,3.1686611914416172e-17,1.9154528819456157e-26,5.7481457703044413e-27,3.9726735153672852e-51
4.923621595638197e-17,0.11224537200000109,0.0,0.0,0.0,0.0,0.99999999999998024,1.9814455686063635e-14,6.381951416341292e-17,1.0711970109638161e-25,6.3819514164674715e-17,7.7425668061526241e-26,2.3234924261492222e-26,6.4764604219883958e-50
9.881674111525611e-17,0.11224537200000229,0.0,0.0,0.0,0.0,0.99999999999995981,3.9767473999086118e-14,1.2808531874225568e-16,4.3072360681115278e-25,1.2808531874732927e-16,3.1132520619288746e-25,9.3426608614597219e-26,1.045950069017115e-48
1.979777914330044e-16,0.1122453720000045,0.0,0.0,0.0,0.0,0.99999999999991995,7.9673510624479687e-14,2.5661692822084115e-16,1.7273943091400265e-24,2.5661692824118859e-16,1.2485533222165316e-24,3.7468248716381224e-25,1.681334126444227e-47
3.9629989206850104e-16,0.11224537200000902,0.0,0.0,0.0,0.0,0.99999999999983957,1.5948558387266088e-13,5.1368014846161175e-16,6.9185872773196918e-24,5.1368014854310739e-16,5.0007257226837985e-24,1.5006842865149575e-24,2.6964020888633988e-46
7.929440933394942e-16,0.11224537200001805,0.0,0.0,0.0,0.0,0.99999999999967859,3.1910973035859973e-13,1.0278065940775511e-15,2.7692379467163452e-23,1.0278065944037458e-15,2.0015935272308599e-23,6.00664807727367e-24,4.3192634357838974e-45
1.5862324958814808e-15,0.11224537200003604,0.0,0.0,0.0,0.0,0.99999999999935762,6.3835802328878393e-13,2.0560595058470238e-15,1.1080558885596294e-22,2.0560595071522301e-15,8.0089813966402096e-23,2.4034416611381326e-23,6.9148386901706391e-44
