Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535)
6.574262428709582e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6457238646916458e-16,8.5214963354149431e-19,2.8547374812791574e-29,8.5214963354183058e-19,2.0633922071422775e-29,6.1921017737700595e-30,5.7368176652560253e-57,4.0398561521857373e-49,2.4002186084612718e-59,1.5074344547961233e-86,2.4986364129791979e-89,1.0861694676129058e-97,1.0344511339361259e-99,2.331647257633104e-100,2.2646027825517648e-67,9.4056456958722209e-69,2.0526912726798538e-96,7.5570881080450608e-88,1.2024077875961075e-84,6.6664911707343405e-98,1.2992869853126224e-113,-2.5825464550995766e-184,-3.1868599305914159e-155
1.8407934800386833e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.4080268211356814e-16,2.3860189739618846e-18,1.7242614386924512e-28,2.3860189739639157e-18,1.2462888931338549e-28,3.7400294714183128e-29,1.8037472622755322e-55,4.796117239827638e-48,5.3691930354440537e-58,1.7045426111739323e-84,1.9280598009501495e-87,1.5195070125471148e-95,1.4471564016522458e-97,3.2618827494831633e-98,1.3042952692171977e-65,5.4171703487296873e-67,4.1835224516474426e-94,7.9100638763611432e-86,1.2585696718741775e-82,1.2626828634418198e-95,4.7747589632922872e-111,5.0354072846993499e-181,5.9514059789873008e-152
4.207527954374133e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6932632734020041e-15,5.4537576549854707e-18,8.3015765955573926e-28,5.4537576549952498e-18,6.0003445386685333e-28,1.8006631959041312e-28,4.0240609143419243e-54,4.7088563786459254e-47,1.0608620721560722e-56,1.5423060613022564e-82,2.1012938824328508e-85,3.3035795859344407e-93,3.1462873317713105e-95,7.0917147145075371e-96,5.8490074369809795e-64,2.4292865541637323e-65,7.5729405318139427e-92,7.1057318630519037e-84,1.1305924276627449e-80,2.2692243649107899e-93,1.7285471692513924e-108,8.4392573622090526e-177,2.4773629305910789e-148
8.940996903045032e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.5981844559773912e-15,1.1589235017763861e-17,3.6255166012220486e-27,1.1589235017806566e-17,2.6205081033794437e-27,7.8639692536365554e-28,7.5366207268391194e-53,4.1649301972864043e-46,1.8877474005438692e-55,1.1685308390994852e-80,1.7189888591788851e-83,5.413220103059563e-91,5.1555023689849371e-93,1.16204745761919e-93,2.2005427796396653e-62,9.1395831452762516e-64,1.1485241277915078e-89,5.3582462317073121e-82,8.5255007258869354e-79,3.4259742317865502e-91,5.2455818612327538e-106,1.0106693602783613e-172,7.0124539407828377e-145
1.840793480038683e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999256,7.4080268211222276e-15,2.3860189746245505e-17,1.5135818125719752e-26,2.3860189746423793e-17,1.0940105485047112e-26,3.2830523613066064e-27,1.3017638031079336e-51,3.500874881576485e-45,3.1839619935004906e-54,8.1236787686087013e-79,1.2371687572456788e-81,7.798386849778698e-89,7.427171854309409e-91,1.6740805346222162e-91,7.6197809682869303e-61,3.1647474536886533e-62,1.5976868264202761e-87,3.715154252709848e-80,5.9111777869110595e-77,4.7536084696207395e-89,1.4597916675342126e-103,9.9842670248728892e-169,1.6767580375285548e-141
3.734181059507043e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.9999999999999849,1.5027711551388149e-14,4.8402099214908271e-17,6.1834755739309877e-26,4.8402099215636649e-17,4.4693900587111389e-26,1.3412340133285083e-26,2.1629000119961126e-50,2.8702288974367787e-44,5.2296674094791294e-53,5.416357738767117e-77,8.3859325547327591e-80,1.0576434973566114e-86,1.007313807512584e-88,2.2704798938753104e-89,2.5351491054775586e-59,1.0529314013653125e-60,2.1310065125253398e-85,2.4736081711730819e-78,3.9357541636817621e-75,6.3319681210893922e-87,3.8947006162642322e-101,8.9721396524215455e-165,3.7045475290871566e-138
7.520956218443762e-17,0.1122453720000017,0.0,0.0,0.0,0.0,0.99999999999996969,3.0267081011824995e-14,9.7485918199031714e-17,2.4994596922434417e-25,9.7485918201975904e-17,1.806598922114277e-25,5.4214823297665925e-26,3.5260728538826186e-49,2.3243860288145337e-43,8.4775171217469942e-52,3.5377376644867056e-75,5.5216743896831245e-78,1.3930633500418962e-84,1.3268136184596926e-86,2.9906307443241759e-87,8.2709372304177183e-58,3.4351941912018323e-59,2.7841221086586527e-83,1.6145274312301603e-76,2.5688707622813894e-73,8.2670310921325913e-85,1.0177430148439191e-98,7.6957072516284565e-161,7.8770468745439363e-135
1.50945065363172e-16,0.11224537200000344,0.0,0.0,0.0,0.0,0.99999999999993883,6.0745819932318651e-14,1.9565355635447019e-16,1.0050217492216292e-24,1.9565355636630858e-16,7.2642548166298664e-25,2.1799542026855204e-25,5.694616905002402e-48,1.8708684986015937e-42,1.3652782841678085e-50,2.2872436926805964e-73,3.5841658212538793e-76,1.8085860741405237e-82,1.722683032207796e-84,3.8829182660848258e-85,2.6723409874970293e-56,1.1099117164637756e-57,3.6002523704625624e-81,1.0434699893651933e-74,1.6602608710694539e-71,1.068678831728331e-82,2.6322564216206817e-96,6.4503582561403668e-157,1.6436182515243622e-131
3.024160717206408e-16,0.11224537200000692,0.0,0.0,0.0,0.0,0.99999999999987732,1.217032977717858e-13,3.9198883341411358e-16,4.0305867212914698e-24,3.9198883346159073e-16,2.9132910895552127e-24,8.7425913806225253e-25,9.153929802096931e-47,1.5012547978769254e-41,2.19157492921511e-49,1.4712715130344861e-71,2.310088756566324e-74,2.3312005154843129e-80,2.2207521858478866e-82,5.005563445879913e-83,8.5927479780323927e-55,3.5688527389178921e-56,4.6318804271863532e-79,6.7109598840724577e-73,1.067775854555883e-69,1.37466841917649e-80,6.7731441479760951e-94,5.3448372490321104e-153,3.3976162847374542e-128
6.053580844355783e-16,0.11224537200001379,0.0,0.0,0.0,0.0,0.99999999999975464,2.4361825344463985e-13,7.8465939052846613e-16,1.6143370313463479e-23,7.8465939071862263e-16,1.1668360054715327e-23,3.5015966793248175e-24,1.4680409955292403e-45,1.2028317490194238e-40,3.5122372580171555e-48,9.4400093220075138e-70,1.4836684576654141e-72,2.9937904004470093e-78,2.8526624626099849e-80,6.4298857831629186e-81,2.7562987780480539e-53,1.1447820937163002e-54,5.9439343195418771e-77,4.3055387407899158e-71,6.8504818820697039e-68,1.7639155919385933e-78,1.738364551958272e-91,4.4034807865914916e-149,6.9907423428152808e-125
