Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38)
5.827460800241798e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.3451835513023868e-16,7.5534991784148303e-19,2.243008021005078e-29,7.5534991784174746e-19,1.6212367341801694e-29,4.8652228222385389e-30,3.5416068241646832e-57,2.8136033701732419e-49,1.481767609989304e-59,7.3119360825503958e-87,1.2119843542770153e-89,4.6700756678201348e-98,4.4477078587552708e-100,1.002510944347216e-100,1.23923497010798e-67,5.1469534316651275e-69,8.4000781515413988e-97
1.6316890240677034e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.5665139436459539e-16,2.1149797699920616e-18,1.3547768446869568e-28,2.1149797699936571e-18,9.7922698745869615e-29,2.9385945846747014e-29,1.1135378508087015e-55,3.3403099309180462e-48,3.314654882177532e-58,8.2680255637995984e-85,9.3522142714613579e-88,6.53324701049165e-96,6.2221681499893445e-98,1.402473356004204e-98,7.1373590171710104e-66,2.9643816511521883e-67,1.7181211178237196e-94
3.72957491215475e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.5009174728330174e-15,4.8342394744368492e-18,6.5226673250810989e-28,4.8342394744445313e-18,4.7145564232040318e-28,1.4148067967709009e-28,2.4842416874450907e-54,3.2795361176955965e-47,6.5491995183315593e-57,7.4810836947408986e-83,1.0192500580082333e-85,1.4204018837858901e-93,1.3527721542618797e-95,3.0491411559666656e-96,3.2006913588850937e-64,1.3293531537669682e-65,3.1111644345607829e-92
7.925346688328845e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999678,3.1894496297686948e-15,1.0272758883900954e-17,2.8486201866747219e-27,1.0272758883934506e-17,2.0589706526238495e-27,6.1788329849035939e-28,4.6527097364196639e-53,2.9007125914021167e-46,1.1653950756112674e-55,5.6680559181391633e-81,8.3380983013353972e-84,2.3274606366150828e-91,2.216650710343461e-93,4.9963187640159211e-94,1.2041800830322343e-62,5.0013587985021517e-64,4.7194350572342813e-90
1.6316890240677036e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999334,6.566513943635383e-15,2.1149797705127269e-17,1.1892428527353371e-26,2.114979770526735e-17,8.5957971665585604e-27,2.5795411409454575e-27,8.0363989954768125e-52,2.4382237726967921e-45,1.9656091784488303e-54,3.9404578713531699e-79,6.0009898650096057e-82,3.3529866138993324e-89,3.1933737203981423e-91,7.1978471618266983e-92,4.1696932992200855e-61,1.731811755522344e-62,6.5658812381327743e-88
3.3099977345373416e-17,0.11224537200000073,0.0,0.0,0.0,0.0,0.99999999999998679,1.3320642571350102e-14,4.2903875356772362e-17,4.8584450938046683e-26,4.2903875357344644e-17,3.5116636173421693e-26,1.0538267246915718e-26,1.3352597035796871e-50,1.9990032561724681e-44,3.2285191280677291e-53,2.6272493050916708e-77,4.0676662791745892e-80,4.5474414862318019e-87,4.3310287005983319e-89,9.7621153522761816e-90,1.3872832159424243e-59,5.7618467426086655e-61,8.7581591027458728e-86
6.666615155476616e-17,0.1122453720000015,0.0,0.0,0.0,0.0,0.99999999999997313,2.6828899826704889e-14,8.6412030696832318e-17,1.9638611867641173e-25,8.6412030699145579e-17,1.4194705814858212e-25,4.2597361157063045e-26,2.1768102897356621e-49,1.6188448200550124e-43,5.2335691195816139e-52,1.7160090219013799e-75,2.6783340611300416e-78,5.9896331730785534e-85,5.7047444782481174e-87,1.2858463305692192e-87,4.5260187632538355e-58,1.8798055106211719e-59,1.1442734596292385e-83
1.3379849997355166e-16,0.11224537200000305,0.0,0.0,0.0,0.0,0.99999999999994582,5.3845414337115869e-14,1.7342834152403129e-16,7.8965994581813077e-25,1.734283415333329e-16,5.7076287830831456e-25,1.7128211588191741e-25,3.5155543380083156e-48,1.3029873978909335e-42,8.428503292593196e-51,1.1094465222629703e-73,1.7385294364361268e-76,7.7762752935709633e-83,7.4068176910917465e-85,1.66949271415329e-85,1.4623573066360949e-56,6.0736542224249341e-58,1.4797258089470649e-81
2.6806319681112266e-16,0.11224537200000612,0.0,0.0,0.0,0.0,0.99999999999989131,1.0787844335674345e-13,3.4746096376674584e-16,3.1668895667381254e-24,3.474609638040493e-16,2.2890144263748256e-24,6.8691789384372491e-25,5.6511506189224271e-47,1.0455657293781271e-41,1.3529619448727806e-49,7.1365242625644264e-72,1.1205277765405639e-74,1.0023473464676328e-80,9.548307199591158e-83,2.1521832921020654e-83,4.7021199511982296e-55,1.9529461112148293e-56,1.9037459499189493e-79
5.365925904862647e-16,0.1122453720000122,0.0,0.0,0.0,0.0,0.99999999999978273,2.1594450139122129e-13,6.9552621060544086e-16,1.2684076674937177e-23,6.9552621075484954e-16,9.1679971767712297e-24,2.7512545309666172e-24,9.0629063955306203e-46,8.3772556988630694e-41,2.1682685064134317e-48,4.5789543681633026e-70,7.1966575229862078e-73,1.2872779844274716e-78,1.2265257886176913e-80,2.7645825046145386e-81,1.5083006835583748e-53,6.264471925402506e-55,2.4430213332906978e-77
1.0736513778365487e-15,0.11224537200002438,0.0,0.0,0.0,0.0,0.99999999999956535,4.3207661744106739e-13,1.391656713695895e-15,5.0769362355274094e-23,1.3916567142939194e-15,3.6695881480819148e-23,1.1012188187216552e-23,1.4517522322236799e-44,6.7069086000438524e-40,3.472059822546401e-47,2.9342440801598372e-68,4.613964957566372e-71,1.6499071423423563e-76,1.5727373076567217e-78,3.544941382232639e-79,4.8323652554184904e-52,2.0070410696443452e-53,3.1310610116340089e-75
2.147768952537117e-15,0.11224537200004886,0.0,0.0,0.0,0.0,0.99999999999912981,8.6434084946432009e-13,2.7839177575290554e-15,2.0314357955972355e-22,2.7839177599219344e-15,1.4683132679154791e-22,4.4063097485389339e-23,2.3241534737732054e-43,5.3675817501065411e-39,5.5575734210565829e-46,1.8791083618739982e-66,2.9555316182499481e-69,2.1118808470580856e-74,2.0148862451826473e-76,4.5415426521366577e-77,1.5472855405212095e-50,6.426387472084856e-52,4.0103224106786507e-73
4.296004101938253e-15,0.11224537200009765,0.0,0.0,0.0,0.0,0.99999999999825995,1.7288693132050718e-12,5.5684399958043875e-15,8.1270659724789083e-22,5.5684400053774875e-15,5.8742093614043766e-22,1.7628108768567776e-22,3.7197234342626971e-42,4.2949073342402067e-38,8.8939797926747969e-45,1.2030148044972439e-64,1.8923683981524222e-67,2.6996231866124786e-72,2.5801925864234436e-74,5.8157399644508448e-75,4.9527970061224239e-49,2.0570594187754869e-50,5.1348707217854759e-71
