Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470),C7H9(588),C5H9(108)
7.028182165420459e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999967,2.8283977833392929e-16,9.1098627742310961e-19,3.2625571214618722e-29,9.1098627742349364e-19,2.3581625224510128e-29,7.0766877414597777e-30,7.4929863380292064e-57,4.9357575887069382e-49,3.1349794074022666e-59,2.2501645494447149e-86,3.7297429821282419e-89,1.733282580443265e-97,1.6507518559783254e-99,3.7207857498073093e-100,3.1620730884287509e-67,1.3133137238453848e-68,3.2756346013000724e-96,1.1280551322867917e-87,1.7948477761632277e-84,1.0638223799640786e-97,2.2165262343608435e-113,-6.1517091613489288e-184,-6.642302989831959e-155,-2.5861061887050489e-163,-4.2746169552438185e-140,0.0,-1.8879572306410282e-126
1.9678910063177284e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.9195137933489592e-16,2.5507615768369364e-18,1.9705845013627756e-28,2.5507615768392579e-18,1.4243301635847484e-28,4.2743193959164759e-29,2.3559147913915615e-55,5.8597314301490961e-48,7.0128235590042504e-58,2.5443901373519862e-84,2.8780367867258723e-87,2.4247918544482139e-95,2.3093368435104987e-97,5.205232830384897e-98,1.8211922204708277e-65,7.5640146281952812e-67,6.6759629624519623e-94,1.1807442307711076e-85,1.8786812593666134e-82,2.0149584775969822e-95,8.1455279963550854e-111,1.1994502918306254e-180,1.240438628481173e-151,8.6905295015870573e-160,4.1461113866455995e-137,4.4793569730848635e-220,1.3292656647172508e-123
4.4980365858690936e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999822,1.8101745813364057e-15,5.8303121758735105e-18,9.4875161092081953e-28,5.8303121758846855e-18,6.8575366156525983e-28,2.0579007953286593e-28,5.2559162956018782e-54,5.7531191076442916e-47,1.3856157688398386e-56,2.3022177953890343e-82,3.1366252694411732e-85,5.2717702036022036e-93,5.0207684852846259e-95,1.1316785147235964e-95,8.1669903222335327e-64,3.3920216362579188e-65,1.2084713566750147e-91,1.0606806787793976e-83,1.6876481717148354e-80,3.6211728266882244e-93,2.9488251604778267e-108,2.0102583615340441e-176,5.1635137386981371e-148,7.2381510986811535e-156,8.5608498349403855e-134,5.6168065033073591e-215,1.324338963719518e-120
9.558327744971825e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999611,3.8466209853377271e-15,1.2389413374782332e-17,4.1434475442535471e-27,1.2389413374831141e-17,2.9948664038900068e-27,8.9873934328128617e-28,9.8437495182059382e-53,5.08856877247485e-46,2.4656292620916458e-55,1.7442792720985925e-80,2.5659542138696956e-83,8.6382797810321417e-91,8.2270247704447689e-93,1.8543669528160227e-93,3.0726258730787456e-62,1.2761633129138635e-63,1.8327867572368335e-89,7.9983151417681983e-82,1.2726111867865233e-78,5.4670860213145905e-91,8.9487310856741024e-106,2.4074470080550534e-172,1.4615905200844263e-144,4.0979115008534487e-152,1.2058207404377807e-130,7.1294339427235678e-210,9.2267418209116564e-118
1.9678910063177287e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999212,7.9195137933335843e-15,2.5507615775942687e-17,1.7298077857963555e-26,2.5507615776146451e-17,1.250297769743026e-26,3.7520598415650228e-27,1.7002629256207097e-51,4.277248786468515e-45,4.1586442510897056e-54,1.2126307696201897e-78,1.8467358687849837e-81,1.244446185410158e-88,1.1852099449330288e-90,2.6714568306090122e-91,1.063952782969432e-60,4.4189483584089349e-62,2.5495496276762642e-87,5.5456530910338572e-80,8.8236822902293276e-77,7.5856923330950597e-89,2.4903401454798736e-103,2.3782845004004999e-168,3.4948302005756326e-141,1.9597785808873856e-148,1.4376727706891951e-127,6.3985769588026655e-205,5.4746797655206617e-115
3.992007469958821e-17,0.1122453720000009,0.0,0.0,0.0,0.0,0.99999999999998401,1.6065299409298157e-14,5.1744020591634235e-17,7.0668292273481651e-26,5.1744020592466656e-17,5.1078743530042173e-26,1.5328388724342692e-26,2.825012257613307e-50,3.5067471788260632e-44,6.8305860530691445e-53,8.0850588227336419e-77,1.251777684763771e-79,1.6877580197320739e-86,1.6074467704903978e-88,3.6231763583202169e-89,3.539837898060334e-59,1.470211937111713e-60,3.4006081719047294e-85,3.6923831720177807e-78,5.8749449854528591e-75,1.0104400165755458e-86,6.6441873501669074e-101,2.1371923234130667e-164,7.7213071566464465e-138,8.659825961640922e-145,1.5857713005245629e-124,4.8845623749490259e-200,3.0128510102780326e-112
8.040240397241006e-17,0.11224537200000183,0.0,0.0,0.0,0.0,0.99999999999996758,3.2356870641118721e-14,1.0421683027650064e-16,2.8565253625626873e-25,1.0421683027986539e-16,2.064684482571387e-25,6.1959798059239593e-26,4.6054829015594553e-49,2.8398551130653099e-43,1.1072675583712402e-51,5.2808212903920734e-75,8.2422661095538628e-78,2.2230068731473878e-84,2.1172967607099615e-86,4.772375485937621e-87,1.1548739664947957e-57,4.7965741098184705e-59,4.4428341253630436e-83,2.4100236242373629e-76,3.8345825887667199e-73,1.3192326518734208e-84,1.7362246744531977e-98,1.8331417339689502e-160,1.6417954120148847e-134,3.6827402147445899e-141,1.6843847618620554e-121,3.4510229668696794e-195,1.5986737027581208e-109
1.6136706251805376e-16,0.11224537200000366,0.0,0.0,0.0,0.0,0.99999999999993472,6.4940013104325545e-14,2.0916244986016672e-16,1.1485962848237161e-24,2.0916244987369628e-16,8.3020055059679835e-25,2.4913762320240617e-25,7.4378669468345582e-48,2.285762986565889e-42,1.7832206675566151e-50,3.4141947362539975e-73,5.3501250296522378e-76,2.886072561877558e-82,2.7490154895450692e-84,6.1962660904833765e-85,3.7313994095379671e-56,1.5497737514391599e-57,5.7451949566256155e-81,1.5575997382260855e-74,2.4782902710280136e-71,1.7053716315624508e-82,4.4905133637474432e-96,1.5364951491478039e-156,3.4257562802263249e-131,1.5368808623323666e-137,1.7559715143590242e-118,2.3476242980430817e-190,8.3319371389013124e-107
3.232963796093411e-16,0.11224537200000735,0.0,0.0,0.0,0.0,0.9999999999998691,1.3010629802900195e-13,4.1905368988323192e-16,4.6063848243250578e-24,4.1905368993749155e-16,3.3294755319217913e-24,9.9915330095028248e-25,1.195615311081313e-46,1.8341816945908979e-41,2.8624653792689949e-49,2.1961838060274618e-71,3.448295696103657e-74,3.7200085987402463e-80,3.5438220457698248e-82,7.9877557706710613e-83,1.1998085106406709e-54,4.9832019833914698e-56,7.3914420481570659e-79,1.0017528966521481e-72,1.5938811476455514e-69,2.1936624223187938e-80,1.1554685502523469e-93,1.2731557759697559e-152,7.0815713609888751e-128,6.3539509212782713e-134,1.8131415563939675e-115,1.5673946715926044e-185,4.3039190995272902e-104
6.471550137919159e-16,0.11224537200001473,0.0,0.0,0.0,0.0,0.99999999999973777,2.604388678714057e-13,8.3883617335229453e-16,1.8449566072465163e-23,8.3883617356961614e-16,1.3335268641984943e-23,4.001824778836621e-24,1.917441268177576e-45,1.4695787223728421e-40,4.5874124600400766e-48,1.4091210403695101e-69,2.2146887034412658e-72,4.7772526210159637e-78,4.5522089424279395e-80,1.0260654365440159e-80,3.8486299299884171e-53,1.5984633589705484e-54,9.4851862032266795e-77,6.4269302836041013e-71,1.0225792051627282e-67,2.8148137592224571e-78,2.9655734926147089e-91,1.048920489592279e-148,1.4570625637234669e-124,2.6147003050302999e-130,1.8621313019390912e-112,1.0367738571535605e-180,2.2133778912850646e-101
