Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4)
5.744078747895491e-13,0.11224537201297348,0.0,0.0,0.0,0.0,0.99999999976883724,2.3116275606344798e-10
1e-12,0.11224537202594695,0.0,0.0,0.0,0.0,0.99999999959756347,4.0243660676338185e-10
1.148815993044996e-12,0.11224537202594695,0.0,0.0,0.0,0.0,0.99999999953767449,4.6232561001738096e-10
2.2976322295558897e-12,0.1122453720518939,0.0,0.0,0.0,0.0,0.99999999907534876,9.2465131765775599e-10
4.595264702577676e-12,0.11224537210378784,0.0,0.0,0.0,0.0,0.99999999815069729,1.8493027318673044e-09
9.190529648621251e-12,0.11224537220757567,0.0,0.0,0.0,0.0,0.99999999630139436,3.6986055559916875e-09
1e-11,0.11224537241515134,0.0,0.0,0.0,0.0,0.99999999597563394,4.0243660551067726e-09
1.83810595407084e-11,0.11224537241515134,0.0,0.0,0.0,0.0,0.99999999260278882,7.3972111869823505e-09
3.6762119324882694e-11,0.11224537283030271,0.0,0.0,0.0,0.0,0.99999998520557765,1.4794422379297266e-08
7.35242388932313e-11,0.11224537366060545,0.0,0.0,0.0,0.0,0.99999997041115551,2.9588844480189484e-08
9.999999999999999e-11,0.11224537449090818,0.0,0.0,0.0,0.0,0.9999999597563406,4.0243659314749668e-08
1.1028635846157988e-10,0.11224537449090818,0.0,0.0,0.0,0.0,0.99999995561673383,4.438326623586275e-08
1.8381059759827705e-10,0.11224537615151353,0.0,0.0,0.0,0.0,0.99999992602789156,7.397210854463266e-08
2.573348367349742e-10,0.11224537781211896,0.0,0.0,0.0,0.0,0.99999989643905063,1.0356094937785008e-07
3.308590758716714e-10,0.11224537947272432,0.0,0.0,0.0,0.0,0.99999986685021136,1.3314978868141415e-07
4.779075541450657e-10,0.11224538279393484,0.0,0.0,0.0,0.0,0.99999980767253704,1.9232746291479758e-07
7.720045106918545e-10,0.1122453894363554,0.0,0.0,0.0,0.0,0.99999968931720951,3.1068279048567496e-07
9.999999999999999e-10,0.11224539541453314,0.0,0.0,0.0,0.0,0.99999959756354051,4.0243645939959585e-07
1.0366917715839643e-09,0.11224539541453314,0.0,0.0,0.0,0.0,0.99999958279744028,4.1720255977213726e-07
1.301379032476074e-09,0.11224540139271015,0.0,0.0,0.0,0.0,0.99999947627769792,5.2372230204241578e-07
1.5660662933681839e-09,0.11224540737088601,0.0,0.0,0.0,0.0,0.9999993697579852,6.3024201486601438e-07
2.0954408151524034e-09,0.11224541932723374,0.0,0.0,0.0,0.0,0.99999915671866113,8.432813389987051e-07
2.571877884758201e-09,0.11224543008794191,0.0,0.0,0.0,0.0,0.99999896498339536,1.0350166045964001e-06
3.0483149543639987e-09,0.11224544084864554,0.0,0.0,0.0,0.0,0.99999877324826525,1.2267517347092015e-06
3.5247520239697963e-09,0.11224545160934177,0.0,0.0,0.0,0.0,0.9999985815132848,1.4184867152991835e-06
4.001189093575594e-09,0.112245462370031,0.0,0.0,0.0,0.0,0.99999838977846833,1.6102215317461155e-06
4.954063232787189e-09,0.1122454838913841,0.0,0.0,0.0,0.0,0.99999800630938018,1.9936906197805447e-06
5.906937371998784e-09,0.11224550541270077,0.0,0.0,0.0,0.0,0.99999762284111793,2.3771588820289986e-06
