Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470)
6.805008120029847e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.7385843777637649e-16,8.8205971049530256e-19,3.0586473012208357e-29,8.8205971049566271e-19,2.2107773646883859e-29,6.6344025814934889e-30,6.5856325231281403e-57,4.4803375638935414e-49,2.7553529943305953e-59,1.854078434507461e-86,3.0732135169966179e-89,1.3828302002255728e-97,1.3169868383802786e-99,2.9684805850671994e-100,2.6909160830917552e-67,1.1176264556312599e-68,2.6133347105614834e-96,9.2948909297816656e-88,1.4789088124083379e-84,8.4872823309793469e-98,1.7122142219710248e-113,-4.0439819758546694e-184,-4.6575853378374709e-155,-1.7557963048496412e-163,-3.0956655992257565e-140
1.9054022736083574e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.668036257737549e-16,2.4697671894358125e-18,1.8474229699372078e-28,2.4697671894379885e-18,1.3353095282938764e-28,4.0071791592899379e-29,2.0706282344845018e-55,5.3190567741674986e-48,6.1636144544699557e-58,2.0965128466458413e-84,2.3714292370440408e-87,1.9345232810763459e-95,1.8424127266419745e-97,4.1527875118834491e-98,1.5498299057248934e-65,6.4369561559602162e-67,5.3261513798536375e-94,9.7290358486733859e-86,1.5479854654554938e-82,1.6075542120328798e-95,6.2922282075554508e-111,7.8848906061544433e-181,8.6979603088840659e-152,5.9002989427567034e-160,3.0026027618166655e-137
4.355205196819103e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7526940017681139e-15,5.6451821475126946e-18,8.894546351947534e-28,5.6451821475231716e-18,6.4289405768451978e-28,1.9292842708001146e-28,4.619457681523671e-54,5.2222815191840208e-47,1.2178263587262166e-56,1.8969689877921121e-82,2.5844995812215347e-85,4.205871463637223e-93,4.0056208263118144e-95,9.0286458969650738e-96,6.9500878047264757e-64,2.8866013125092392e-65,9.6413078076574823e-92,8.7397423315753944e-84,1.3905790711772975e-80,2.8890082318834389e-93,2.2778978675029225e-108,1.3214943099553576e-176,3.6206577692371121e-148,4.9142293702000876e-156,6.1997470138101061e-134
9.254811043240594e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999623,3.7244747537552417e-15,1.1996012064449905e-17,3.8844820725477106e-27,1.1996012064495659e-17,2.8076872534966657e-27,8.4256912795487388e-28,8.6517329752466366e-53,4.6190489280937556e-46,2.167056966591614e-55,1.4372418156824213e-80,2.1142811213774956e-83,6.8917076891397225e-91,6.5636051253484431e-93,1.4794327509362348e-93,2.614796732667555e-62,1.0860115557549523e-63,1.4622159779854997e-89,6.5904107307370346e-82,1.0485991759704102e-78,4.3616964085107126e-91,6.9126836421349115e-106,1.5825963554493953e-172,1.0248678213595817e-144,2.7822128630949649e-152,8.7325320313511308e-131
1.9054022736083574e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999223,7.6680362577231365e-15,2.469767190145812e-17,1.62169479910481e-26,2.4697671901649132e-17,1.172154159065956e-26,3.5175602496546548e-27,1.4943717122086193e-51,3.8825890515656708e-45,3.655058417107628e-54,9.9917695286017284e-79,1.5216634667238038e-81,9.9283211920254782e-89,9.4557270558870139e-91,2.1313153380562548e-91,9.0542108798316583e-61,3.7605131990326262e-62,2.0340567088598675e-87,4.5694788005575733e-80,7.2704892709092675e-77,6.0519419021488335e-89,1.9237290079507394e-103,1.5634256743810333e-168,2.4505762519581407e-141,1.3305609931404995e-148,1.0411616974416336e-127
3.865244612176954e-17,0.11224537200000088,0.0,0.0,0.0,0.0,0.99999999999998446,1.5555159265633479e-14,5.0100991588009706e-17,6.6251524003154029e-26,5.0100991588790069e-17,4.7886322056188352e-26,1.437038137563446e-26,2.4829209305759987e-50,3.1831812592105605e-44,6.0034447515079015e-53,6.6618830979115165e-77,1.0314330297726002e-79,1.3465116295589872e-86,1.2824375960785645e-88,2.8906068256192497e-89,3.0123929680419183e-59,1.2511464150166722e-60,2.7130398955137881e-85,3.0424309281064944e-78,4.8408049030225169e-75,8.0613924164166626e-87,5.1324779639262875e-101,1.4049376724908034e-164,5.4141834987272576e-138,5.8794533358270203e-145,1.1484182469344617e-124
7.784929289314146e-17,0.11224537200000177,0.0,0.0,0.0,0.0,0.99999999999996858,3.1329405281352364e-14,1.0090763101125353e-16,2.6779925272720428e-25,1.0090763101440787e-16,1.9356417022444668e-25,5.8087379180155167e-26,4.0477877102156803e-49,2.5778230024967797e-43,9.7318437049188884e-52,4.3512625919689531e-75,6.7914180110904862e-78,1.7735408455142033e-84,1.689201173297549e-86,3.8074495425668902e-87,9.8279478257647046e-58,4.0818717046598858e-59,3.5445383837048527e-83,1.9857988573167763e-76,3.1595983027629887e-73,1.0524971182764181e-84,1.3411925919027685e-98,1.2050623942990014e-160,1.1512275700149702e-134,2.5003388806398474e-141,1.2198421168413127e-121
1.5624298643588532e-16,0.11224537200000358,0.0,0.0,0.0,0.0,0.99999999999993672,6.2877897312382973e-14,2.0252091005830369e-16,1.076809016970001e-24,2.025209100709871e-16,7.7831301608887592e-25,2.3356679717736183e-25,6.5371877590524204e-48,2.0748566835513519e-42,1.567283767436699e-50,2.8132097160398216e-73,4.4083671988516963e-76,2.3025472846551312e-82,2.1931928890998131e-84,4.9434439116096794e-85,3.1754113275185986e-56,1.3188533083006415e-57,4.5835751104497521e-81,1.2834229677926079e-74,2.0420480090533027e-71,1.3605626817372687e-82,3.4688155898696092e-96,1.0100543789408739e-156,2.4021416377196022e-131,1.0434412587388852e-137,1.2717020231634661e-118
3.1303037352137303e-16,0.11224537200000714,0.0,0.0,0.0,0.0,0.99999999999987321,1.2597488137281553e-13,4.0574746895465413e-16,4.3184857725971226e-24,4.0574746900552043e-16,3.1213833105622646e-24,9.3670732414780442e-25,1.0508337737272604e-46,1.6649425658833172e-41,2.5158386404423882e-49,1.8095996380949846e-71,2.8413081219361697e-74,2.9678852074115432e-80,2.8272977623537047e-82,6.3727125684847585e-83,1.0210339674198542e-54,4.2406915419313481e-56,5.8969677494559204e-79,8.2541910751110112e-73,1.3133174382189951e-69,1.7501259720718341e-80,8.9257217250006583e-94,8.3694178999385854e-153,4.965600701349509e-128,4.3139159906510936e-134,1.313139138065412e-115
6.266051476923484e-16,0.11224537200001429,0.0,0.0,0.0,0.0,0.99999999999974598,2.5216884948716591e-13,8.1220058995635564e-16,1.7296468192119412e-23,8.1220059016008597e-16,1.250181434755019e-23,3.751715153379747e-24,1.6852511283177056e-45,1.333981308385742e-40,4.0319052525187286e-48,1.1610798997444365e-69,1.8248472886149929e-72,3.811404558469093e-78,3.6317992533523247e-80,8.1860541862804304e-81,3.2751742193765841e-53,1.360288044917598e-54,7.567377970060997e-77,5.2956276294820324e-71,8.4257920283558008e-68,2.2456866982661082e-78,2.290835441380485e-91,6.8953540566082522e-149,1.0216929021243761e-124,1.7752102417745198e-130,1.348688198527129e-112
