Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535)
6.574262428548723e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6457238646269099e-16,8.5215063849431956e-19,2.8547374811394575e-29,8.5215063849465563e-19,2.0633922070412955e-29,6.192109076056908e-30,5.7368176646945233e-57,4.0398561518891801e-49,2.4002186082263482e-59,1.5074344372194618e-86,2.4986364126123554e-89,1.0861694674281428e-97,1.0344515460807888e-99,2.3316476985536418e-100,2.2646030920349313e-67,9.4056456947214865e-69,2.0526918365219338e-96,7.557090588653352e-88,1.2024076389134788e-84,6.6664920814583009e-98,1.2992873396734404e-113,-2.5825471591339938e-184,-3.1868607995251841e-155
1.8407934799936427e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.4080268209544209e-16,2.3860217878297955e-18,1.7242614386080724e-28,2.3860217878318262e-18,1.2462888930728619e-28,3.7400338819995696e-29,1.8037472620989881e-55,4.7961172394755678e-48,5.3691930349185421e-58,1.7045425927577052e-84,1.9280598006670808e-87,1.5195070122900893e-95,1.4471569782264114e-97,3.2618833663136492e-98,1.3042954474636573e-65,5.4171703480669283e-67,4.1835236062662895e-94,7.910066472833484e-86,1.2585695162469018e-82,1.2626830359396919e-95,4.7747602723208947e-111,5.0354086642118766e-181,5.9514076100943811e-152
4.2075279542711835e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6932632733605731e-15,5.4537640866835523e-18,8.3015765951511461e-28,5.4537640866933306e-18,6.0003445383748776e-28,1.8006653194091465e-28,4.0240609139480646e-54,4.7088563783002631e-47,1.0608620720522403e-56,1.5423060447570494e-82,2.1012938821243499e-85,3.3035795853826624e-93,3.1462885853110043e-95,7.091716055569181e-96,5.849008236312918e-64,2.4292865538665237e-65,7.5729426228233989e-92,7.1057341955029008e-84,1.1305922878603773e-80,2.2692246749145026e-93,1.7285476433825466e-108,8.4392596759667215e-177,2.4773636099341751e-148
8.940996902826264e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.5981844558893511e-15,1.1589248685122285e-17,3.625516601044631e-27,1.1589248685164988e-17,2.6205081032511962e-27,7.8639785275408531e-28,7.5366207261014612e-53,4.1649301969806722e-46,1.8877474003591073e-55,1.168530826622369e-80,1.7189888589265124e-83,5.4132201021785084e-91,5.155504423033463e-93,1.162047677365378e-93,2.2005430803683176e-62,9.1395831441580782e-64,1.1485244450060283e-89,5.3582479905475271e-82,8.5254996716739777e-79,3.4259746998164004e-91,5.2455833005101835e-106,1.0106696374570363e-172,7.012455864333844e-145
1.8407934799936427e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999256,7.4080268209409663e-15,2.3860217884924613e-17,1.5135818124979064e-26,2.3860217885102898e-17,1.0940105484511702e-26,3.2830562329790945e-27,1.3017638029805209e-51,3.500874881319505e-45,3.183961993188868e-54,8.1236786820951143e-79,1.2371687570640462e-81,7.7983868485759689e-89,7.4271748134335306e-91,1.6740808511951898e-91,7.619782009614764e-61,3.164747453301465e-62,1.5976872677599365e-87,3.7151554722064166e-80,5.9111770559697985e-77,4.7536091190216208e-89,1.4597920681397849e-103,9.9842697635757657e-169,1.6767584975517791e-141
3.734181059415675e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.9999999999999849,1.5027711551020452e-14,4.840215629622876e-17,6.1834755736283932e-26,4.8402156296957101e-17,4.4693900584924074e-26,1.3412355950330492e-26,2.1629000117844118e-50,2.8702288972261018e-44,5.2296674089673081e-53,5.4163576811639285e-77,8.3859325535016146e-80,1.0576434972115394e-86,1.0073142088452396e-88,2.2704803232289563e-89,2.535149451933883e-59,1.0529314012364927e-60,2.1310071012354899e-85,2.473608983133139e-78,3.9357536770096927e-75,6.3319689861134753e-87,3.8947016851695594e-101,8.9721421137274784e-165,3.7045485455320662e-138
7.52095621825974e-17,0.1122453720000017,0.0,0.0,0.0,0.0,0.99999999999996969,3.0267081011084425e-14,9.7486033165634996e-17,2.4994596921211283e-25,9.7486033168579037e-17,1.8065989220258615e-25,5.4214887232692373e-26,3.5260728535374844e-49,2.3243860286439403e-43,8.4775171209173723e-52,3.5377376268886824e-75,5.5216743888725181e-78,1.3930633498983539e-84,1.3268141470870552e-86,2.9906313098602364e-87,8.2709383607332673e-58,3.4351941907815568e-59,2.7841228778297547e-83,1.6145279611976603e-76,2.568870444630028e-73,8.2670322215099414e-85,1.0177432941774442e-98,7.6957093628745351e-161,7.8770490359282584e-135
1.509450653594787e-16,0.11224537200000344,0.0,0.0,0.0,0.0,0.99999999999993883,6.0745819930832311e-14,1.9565378709163912e-16,1.0050217491724474e-24,1.9565378710347696e-16,7.2642548162743446e-25,2.1799567734848128e-25,5.6946169044449779e-48,1.870868498464311e-42,1.3652782840342187e-50,2.2872436683808769e-73,3.5841658207277423e-76,1.8085860740775853e-82,1.7226837185569541e-84,3.8829190003548174e-85,2.6723413527021285e-56,1.1099117163279838e-57,3.6002533651270867e-81,1.0434703318835677e-74,1.6602606657714088e-71,1.0686789777229184e-82,2.6322571440960665e-96,6.4503600257790103e-157,1.6436187025274111e-131
3.024160717132413e-16,0.11224537200000692,0.0,0.0,0.0,0.0,0.99999999999987732,1.2170329776880799e-13,3.9198929569241414e-16,4.0305867210942299e-24,3.9198929573988932e-16,2.9132910894126282e-24,8.7426016906774967e-25,9.1539298012008031e-47,1.5012547977668078e-41,2.1915749290007298e-49,1.4712714974063886e-71,2.3100887562272627e-74,2.3312005157212964e-80,2.2207530706371618e-82,5.0055643924451442e-83,8.5927491523268311e-55,3.5688527384812616e-56,4.6318817068785791e-79,6.7109620869419092e-73,1.0677757225210264e-69,1.3746686069730363e-80,6.7731460070221752e-94,5.3448387153917296e-153,3.3976172170419284e-128
6.053580844207664e-16,0.11224537200001379,0.0,0.0,0.0,0.0,0.99999999999975464,2.4361825343867904e-13,7.846603158890316e-16,1.6143370312673491e-23,7.8466031607917992e-16,1.166836005414421e-23,3.5016008087244944e-24,1.4680409953854961e-45,1.2028317489312649e-40,3.512237257673783e-48,9.4400092217428916e-70,1.4836684574477093e-72,2.9937904015680905e-78,2.8526635991642665e-80,6.4298869990715071e-81,2.7562991547268332e-53,1.1447820935762402e-54,5.9439359617358256e-77,4.3055401540823312e-71,6.8504810349794617e-68,1.763915832911176e-78,1.7383650290953734e-91,4.4034819946967713e-149,6.9907442610822796e-125
