Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470),C7H9(588),C5H9(108)
7.0281821652484905e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999967,2.8283977832700866e-16,9.1098735176286964e-19,3.2625571213022127e-29,9.1098735176325386e-19,2.3581625223356033e-29,7.0766960869304558e-30,7.4929863372958039e-57,4.9357575883446102e-49,3.1349794070954237e-59,2.2501645232078276e-86,3.7297429815806439e-89,1.7332825801485622e-97,1.6507525136687087e-99,3.7207864534175271e-100,3.1620735205612142e-67,1.313313723684705e-68,3.2756355010654865e-96,1.128055502570008e-87,1.7948475542229719e-84,1.0638225252951804e-97,2.2165268388847501e-113,-6.1517108383816449e-184,-6.6423048009317277e-155,-2.5861068937731599e-163,-4.2746204795457139e-140,0.0,-1.8879579827460745e-126
1.9678910062695775e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.9195137931551824e-16,2.5507645849882651e-18,1.9705845012663416e-28,2.5507645849905862e-18,1.4243301635150413e-28,4.2743244365807653e-29,2.3559147911609713e-55,5.8597314297189436e-48,7.0128235583178582e-58,2.5443901098618698e-84,2.8780367863033277e-87,2.4247918540384102e-95,2.3093377635934675e-97,5.2052338147079108e-98,1.8211924693570043e-65,7.5640146272698607e-67,6.6759648049645036e-94,1.1807446183494847e-85,1.8786810270600059e-82,2.0149587528648707e-95,8.1455302295000745e-111,1.1994506204349637e-180,1.2404389684492766e-151,8.6905318831991195e-160,4.1461148049982577e-137,4.4793599839481002e-220,1.3292661942564898e-123
4.4980365857590336e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999822,1.8101745812921135e-15,5.8303190516479758e-18,9.4875161087439059e-28,5.83031905165915e-18,6.8575366153169871e-28,2.0579032221915331e-28,5.2559162950874403e-54,5.7531191072219667e-47,1.3856157687042194e-56,2.3022177706918107e-82,3.1366252689806631e-85,5.2717702027232253e-93,5.0207704856526408e-95,1.1316787287269356e-95,8.1669914383436045e-64,3.3920216358429184e-65,1.2084716903531942e-91,1.060681026947009e-83,1.6876479630302479e-80,3.6211733213845691e-93,2.948825969324635e-108,2.0102589126785837e-176,5.1635151546381708e-148,7.2381530833515546e-156,8.5608568931211874e-134,5.6168102813861169e-215,1.324339491296107e-120
9.558327744737946e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999611,3.8466209852436066e-15,1.2389427985803072e-17,4.1434475440507808e-27,1.2389427985851877e-17,2.9948664037434363e-27,8.9874040315606244e-28,9.8437495172424534e-53,5.0885687721013111e-46,2.465629261850321e-55,1.7442792534738551e-80,2.5659542134929706e-83,8.6382797796312394e-91,8.2270280482452178e-93,1.8543673034816185e-93,3.0726262929872495e-62,1.2761633127577305e-63,1.8327872634400142e-89,7.9983177672089983e-82,1.2726110294229533e-78,5.4670867681851829e-91,8.9487335410178314e-106,2.4074476683035847e-172,1.4615909210059712e-144,4.0979126248306375e-152,1.2058217346031941e-130,7.1294387390085669e-210,9.2267454965665391e-118
1.9678910062695773e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999212,7.9195137931398085e-15,2.5507645857455978e-17,1.7298077857117044e-26,2.5507645857659726e-17,1.2502977696818355e-26,3.7520642663335772e-27,1.7002629254542912e-51,4.2772487861545427e-45,4.1586442506826829e-54,1.2126307567062067e-78,1.8467358685138542e-81,1.2444461852196915e-88,1.1852104171428259e-90,2.6714573357884244e-91,1.063952928370414e-60,4.4189483578682969e-62,2.5495503319553132e-87,5.5456549113902793e-80,8.8236811991449818e-77,7.5856933693931155e-89,2.4903408288952907e-103,2.3782851527683185e-168,3.4948311593919878e-141,1.9597791185101255e-148,1.437673956010116e-127,6.3985812637967866e-205,5.4746819464675052e-115
3.992007469861143e-17,0.1122453720000009,0.0,0.0,0.0,0.0,0.99999999999998401,1.6065299408905068e-14,5.1744081614132637e-17,7.0668292270023379e-26,5.1744081614965009e-17,5.1078743527542336e-26,1.5328406800965996e-26,2.8250122573367956e-50,3.5067471785686638e-44,6.8305860524006361e-53,8.0850587367486915e-77,1.2517776845799947e-79,1.687758019504544e-86,1.6074474109272444e-88,3.6231770434722717e-89,3.5398383818185511e-59,1.4702119369318391e-60,3.4006091113540089e-85,3.6923843840398338e-78,5.8749442589919153e-75,1.0104401546139752e-86,6.6441891736721977e-101,2.1371929097039925e-164,7.7213092752002423e-138,8.6598283374915394e-145,1.5857726079485825e-124,4.8845656614653354e-200,3.0128522105067653e-112
8.040240397044274e-17,0.11224537200000183,0.0,0.0,0.0,0.0,0.99999999999996758,3.2356870640327007e-14,1.0421695318096929e-16,2.8565253624228985e-25,1.0421695318433389e-16,2.064684482470339e-25,6.195987112784119e-26,4.6054829011086597e-49,2.8398551128568833e-43,1.1072675582628805e-51,5.2808212342690656e-75,8.2422661083438461e-78,2.2230068729287951e-84,2.1172976042805883e-86,4.7723763884062416e-87,1.1548741243211638e-57,4.7965741092316306e-59,4.4428353527875088e-83,2.410024415325939e-76,3.8345821146049118e-73,1.3192328320967007e-84,1.7362251509838608e-98,1.8331422368744158e-160,1.6417958625074145e-134,3.6827412251623839e-141,1.6843861505901335e-121,3.4510252889042992e-195,1.5986743396213884e-109
1.6136706251410536e-16,0.11224537200000366,0.0,0.0,0.0,0.0,0.99999999999993472,6.4940013102736565e-14,2.0916269652857594e-16,1.1485962847675076e-24,2.0916269654210493e-16,8.3020055055616647e-25,2.4913791700803942e-25,7.4378669461064824e-48,2.2857629863981638e-42,1.7832206673821317e-50,3.4141946999815243e-73,5.350125028866862e-76,2.8860725618043085e-82,2.7490165848042811e-84,6.1962672622134797e-85,3.7313999194751638e-56,1.5497737512495507e-57,5.745196543887e-81,1.5576002495072444e-74,2.4782899645772849e-71,1.7053718645370559e-82,4.4905145962585734e-96,1.5364955706811595e-156,3.4257572202417345e-131,1.536881284009588e-137,1.7559729621084207e-118,2.3476258776712094e-190,8.3319404580932399e-107
3.232963796014306e-16,0.11224537200000735,0.0,0.0,0.0,0.0,0.9999999999998691,1.3010629802581843e-13,4.1905418407952269e-16,4.6063848240996355e-24,4.1905418413378005e-16,3.3294755317588347e-24,9.9915447924227826e-25,1.1956153109642641e-46,1.8341816944563655e-41,2.8624653789889949e-49,2.1961837826992182e-71,3.4482956955975381e-74,3.7200085991884902e-80,3.5438234576949187e-82,7.9877572811767163e-83,1.1998086746078241e-54,4.9832019827817917e-56,7.3914440902587521e-79,1.0017532254770876e-72,1.5938809505556149e-69,2.1936627219999568e-80,1.1554688673974149e-93,1.2731561252608794e-152,7.0815733041689835e-128,6.3539526646454466e-134,1.8131430512785554e-115,1.5673957262403201e-185,4.3039208140786699e-104
6.471550137760811e-16,0.11224537200001473,0.0,0.0,0.0,0.0,0.99999999999973777,2.6043886786503317e-13,8.3883716260435048e-16,1.8449566071562306e-23,8.3883716282166263e-16,1.3335268641332226e-23,4.0018294981505331e-24,1.9174412679898207e-45,1.4695787222651426e-40,4.587412459591619e-48,1.4091210254028924e-69,2.2146887031163039e-72,4.7772526229848046e-78,4.5522107561134619e-80,1.0260656305757359e-80,3.8486304559463381e-53,1.5984633587749788e-54,9.4851888237999166e-77,6.4269323932432173e-71,1.0225790787166025e-67,2.8148141437606819e-78,2.9655743065896175e-91,1.0489207773660748e-148,1.4570629635429264e-124,2.6147010224438127e-130,1.8621328372145445e-112,1.0367745547666571e-180,2.2133787730280624e-101
1.2948722821253818e-15,0.11224537200002947,0.0,0.0,0.0,0.0,0.99999999999947542,5.2110400751566698e-13,1.678403133345742e-15,7.3846345239054463e-23,1.6784031342155579e-15,5.3375827775794692e-23,1.6017747214081442e-23,3.0714755247095055e-44,1.1765587260586159e-39,7.3458500761601232e-47,9.0298036790371248e-68,1.4198946044226227e-70,6.1224568262781093e-76,5.8371631000690204e-78,1.3156931266207177e-78,1.2330424231612109e-51,5.1212320199434647e-53,1.2156530291298489e-74,4.1182989983605668e-69,6.5525014819007484e-66,3.6074061895966438e-76,7.6015895746367988e-89,8.6169540598126409e-145,2.9909976187357114e-121,1.0734653929496875e-126,1.9050239422671879e-109,6.8260850194083064e-176,1.1357575341940021e-98
2.5903068188239834e-15,0.11224537200005891,0.0,0.0,0.0,0.0,0.99999999999895084,1.0424342867057506e-12,3.3575351295954684e-15,2.9548157024329126e-22,3.3575351330758702e-15,2.1357284031913034e-22,6.409185416124312e-23,4.91721639513086e-43,9.4160805273974623e-39,1.1758186279670194e-45,5.7827455046891396e-66,9.095306795118892e-69,7.8353153916815612e-74,7.4781831602217745e-76,1.6855780628992645e-76,3.9481050115267189e-50,1.6397779762592593e-51,1.5570316482671583e-72,2.6373672904476547e-67,4.1961599390061817e-64,4.6203390233337378e-74,1.947256764782301e-86,7.0684871721288617e-141,6.1326476975203436e-118,4.4019606809388747e-123,1.9404802625323974e-106,4.4838150133278805e-171,5.8215009123535701e-96
