Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52)
5.415576733897141e-19,0.11224537200000001,0.0,0.0,0.0,0.0,0.99999999999999978,2.1794268627086518e-16,7.0196190452565403e-19,1.9371428131375375e-29,7.0196190452588206e-19,1.4001586711162321e-29,4.2017813159669835e-30,2.6415691117621146e-57,2.2581834863573765e-49,1.1052018988174404e-59,4.3637200135054078e-87,7.8070963138663488e-90,2.7956437186601648e-98,2.6625298372834038e-100,6.0013230224646821e-101
1.5163614854911995e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.1023952155835973e-16,1.9654933327028433e-18,1.170034259134984e-28,1.9654933327042211e-18,8.4569583736533884e-29,2.5378759148782675e-29,8.3055159357755517e-56,2.6809154423490589e-48,2.4722924460498071e-58,4.9634166721253406e-85,6.0243052885815741e-88,3.9109927250227825e-96,3.7247743950261204e-98,8.3956147168999939e-99
3.4659691096941703e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.3948331921330967e-15,4.4925561891812667e-18,5.6332113006026207e-28,4.4925561891879012e-18,4.0716614157730211e-28,1.2218780067345121e-28,1.8529149153682711e-54,2.632138693642826e-47,4.8848332830114097e-57,4.4933622680754431e-83,6.5655825853320411e-86,8.5029421101980687e-94,8.0980953287703913e-96,1.8253048627306422e-96
7.365184358100112e-18,0.11224537200000015,0.0,0.0,0.0,0.0,0.99999999999999711,2.9640205332815638e-15,9.5466819026343002e-18,2.4601713726832877e-27,9.5466819026632785e-18,1.7782015124901997e-27,5.336262271808308e-28,3.4703045654406472e-53,2.3280968925096245e-46,8.6922999254893085e-56,3.4055687591151003e-81,5.3710541966255189e-84,1.3932865148827406e-91,1.3269528582874938e-93,2.9909421936716771e-94
1.5163614854911995e-17,0.11224537200000033,0.0,0.0,0.0,0.0,0.999999999999994,6.102395215574469e-15,1.9654933331525093e-17,1.0270731195242743e-26,1.9654933331646079e-17,7.423641275811525e-27,2.2277844542029076e-27,5.9940881158012668e-52,1.9569057602069022e-45,1.4660834634409558e-54,2.3680214015384049e-79,3.8655866899853425e-82,2.0071975649393154e-89,1.9116482213721166e-91,4.3088413303555273e-92
3.076047584853576e-17,0.1122453720000007,0.0,0.0,0.0,0.0,0.99999999999998757,1.2379144580144161e-14,3.98714361972456e-17,4.1959288189578603e-26,3.9871436197739859e-17,3.0327996892996971e-26,9.1012264056775163e-27,9.9592669964117078e-51,1.6043896451169125e-44,2.4080465951239539e-53,1.5790045161231486e-77,2.6202204963672179e-80,2.7222364631364621e-87,2.5926822366654783e-89,5.8438870950507558e-90
6.195419783578329e-17,0.11224537200000141,0.0,0.0,0.0,0.0,0.99999999999997502,2.4932643309219078e-14,8.0304441960442345e-17,1.6960615157482463e-25,8.0304441962440197e-17,1.2259061252602453e-25,3.6788612309558044e-26,1.6236118606971872e-49,1.2992764472438839e-43,3.9035476377893767e-52,1.0313913026216269e-75,1.7252707903179143e-78,3.5855831951266567e-85,3.4150292513496493e-87,7.6974513416426398e-88
1.2434164181027837e-16,0.11224537200000284,0.0,0.0,0.0,0.0,0.99999999999994948,5.0039640767111028e-14,1.6117045361385864e-16,6.8197887592926672e-25,1.6117045362189193e-16,4.9293146167858969e-25,1.479253922107202e-25,2.6221374317116602e-48,1.0457709059991617e-42,6.2865442174708013e-51,6.6683934734345683e-74,1.1198879592868614e-76,4.6551417203524922e-83,4.4339407777105256e-85,9.9940705784361097e-86
2.4911652975926847e-16,0.11224537200000564,0.0,0.0,0.0,0.0,0.9999999999998993,1.0025363568186347e-13,3.2290247742878265e-16,2.7350403149551744e-24,3.2290247746099963e-16,1.9768756338648296e-24,5.9324698510405648e-25,4.2150091454651528e-47,8.3916559144058155e-42,1.0091299216642684e-49,4.2895039197958264e-72,7.2179713962112336e-75,6.0004376617163439e-81,5.7158999627651538e-83,1.2883597333583153e-83
4.986663056572487e-16,0.11224537200001133,0.0,0.0,0.0,0.0,0.99999999999979794,2.0068162550724235e-13,6.4636652709099586e-16,1.0954427154124849e-23,6.4636652722003181e-16,7.9178138924422905e-24,2.3760823089940338e-24,6.7597267380668708e-46,6.7235412884413514e-41,1.6172402492723158e-48,2.7522594417982591e-70,4.6357859225461548e-73,7.7062630445680387e-79,7.3423473572528067e-81,1.6549598005464751e-81
9.977658574532091e-16,0.11224537200002269,0.0,0.0,0.0,0.0,0.99999999999959588,4.015376051414964e-13,1.2932946345448834e-15,4.3846256675733804e-23,1.2932946350613638e-15,3.1691890215861522e-23,9.5105215551012681e-24,1.0828147461893479e-44,5.3829289222277324e-40,2.5896950888872279e-47,1.7636834574821049e-68,2.9721234285377925e-71,9.8774442949569904e-77,9.4148725300834932e-79,2.1221054708559798e-79
1.9959649610451303e-15,0.11224537200004539,0.0,0.0,0.0,0.0,0.99999999999919142,8.0324956434398903e-13,2.5871508819705017e-15,1.7544213908241555e-22,2.5871508840370999e-15,1.2680884328331217e-22,3.8054474807937354e-23,1.7335105505687809e-43,4.3079914292959562e-39,4.1452101355959276e-46,1.1294756449451853e-66,1.9038300815221075e-69,1.2643917739210083e-74,1.2061708064087054e-76,2.7187002652848201e-77
3.992363168228972e-15,0.11224537200009072,0.0,0.0,0.0,0.0,0.99999999999838318,1.6066734824849143e-12,5.1748635068931108e-15,7.018827972727181e-22,5.1748635151608669e-15,5.0731796066510195e-22,1.5224268329459635e-22,2.7744211811652855e-42,3.4470673769334686e-38,6.6337224688549364e-45,7.2309651793713322e-65,1.2189848596372535e-67,1.61647721581442e-72,1.5445801641869254e-74,3.4814724464154147e-75
7.985159582596655e-15,0.11224537200018152,0.0,0.0,0.0,0.0,0.9999999999967657,3.2135213177105191e-12,1.0350289277023744e-14,2.8077596865457422e-21,1.0350289310097624e-14,2.0294371169317406e-21,6.0902033169986493e-22,4.4397125423281773e-41,2.757947266170608e-37,1.0615153152695256e-43,4.6285885242006304e-63,7.8031935169389239e-66,2.0627684507966499e-70,1.9774944786806687e-72,4.4572580029606726e-73
1.5970752411332022e-14,0.11224537200036304,0.0,0.0,0.0,0.0,0.9999999999935314,6.4272169839367543e-12,2.0701142898426266e-14,1.1231495751738794e-20,2.0701143030728485e-14,8.1180797276011858e-21,2.4361807423022742e-21,7.1040353731515566e-40,2.206512993570371e-36,1.6985484672625931e-42,2.9625790882455982e-61,4.9945635056848041e-64,2.6234454627317858e-68,2.5314586085374179e-70,5.7058886733166424e-71
3.194193806880276e-14,0.11224537200072607,0.0,0.0,0.0,0.0,0.99999999998706268,1.2854608299489325e-11,4.1402858465792888e-14,4.4926896989331518e-20,4.1402858995022921e-14,3.2472987038474167e-20,9.7449235231877289e-21,1.1366802750612951e-38,1.7653329948787552e-35,2.7178668999468485e-41,1.8961867589069212e-59,3.19666242583799e-62,3.3150354646648305e-66,3.2404123556462232e-68,7.3038640609951279e-69
6.388430938374423e-14,0.11224537200145218,0.0,0.0,0.0,0.0,0.99999999997412503,2.5709390862994855e-11,8.2806322898744908e-14,1.7970941557829217e-19,8.2806325015769798e-14,1.2989332919423929e-19,3.8980108959795929e-20,1.8187000989390476e-37,1.4124122786021584e-34,4.3490270978352119e-40,1.2136616625238844e-57,2.0458847835244773e-60,4.1370270701570904e-64,4.1477713758856439e-66,9.3490415499134165e-67
1.277690520136272e-13,0.11224537200290437,0.0,0.0,0.0,0.0,0.99999999994824984,5.1418955719607447e-11,1.656133849573042e-13,7.1884131469090501e-19,1.6561339342611235e-13,5.1957643704839202e-19,1.5592137562143249e-19,2.90987817861105e-36,1.1301431233964823e-33,6.9597188405890271e-39,7.7685111185822724e-56,1.3093574617225661e-58,5.0427573214292949e-62,5.3091129197243241e-64,1.1966688811436587e-64
2.555385372733931e-13,0.11224537200580875,0.0,0.0,0.0,0.0,0.99999999989649935,1.0283808435123855e-10,3.3122804184328389e-13,2.8753725404916264e-18,3.3122807572392687e-13,2.0783148541712716e-18,6.2368826241340375e-19,4.6556073162136593e-35,9.044477329979757e-33,1.1139525511280304e-37,4.9731509199002335e-54,1.1073407794805709e-56,7.7730010438219439e-60,8.9629094375648895e-62,2.0202287479193069e-62
5.110775077929249e-13,0.1122453720116175,0.0,0.0,0.0,0.0,0.99999999979299858,2.0567633728812307e-10,6.6245948667661066e-13,1.1501504541088991e-17,6.6245962224194848e-13,8.3133005518955113e-18,2.4947656124314663e-18,7.4482882230610484e-34,7.2408813693577962e-32,1.7835876910552839e-36,3.18446136480343e-52,7.1154453693598966e-55,8.5209625661228148e-58,1.1540006773499142e-59,2.601097446860146e-60
1e-12,0.11224537202323494,0.0,0.0,0.0,0.0,0.99999999959497077,4.0243666150636529e-10,1.2962124794075083e-12,4.4510258740805799e-17,1.2962130043647119e-12,3.217230086882273e-17,9.6546928967010467e-18,1.1430800853890226e-32,5.581077487156995e-31,2.7416230311868047e-35,1.9530908019526105e-50,4.3631705552366081e-53,8.0549511460769204e-56,1.4148160740505373e-57,3.1889564448104017e-58
