Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
7.29191394624745e-08,0.11224704604055674,0.0,0.0,0.0,0.0,0.99997014873085965,2.9160885116458478e-05,1.1776502590116564e-07,1.7509894984614054e-07,2.4590205758604992e-07,1.516179907655124e-07
7.540651198166895e-08,0.11224710375946337,0.0,0.0,0.0,0.0,0.99996911917315701,3.0148795364125544e-05,1.2210680135703952e-07,1.8723419525479022e-07,2.6008452351665196e-07,1.6260595870720128e-07
7.789388450086339e-08,0.11224716151922172,0.0,0.0,0.0,0.0,0.99996808888078281,3.1136235930164844e-05,1.2645372015071616e-07,1.9977531545616846e-07,2.7466230239388772e-07,1.7399194884966998e-07
8.038125702005784e-08,0.11224721931975083,0.0,0.0,0.0,0.0,0.99996705785565776,3.2123204839499384e-05,1.3080514678733095e-07,2.1272227591028162e-07,2.8963567705788272e-07,1.8577640309041668e-07
8.286862953925228e-08,0.11224727716096326,0.0,0.0,0.0,0.0,0.99996602609975938,3.3109700116438108e-05,1.3516050065632291e-07,2.2607504574714568e-07,3.0500487015739463e-07,1.9795970762410865e-07
8.535600205844672e-08,0.11224733504276539,0.0,0.0,0.0,0.0,0.9999649936151197,3.4095719784699689e-05,1.3951925122294355e-07,2.3983359775803437e-07,3.2077004896665184e-07,2.1054219775087126e-07
8.784337457764117e-08,0.11224739296505823,0.0,0.0,0.0,0.0,0.99996396040381852,3.5081261867436865e-05,1.4388091364432191e-07,2.5399790838622167e-07,3.3693132977816207e-07,2.2352416226003087e-07
9.033074709683561e-08,0.11224745092773748,0.0,0.0,0.0,0.0,0.99996292646798079,3.6066324387261183e-05,1.4824504477217682e-07,2.6856795771727007e-07,3.5348878190934995e-07,2.3690584742722152e-07
9.281811961603005e-08,0.11224750893069431,0.0,0.0,0.0,0.0,0.9999618918097728,3.7050905366268053e-05,1.5261123950478699e-07,2.8354372946891689e-07,3.704424313603589e-07,2.5068746066224432e-07
9.53054921352245e-08,0.11224756697381552,0.0,0.0,0.0,0.0,0.99996085643139743,3.8035002826062176e-05,1.569791274565604e-07,2.9892521098059763e-07,3.8779226415463938e-07,2.6486917383933816e-07
9.779286465441894e-08,0.11224762505698396,0.0,0.0,0.0,0.0,0.99995982033509312,3.9018614787783377e-05,1.6134836991878036e-07,3.1471239320263785e-07,4.0553822938871109e-07,2.7945112633628414e-07
9.999999999999998e-08,0.11224768318007881,0.0,0.0,0.0,0.0,0.99995890037014534,3.9891001029000325e-05,1.652262402565932e-07,3.2906063865903742e-07,4.2161649831873679e-07,2.9272544836059035e-07
1.0028023717361339e-07,0.11224768318007881,0.0,0.0,0.0,0.0,0.99995878352313017,4.0001739272132516e-05,1.6571865708716742e-07,3.309052706851445e-07,4.2368024201543476e-07,2.9443342780670578e-07
1.0276760969280783e-07,0.1122477413429759,0.0,0.0,0.0,0.0,0.9999577459978074,4.0984374299397858e-05,1.7008970553265511e-07,3.4750384156662228e-07,4.4221818538436278e-07,3.0981616070916473e-07
1.0525498221200227e-07,0.11224779954554791,0.0,0.0,0.0,0.0,0.99995670776145074,4.1966517889481487e-05,1.7446125589340847e-07,3.6450810756234283e-07,4.6115191356111902e-07,3.2559938261502669e-07
1.0774235473119672e-07,0.11224785778766469,0.0,0.0,0.0,0.0,0.9999556688164114,4.2948168061926053e-05,1.7883307076855864e-07,3.8191807395248656e-07,4.8048125344531208e-07,3.4178312831461985e-07
1.1271709976958559e-07,0.11224797438999867,0.0,0.0,0.0,0.0,0.99995358880980134,4.4909980230433396e-05,1.8757664333270797e-07,4.1795514678809363e-07,5.2032595110721714e-07,3.7535222728130119e-07
1.1719437030413557e-07,0.11224807946598517,0.0,0.0,0.0,0.0,0.99995171440418273,4.6673903819411259e-05,1.9544476697741637e-07,4.517761332179873e-07,5.5753694305073212e-07,4.0693415464565138e-07
1.2153390210909244e-07,0.11224818142965899,0.0,0.0,0.0,0.0,0.99994989550715951,4.838200712094422e-05,2.0306891822519501e-07,4.85811315961236e-07,5.9482285773156797e-07,4.3878262773380425e-07
