Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
6.3773296789951164e-12,0.1122453721449652,0.0,0.0,0.0,0.0,0.99999999741699397,2.5664693301212207e-09,8.2666821230332611e-12,1.5817136492988673e-15,8.2673870159458352e-12,1.143303280934719e-15
7.712119677593833e-12,0.1122453721753068,0.0,0.0,0.0,0.0,0.99999999687636409,3.1036369999115104e-09,9.9970163085365048e-12,2.2675014959721271e-15,9.9980268462795768e-12,1.6390196195216717e-15
1e-11,0.11224537223599002,0.0,0.0,0.0,0.0,0.9999999959497039,4.0243624059079802e-09,1.2962931748309665e-11,3.6504291499271871e-15,1.2964558656520835e-11,2.638668680549979e-15
1.0381699674791266e-11,0.11224537223599002,0.0,0.0,0.0,0.0,0.99999999579510379,4.1779720707062684e-09,1.3457758823500198e-11,3.9066564511279e-15,1.345949993438585e-11,2.8238836683899891e-15
1.30512796719887e-11,0.1122453722966732,0.0,0.0,0.0,0.0,0.99999999471384304,5.2523067060784844e-09,1.6918621512406889e-11,5.9795275440478772e-15,1.6921286553520829e-11,4.3222843289944931e-15
1.5720859669186133e-11,0.11224537235735652,0.0,0.0,0.0,0.0,0.99999999363258119,6.3266408765711397e-09,2.0379612515607083e-11,8.5155326046208625e-15,2.0383407980859145e-11,6.1554989283428219e-15
2.1060019663581e-11,0.11224537247872315,0.0,0.0,0.0,0.0,0.99999999147005558,8.4753077967744575e-09,2.7301986624725671e-11,1.5003040880684435e-14,2.7308674195987739e-11,1.0845306071378599e-14
2.6399179657975867e-11,0.11224537260008995,0.0,0.0,0.0,0.0,0.99999998930752687,1.0623972828480301e-08,3.4224881840057817e-11,2.3371995523625547e-14,3.4235300704344741e-11,1.68954299052794e-14
3.7077499646765593e-11,0.11224537284282401,0.0,0.0,0.0,0.0,0.99999998498245912,1.4921297222541089e-08,4.807223609158094e-11,4.5757990596038872e-14,4.809263784254848e-11,3.3079870781791109e-14
5.843413962434506e-11,0.11224537332829398,0.0,0.0,0.0,0.0,0.99999997633228499,2.3515923331783463e-08,7.5773196657600493e-11,1.1312311133191506e-13,7.5823652595918469e-11,8.1789524824937971e-14
9.999999999999999e-11,0.11224537429924128,0.0,0.0,0.0,0.0,0.99999995949653242,4.0243328834946764e-08,1.2971071436089135e-10,3.3060688553936986e-13,1.2985828460075051e-10,2.390885626992571e-13
1.0114741957950398e-10,0.11224537429924128,0.0,0.0,0.0,0.0,0.99999995903178107,4.0705084826048526e-08,1.3120009914393528e-10,3.3822901939074201e-13,1.3135107391553791e-10,2.4460189549669412e-13
1.438606995346629e-10,0.11224537527019833,0.0,0.0,0.0,0.0,0.9999999417310701,5.7894125347765476e-08,1.8666027392021419e-10,6.8383550899481345e-13,1.8696572001588746e-10,4.9464080233404152e-13
1.8657397948982183e-10,0.11224537624116518,0.0,0.0,0.0,0.0,0.99999992443015184,7.5083044887066211e-08,2.4215367052321381e-10,1.1499423454802449e-12,2.4266764087592361e-10,8.3195634909503658e-13
2.2928725944498077e-10,0.1122453772121418,0.0,0.0,0.0,0.0,0.99999990712902653,9.2271843434067613e-08,2.976802367727588e-10,1.7365489691924497e-12,2.9845688785760053e-10,1.2566000270170752e-12
3.1471381935529864e-10,0.11224537915412446,0.0,0.0,0.0,0.0,0.99999987252615297,1.2664907751500045e-07,4.0883268502811938e-10,3.2712590304184153e-12,4.102975498593364e-10,2.3680619308177121e-12
4.001403792656165e-10,0.11224538109614633,0.0,0.0,0.0,0.0,0.99999983792244973,1.6102582751230814e-07,5.2011720125126287e-10,5.2879601987082473e-12,5.2248811587800156e-10,3.8294374127234551e-12
