Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50)
2.320469116042306e-11,0.11224537252747505,0.0,0.0,0.0,0.0,0.99999999060138511,9.3384065170031172e-09,3.0086576545705329e-11,1.7921942125411306e-14,3.0086791464240228e-11,1.2956655723494531e-14,3.8882253933443014e-15,1.3297671159925567e-27,3.4274024735768196e-27,2.1375996569486149e-30,3.8071471602084157e-43,1.1616517204954186e-45,4.2234031287998751e-48
3.867448554057817e-11,0.1122453728791266,0.0,0.0,0.0,0.0,0.999999984335604,1.556399122924904e-08,5.0154006928246737e-11,4.9538305102674316e-14,5.0154608371280218e-11,3.5819014593085621e-14,1.0749140525041926e-14,1.0828174883611929e-26,1.677663687079469e-26,1.8398600115105909e-29,1.020549355789144e-41,2.9590747906784411e-44,1.1268548639312931e-46
6.961407430088839e-11,0.11224537358243368,0.0,0.0,0.0,0.0,0.99999997180394962,2.8015113055793897e-08,9.0312266035994427e-11,1.6018847991609763e-13,9.0314260038821059e-11,1.1586089672420643e-13,3.4769655353129695e-14,1.1909120062119167e-25,1.0824436102854817e-25,2.2531984636014768e-28,4.3519107636330137e-40,1.209862860996469e-42,4.7308663270048989e-45
9.999999999999999e-11,0.11224537428574582,0.0,0.0,0.0,0.0,0.99999995949642939,4.024336063755141e-08,1.2978224341413126e-10,3.3039536392764082e-13,1.2978644180560162e-10,2.3902979449650852e-13,7.1732916798457991e-14,4.6201513442212437e-25,3.2772475121867072e-25,8.9828979184579564e-28,2.7712624283060665e-39,8.388596922843463e-42,3.2948646559977465e-44
1.005536630611986e-10,0.11224537428574582,0.0,0.0,0.0,0.0,0.99999995927217245,4.0466171415177518e-08,1.3050170630552423e-10,3.3406240335853051e-13,1.3050595255527886e-10,2.4168368346637884e-13,7.2529356910771328e-14,4.7043855750632873e-25,3.3291574929519384e-25,9.1487031988117802e-28,2.8314661541864768e-39,8.5747375410572042e-42,3.3680509171183779e-44
1.6243284058181903e-10,0.11224537569238564,0.0,0.0,0.0,0.0,0.99999993420825117,6.5368097706570163e-08,2.1097400580270948e-10,8.7148664398705574e-13,2.1098558929901638e-10,6.3085919498040343e-13,1.8932412483910338e-13,3.2438913741967136e-24,1.5982210206566002e-24,7.1720712400737408e-27,6.4591739125001917e-38,1.9970863067425433e-40,7.9223734406866692e-43
2.2431201810243946e-10,0.11224537709904604,0.0,0.0,0.0,0.0,0.99999990914383874,9.0269770074747203e-08,2.9157073169353629e-10,1.6618112766176717e-12,2.9159369187665575e-10,1.2035970153365133e-12,3.612112854858076e-13,1.0996761996050155e-23,4.511586893895424e-24,2.6077590970271161e-26,3.6689121226909218e-37,1.216812813169527e-39,4.8382687259114845e-42
2.861911956230599e-10,0.11224537850572701,0.0,0.0,0.0,0.0,0.99999988407893581,1.1517118849010034e-07,3.7229169422647251e-10,2.7050349201511442e-12,3.7233044789207205e-10,1.9601697375894025e-12,5.8827544475678502e-13,2.7623466421882153e-23,9.9933166266773102e-24,6.963582257630761e-26,1.4074186135967549e-36,4.9808955551838207e-39,1.9832684960207133e-41
3.4807037314368034e-10,0.11224537991242864,0.0,0.0,0.0,0.0,0.99999985901354183,1.4007235292271189e-07,4.5313669869139167e-10,4.001155650340446e-12,4.5319604934171047e-10,2.9008567012485996e-12,8.7060355100618734e-13,5.8182157686196237e-23,1.9164335439723272e-23,1.5560238294644368e-25,4.3196554976608594e-36,1.6123970031966361e-38,6.4271419196183456e-41
4.718287281849212e-10,0.11224538272589396,0.0,0.0,0.0,0.0,0.9999998088812786,1.8987391972980755e-07,6.1519811580606423e-10,7.3520804951380874e-12,6.1531449534870552e-10,5.3356037509610915e-12,1.6013737323389865e-12,1.8585865381984039e-22,5.3763286005770778e-23,5.5797875804417509e-25,2.7173674906928547e-35,1.100229297153761e-37,4.3941029014637574e-40
5.955870832261621e-10,0.11224538553944216,0.0,0.0,0.0,0.0,0.99999975874704705,2.3967447025827976e-07,7.7775343375552685e-10,1.1714568807212952e-11,7.7795055582655493e-10,8.5100647730724358e-12,2.5542193345887209e-12,4.5305142782656682e-22,1.2054276667861281e-22,1.503383966878149e-24,1.0528442701913519e-34,4.5237076284486717e-37,1.8081045949681823e-39
7.19345438267403e-10,0.1122453883530735,0.0,0.0,0.0,0.0,0.99999970861084375,2.8947400425809192e-07,9.4080103044149621e-10,1.7088602506309275e-11,9.411058280824875e-10,1.2426576495609807e-11,3.7298764232555369e-12,9.3639881671552494e-22,2.351427954777057e-22,3.4173717704966796e-24,3.2179638425551731e-34,1.4574146627089697e-36,5.8297504117234932e-39
8.431037933086438e-10,0.11224539116678829,0.0,0.0,0.0,0.0,0.9999996584726667,3.3927252148157024e-07,1.1043393089641934e-09,2.3474163494892767e-11,1.1047818842299228e-09,1.708744656733759e-11,5.1290771893947374e-12,1.7293834615570563e-21,4.1661046495160121e-22,6.9344953727692915e-24,8.5189917719646374e-34,4.0255488383632281e-36,1.6112672781002787e-38
9.999999999999999e-10,0.11224539523412688,0.0,0.0,0.0,0.0,0.9999995949065219,4.0240375424724809e-07,1.3123699818723008e-09,3.302357377375672e-11,1.3130352243731271e-09,2.4069791749901593e-11,7.2253836171675808e-12,3.3571360904329024e-21,7.7977801478867795e-22,1.5290449065546492e-23,2.6543206886703313e-33,1.3089166312264516e-35,5.2440368493158951e-38
1.0219950042073947e-09,0.11224539523412688,0.0,0.0,0.0,0.0,0.99999958599504124,4.1125388044862891e-07,1.3415960932018782e-09,3.4492215239752311e-11,1.342297156048668e-09,2.5144787742684824e-11,7.5481487043679143e-12,3.6528056594569067e-21,8.4505756455792637e-22,1.6916585412458058e-23,3.0534517214561416e-33,1.5116873684243609e-35,6.0569989346724734e-38
1.2008862151061456e-09,0.11224539930164093,0.0,0.0,0.0,0.0,0.99999951351327743,4.8323311370333998e-07,1.5798703331692001e-09,4.7623698619996014e-11,1.580908241756637e-09,3.4768744607160721e-11,1.0437941012643597e-11,6.818118302338866e-21,1.5392988815128923e-21,3.6126904070498741e-23,8.8685164852026054e-33,4.5624811411175345e-35,1.8293179436123892e-37
1.3797774260048966e-09,0.11224540336933121,0.0,0.0,0.0,0.0,0.99999944102736715,5.5521022052174795e-07,1.8191574633221745e-09,6.286856093041152e-11,1.8206196342923931e-09,4.5965983456539067e-11,1.3800617521874402e-11,1.162916891979078e-20,2.5880996196501049e-21,6.9536746420240347e-23,2.1814670098822466e-32,1.1601997568607814e-34,4.653664080546756e-37
