Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
4.5558020987266646e-08,0.11224641384294269,0.0,0.0,0.0,0.0,0.99998142491016562,1.826343249683e-05,7.060024263454539e-08,6.8412509424283698e-08,1.1582563475299047e-07,5.6818950771364428e-08
4.804539131953799e-08,0.11224647110970751,0.0,0.0,0.0,0.0,0.99998040353828832,1.9256378389276496e-05,7.482135201823319e-08,7.60797871568786e-08,1.2570197702863106e-07,6.3480206083638259e-08
5.0532761651809336e-08,0.11224652841756151,0.0,0.0,0.0,0.0,0.99997938141638543,2.0248876279996461e-05,7.9060155404807396e-08,8.4153562991389688e-08,1.359646082291889e-07,7.0529007907885629e-08
5.302013198408068e-08,0.11224658576655079,0.0,0.0,0.0,0.0,0.99997835854525174,2.1240924202038101e-05,8.3314926725022707e-08,9.2633761657221189e-08,1.4661496047570424e-07,7.796689770395137e-08
5.5507502316352026e-08,0.11224664315670434,0.0,0.0,0.0,0.0,0.99997733492583463,2.223252018762663e-05,8.7584090385180829e-08,1.0152031159422191e-07,1.5765431007199412e-07,8.5795265640517623e-08
5.799487264862337e-08,0.1122467005880353,0.0,0.0,0.0,0.0,0.99997631055922431,2.3223662268177281e-05,9.1866208073069943e-08,1.1081314495532384e-07,1.6908379069545435e-07,9.4015363788854137e-08
6.048224298089472e-08,0.11224675806054231,0.0,0.0,0.0,0.0,0.99997528544663772,2.4214348474309706e-05,9.6159966615451748e-08,1.2051219760763075e-07,1.8090440553784692e-07,1.0262831826501296e-07
6.296961331316605e-08,0.11224681557421069,0.0,0.0,0.0,0.0,0.99997425958940955,2.5204576835864079e-05,1.0046416697929386e-07,1.3061740913185279e-07,1.9311703830403213e-07,1.1163514022829551e-07
6.545698364543739e-08,0.11224687312901367,0.0,0.0,0.0,0.0,0.99997323298898189,2.6194345381918547e-05,1.0477771432481238e-07,1.4112872282024605e-07,2.057224631604259e-07,1.2103673582792978e-07
6.794435397770873e-08,0.11224693072491329,0.0,0.0,0.0,0.0,0.9999722056468956,2.7183652140807702e-05,1.090996089255892e-07,1.5204608567335157e-07,2.1872135381760631e-07,1.3083391528268433e-07
