Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40)
6.086578455927461e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.4494643323914868e-16,7.8893707206084251e-19,2.4469154926179072e-29,7.8893707206113102e-19,1.768620218007737e-29,5.3075094561548916e-30,4.2147967813127963e-57,3.2058638103182664e-49,1.7634208639211924e-59,9.4928456008209868e-87,1.5734799752429112e-89,6.3325987268268974e-98,6.0310703239441404e-100,1.359399153218912e-100,1.5403652572177886e-67,6.3976488102124511e-69,1.196760099729106e-96,4.7589659219791611e-88,7.5719862954044515e-85
1.7042419676596893e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,6.8585001306953666e-16,2.2090238018095315e-18,1.4779369575410889e-28,2.2090238018112721e-18,1.0682466116924807e-28,3.2057357115661171e-29,1.3251995442738445e-55,3.806001527330205e-48,3.9447019473615952e-58,1.0734105046890325e-84,1.2141676441725797e-87,8.8590492372902292e-96,8.4372298892178466e-98,1.9017459146332629e-98,8.8717153109428239e-66,3.6847181531532504e-67,2.4390773206436793e-94,4.9812472400858271e-86,7.9256575063119872e-83
3.895410211793576e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.5676571727299946e-15,5.049197261463599e-18,7.1156302525309693e-28,5.0491972614719822e-18,5.143147594203609e-28,1.5434237499226892e-28,2.9564472815675014e-54,3.73675489232113e-47,7.7940663564234447e-57,9.7124443588094477e-83,1.3232592899930801e-85,1.9260574778093969e-93,1.8343524921469044e-95,4.1346181097051988e-96,3.9784495168147991e-64,1.6523822752348291e-65,4.4151758960765061e-92,4.4747308872060898e-84,7.1197396232143197e-81
8.277746700061349e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.331271492049638e-15,1.072954418139849e-17,3.1075826756227731e-27,1.0729544181435098e-17,2.2461476771148385e-27,6.7405370100694648e-28,5.5370985523073334e-53,3.3051174263477313e-46,1.3869124814474766e-55,7.3586501617149998e-81,1.0825082569105115e-83,3.156023885871997e-91,3.005767631553146e-93,6.7749798988806233e-94,1.4967921401891716e-62,6.2166750847957876e-64,6.6961255257050717e-90,3.3742773107100304e-82,5.3688087632586929e-79
1.7042419676596892e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999323,6.858500130683838e-15,2.2090238023775303e-17,1.2973545941842424e-26,2.2090238023928129e-17,9.3772243980821314e-27,2.8140415143308022e-27,9.5639607363977449e-52,2.7781504148224317e-45,2.3392306721625418e-54,5.1157665676148205e-79,7.7908904906517084e-82,4.5466300975478865e-89,4.3301993032238055e-91,9.7602399137122526e-92,5.1829159477974599e-61,2.1526371979566258e-62,9.3148339353865088e-88,2.3395641112203919e-80,3.7224773220385947e-77
3.457176562966798e-17,0.11224537200000077,0.0,0.0,0.0,0.0,0.99999999999998612,1.3912957407931877e-14,4.4811625718557034e-17,5.3001168336150823e-26,4.4811625719181362e-17,3.8309021388804699e-26,1.1496277788145731e-26,1.5890663693158086e-50,2.2776956731451188e-44,3.8421935898840821e-53,3.4108711767758272e-77,5.2809191862991237e-80,6.1663000678232269e-87,5.872853944656083e-89,1.3237373023491486e-89,1.7243887705796115e-59,7.1619594812245467e-61,1.2424194392738834e-85,1.5577185763962209e-78,2.4784833335367558e-75
6.963045753581017e-17,0.11224537200000156,0.0,0.0,0.0,0.0,0.99999999999997191,2.8021871962346524e-14,9.025440114823297e-17,2.1423919657182756e-25,9.0254401150756561e-17,1.5485118961719892e-25,4.6469792940358168e-26,2.5905792052733318e-49,1.8445371944748655e-43,6.2283619854682964e-52,2.2278379579443501e-75,3.4771942296516949e-78,8.1218922830260046e-85,7.7356058777699056e-87,1.7436003257763489e-87,5.6258273988865034e-58,2.3365930213734128e-59,1.6231988897590233e-83,1.0167250037450991e-76,1.6177086046601084e-73
1.3974784134809453e-16,0.11224537200000319,0.0,0.0,0.0,0.0,0.99999999999994327,5.6239701070850058e-14,1.8113995216803454e-16,8.6144638682808743e-25,1.8113995217818181e-16,6.226498234761603e-25,1.8685299379042304e-25,4.1837922188785167e-48,1.4846443032120079e-42,1.0030586916235182e-50,1.440357862784933e-73,2.2570763662265506e-76,1.0544538001092144e-82,1.0043608885774361e-84,2.2638226389829351e-85,1.8177056312476666e-56,7.5495352937939214e-58,2.0990191313140066e-81,6.571098938842836e-75,1.0455248826386201e-71
2.799826089726633e-16,0.1122453720000064,0.0,0.0,0.0,0.0,0.99999999999988642,1.1267535928655423e-13,3.6291105484943685e-16,3.4547853024535764e-24,3.6291105489013191e-16,2.4971042841177898e-24,7.4936407869159044e-25,6.7253234219818012e-47,1.191334031930116e-41,1.6101319695487418e-49,9.2651143917262774e-72,1.4547448534630128e-74,1.359164533942067e-80,1.2947458218313682e-82,2.9183483075956372e-83,5.8447206134195736e-55,2.4275065729638307e-56,2.7004788448631236e-79,4.2261277454400035e-73,6.7241615383701894e-70
5.604521442218007e-16,0.11224537200001272,0.0,0.0,0.0,0.0,0.99999999999977318,2.2554667571275091e-13,7.264532627794382e-16,1.3837161273943161e-23,7.2645326294243097e-16,1.0001442003615997e-23,3.0013649894459023e-24,1.0785586948910502e-45,9.5451771887075198e-41,2.5804114960155025e-48,5.9447057597813995e-70,9.3431868578434192e-73,1.7455080265052937e-78,1.6631630007252566e-80,3.7487581225870858e-81,1.8748130943168247e-53,7.7867210935869404e-55,3.4654322909777959e-77,2.7113485356550563e-71,4.3139903329608137e-68
1.1213912147200755e-15,0.1122453720000255,0.0,0.0,0.0,0.0,0.9999999999995457,4.512893085442972e-13,1.4535376889082259e-15,5.5384705776170529e-23,1.453537689560622e-15,4.0031832847633108e-23,1.2013281839944998e-23,1.7277018095399521e-44,7.6419578980802507e-40,4.1320268440699175e-47,3.8094326781464218e-68,5.9901608230408967e-71,2.2371775702942468e-76,2.1326240962805395e-78,4.8069202238181924e-79,6.0066150417666434e-52,2.494746408158936e-53,4.4414111746026452e-75,1.7373966623815295e-69,2.7643269330299532e-66
2.2432693557166253e-15,0.112245372000051,0.0,0.0,0.0,0.0,0.99999999999909139,9.0277457412400222e-13,2.9077065822409439e-15,2.2161096500396869e-22,2.9077065848513817e-15,1.6017947785303768e-22,4.806877617836579e-23,2.7659293344906685e-43,6.1159085061296863e-39,6.6139544753527357e-46,2.4395848447387512e-66,3.8370705503301597e-69,2.8634742351878634e-74,2.732175792812688e-76,6.1583056134329441e-77,1.9232710976918716e-50,7.9879813622694646e-52,5.68864194563827e-73,1.112629851258585e-67,1.7702489120998455e-64
4.4870256377097244e-15,0.112245372000102,0.0,0.0,0.0,0.0,0.99999999999818268,1.8057451049498622e-12,5.8160445332069354e-15,8.8658816424374238e-22,5.8160445436504181e-15,6.4082223471162623e-22,1.923064115765834e-22,4.4267695252193515e-42,4.893687456247422e-38,1.0584546269117724e-44,1.561834978621205e-64,2.4568001518749938e-67,3.6600999004123793e-72,3.4987281481262378e-74,7.8861092411204397e-75,6.1563109922675016e-49,2.5569188813817198e-50,7.2838195963711875e-71,7.1232221066690997e-66,1.1333042763251813e-62
8.974538201695924e-15,0.11224537200020399,0.0,0.0,0.0,0.0,0.99999999999636524,3.6116861652673805e-12,1.1632721092341072e-14,3.5466412849864323e-21,1.1632721134118633e-14,2.5634977244462986e-21,7.6928830263201152e-22,7.0838479361685695e-41,3.9153719896059384e-37,1.6937207458123501e-43,9.9974122528511677e-63,1.5726922313590333e-65,4.6687242352254865e-70,4.4793486967255055e-72,1.0096420830054442e-72,1.9703119507766151e-47,8.1833497903782795e-49,9.3248757161427839e-69,4.5598361944007872e-64,7.2542431766275077e-61
1.7949563329668322e-14,0.11224537200040803,0.0,0.0,0.0,0.0,0.99999999999272982,7.2235682805656075e-12,2.3266076839417333e-14,1.418714240853582e-20,2.3266077006536215e-14,1.0254409476996421e-20,3.0772788327668039e-21,1.1334939578788165e-39,3.1325267684178162e-36,2.7101584123776101e-42,6.3989621456229322e-61,1.006627111857315e-63,5.9329707930486859e-68,5.7341644508552225e-70,1.2924765795657613e-70,6.3054496947055632e-46,2.6188561064554866e-47,1.1937054296301755e-66,2.9188741173530888e-62,4.6430556936713663e-59
3.589961358561312e-14,0.11224537200081608,0.0,0.0,0.0,0.0,0.9999999999854593,1.444733248981483e-11,4.6532798848796941e-14,5.6749724127982231e-20,4.6532799517300826e-14,4.1018483026503002e-20,1.2309369021036842e-20,1.8136431920850276e-38,2.5062096612354258e-35,4.3365793544576393e-41,4.0956416290795204e-59,6.4426926109168987e-62,7.4852695986142446e-66,7.3400521664806295e-68,1.6544422640009955e-68,2.0178055893056546e-44,8.3805744383054806e-46,1.528071255403734e-64,1.8686067627965321e-60,2.9716508621441242e-57
7.179971409750271e-14,0.1122453720016321,0.0,0.0,0.0,0.0,0.99999999997091904,2.8894860822924365e-11,9.3066284928425559e-14,2.2700120500899873e-19,9.3066287602586392e-14,1.6407568591975569e-19,4.9238002996831632e-20,2.9018401209824376e-37,2.0051975463463002e-34,6.9393051742606257e-40,2.6214467379681867e-57,4.1233606860065675e-60,9.3132262202700379e-64,9.395355098410451e-66,2.1177053359299536e-66,6.4570090777993251e-43,2.681783137993857e-44,1.9561429710074502e-62,1.1965148966840405e-58,1.9018696067352771e-55
1.435999151212819e-13,0.1122453720032642,0.0,0.0,0.0,0.0,0.99999999994183786,5.7789917147587709e-11,1.861334253308479e-13,9.0800943296138914e-19,1.8613343602849047e-13,6.5630675981530581e-19,1.9695322204370727e-19,4.6428529299884123e-36,1.6044971925905761e-33,1.1105166806598709e-38,1.6779783642342843e-55,2.6389360650310661e-58,1.128919709684286e-61,1.2025989944367875e-63,2.7106465570104443e-64,2.0662046917189289e-41,8.5814600554845563e-43,2.5043303960465705e-60,7.6652401600887043e-57,1.2171784350875296e-53
2.872003171688403e-13,0.11224537200652847,0.0,0.0,0.0,0.0,0.99999999988367527,1.1558002843069122e-10,3.7226837910585482e-13,3.6320469250025205e-18,3.7226842190409257e-13,2.6252391394860674e-18,7.8781655810864829e-19,7.428171439447555e-35,1.2841289787478523e-32,1.7775388748313409e-37,1.0742133086577505e-53,2.2318278571632136e-56,1.7235657476020748e-59,2.0302831208677347e-61,4.5762327410746623e-62,6.6115173676344946e-40,2.7458711331257067e-41,3.2066914074813313e-58,4.9153400425369987e-55,7.7895986965102262e-52
5.744011212639571e-13,0.1122453720130569,0.0,0.0,0.0,0.0,0.99999999976735077,2.3116024553200352e-10,7.4454097851653313e-13,1.4528205824629691e-17,7.4454114977016984e-13,1.0501013301682707e-17,3.1512835709061827e-18,1.1883735223742522e-33,1.0281485626129768e-31,2.8463276127955653e-36,6.8788443604808446e-52,1.434189109406443e-54,1.8617837355927781e-57,2.6141979527728848e-59,5.892354527058386e-60,2.1154546188574982e-38,8.7854711073128513e-40,4.107473586287604e-56,3.1580632399740249e-53,4.9848681978413074e-50
