Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12)
4.777622875706212e-09,0.11224548066507783,0.0,0.0,0.0,0.0,0.99999806343793551,1.9219329336458936e-06,6.5506827337142224e-09,7.5365014569727635e-10,6.5883286513734281e-09,5.6605872949108016e-10,1.7041069781283784e-10
5.358205354691684e-09,0.11224549387915184,0.0,0.0,0.0,0.0,0.99999782789841829,2.1553847518726786e-06,7.393435328336231e-09,9.4792298671857477e-10,7.4449115387485658e-09,7.1512988719776274e-10,2.1543028863230667e-10
5.938787833677156e-09,0.11224550709524461,0.0,0.0,0.0,0.0,0.9999975923133273,2.3888139946802556e-06,8.245844097143588e-09,1.1644431439903322e-09,8.3140783430905473e-09,8.823256597850873e-10,2.6598696481643916e-10
6.519370312662628e-09,0.11224552031337759,0.0,0.0,0.0,0.0,0.9999973566824053,2.6222206372483393e-06,9.1077827425702462e-09,1.4032088546009599e-09,9.1959527918153025e-09,1.0678512937505859e-09,3.2216184182757618e-10
7.0999527916481e-09,0.11224553353357197,0.0,0.0,0.0,0.0,0.99999712100539695,2.8556046547582689e-06,9.979128485643517e-09,1.6642183617378072e-09,1.0090655082782715e-08,1.2719093141928592e-09,3.8403683475435493e-10
7.680535270633573e-09,0.1122455467558486,0.0,0.0,0.0,0.0,0.99999688528204933,3.088966022392946e-06,1.0859762038572533e-08,1.9474699148640279e-09,1.0998301911439544e-08,1.494699545736352e-09,4.5169465187083274e-10
8.261117749619044e-09,0.11224555998022813,0.0,0.0,0.0,0.0,0.99999664951211087,3.3223047153366446e-06,1.1749567395246753e-08,2.2529617696950262e-09,1.1919006680439878e-08,1.7364192741398212e-09,5.2521874669574369e-10
8.841700228604515e-09,0.1122455732067309,0.0,0.0,0.0,0.0,0.99999641369533099,3.5556207087748256e-06,1.2648431568714506e-08,2.5806921881243975e-09,1.2852879762405552e-08,1.9972634486685139e-09,6.046932577607907e-10
9.422282707589987e-09,0.11224558643537708,0.0,0.0,0.0,0.0,0.99999617783146166,3.7889139778941441e-06,1.3556244560197688e-08,2.9306594383075759e-09,1.3800028530815133e-08,2.2774247056401306e-09,6.9020300117761917e-10
9.999999999999999e-09,0.11224559966618632,0.0,0.0,0.0,0.0,0.99999594308460038,4.0210333589254557e-06,1.4468354238808237e-08,3.3009703767735345e-09,1.4755783981957011e-08,2.5755661925112552e-09,7.813661325501e-10
1.0002865186575458e-08,0.11224559966618632,0.0,0.0,0.0,0.0,0.99999594192025687,4.0221844978825747e-06,1.4472899489217229e-08,3.3028617949080652e-09,1.4760557229453566e-08,2.5770932675674013e-09,7.8183349999519797e-10
1.0583447665560929e-08,0.11224561289917823,0.0,0.0,0.0,0.0,0.99999570596147103,4.2554322439293172e-06,1.539829254463393e-08,3.6972975392573463e-09,1.5734567021136783e-08,2.896456980659554e-09,8.7967097277945352e-10
