Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40)
6.086579519705038e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.4494643323195265e-16,7.8893818915108678e-19,2.4469159202039997e-29,7.889381891513749e-19,1.7686205034211116e-29,5.3075178989055407e-30,4.2147981979955941e-57,3.2058635598436296e-49,1.7634217632468688e-59,9.4928518949657072e-87,1.5734803812329294e-89,6.3326014675365819e-98,6.0310743857755335e-100,1.3594009026486808e-100,1.5403662953573549e-67,6.3976520787432776e-69,1.1967627665211579e-96,4.7589676653151796e-88,7.5719902798402989e-85
1.7042422655174107e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,6.8585001304938767e-16,2.2090269296622141e-18,1.4779372158030881e-28,2.2090269296639552e-18,1.0682467840821585e-28,3.2057408109875092e-29,1.3251999897015809e-55,3.8060012299667137e-48,3.9447039591171644e-58,1.0734112181349269e-84,1.214167957452664e-87,8.8590530714250932e-96,8.4372355715600865e-98,1.9017483620166537e-98,8.8717212900951918e-66,3.6847200356596517e-67,2.4390827617546543e-94,4.9812490648495769e-86,7.9256616768522106e-83
3.895410892611224e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.5676571726839399e-15,5.0492044108411596e-18,7.1156314959513229e-28,5.0492044108495412e-18,5.1431484241856996e-28,1.5434262050745777e-28,2.9564482752922764e-54,3.7367546003678918e-47,7.7940703313134689e-57,9.7124508156205024e-83,1.323259631421039e-85,1.9260583113902706e-93,1.8343537275545852e-95,4.134623430603014e-96,3.978452198117677e-64,1.6523831194297115e-65,4.415185746512889e-92,4.4747325264194902e-84,7.1197433696745208e-81
8.277748146798852e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.3312714919517724e-15,1.072955937382581e-17,3.1075832186571108e-27,1.0729559373862413e-17,2.2461480395898231e-27,6.7405477323627878e-28,5.5371004134438619e-53,3.3051171681183979e-46,1.3869131887579286e-55,7.3586550544218019e-81,1.0825085362197782e-83,3.1560252517604242e-91,3.0057696558905708e-93,6.7749886176969012e-94,1.4967931489623285e-62,6.2166782608679176e-64,6.6961404660071871e-90,3.3742785467980716e-82,5.3688115883659895e-79
1.7042422655174108e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999323,6.8585001304823463e-15,2.2090269302302138e-17,1.2973548208903879e-26,2.2090269302454952e-17,9.3772259113438383e-27,2.8140459906771961e-27,9.5639639510482466e-52,2.7781501977651188e-45,2.3392318651450353e-54,5.1157699693169137e-79,7.7908925008607478e-82,4.5466320652414226e-89,4.330202219545204e-91,9.7602524743013166e-92,5.1829194408586079e-61,2.1526382977295579e-62,9.3148547192775861e-88,2.3395649682655344e-80,3.7224792808339801e-77
3.457177167192462e-17,0.11224537200000077,0.0,0.0,0.0,0.0,0.99999999999998612,1.3912957407523138e-14,4.4811689169282917e-17,5.3001177597836593e-26,4.4811689169907202e-17,3.8309027570972544e-26,1.1496296075481345e-26,1.5890669034347938e-50,2.277695495188422e-44,3.8421955493615248e-53,3.4108734449099817e-77,5.2809205488842132e-80,6.1663027363912362e-87,5.8728578999311782e-89,1.3237390058851637e-89,1.7243899327430498e-59,7.1619631402383166e-61,1.2424222114974348e-85,1.55771914703066e-78,2.4784846377332088e-75
6.963046970542563e-17,0.11224537200000156,0.0,0.0,0.0,0.0,0.99999999999997191,2.8021871961523285e-14,9.0254528943356955e-17,2.1423923400904222e-25,9.0254528945880422e-17,1.5485121460650973e-25,4.6469866860692609e-26,2.5905800760220688e-49,1.8445370503609207e-43,6.2283651618660355e-52,2.2278394394252287e-75,3.4771951268388334e-78,8.1218957976786793e-85,7.7356110875791344e-87,1.7436025696399274e-87,5.6258311904508101e-58,2.3365942151285562e-59,1.6232025116546746e-83,1.0167253761993606e-76,1.6177094559104672e-73
1.3974786577242767e-16,0.11224537200000319,0.0,0.0,0.0,0.0,0.99999999999994327,5.6239701069197836e-14,1.811402086519549e-16,8.6144653736148147e-25,1.811402086621016e-16,6.2264992395707982e-25,1.8685329102083658e-25,4.1837936251400136e-48,1.4846441872165726e-42,1.0030592031726996e-50,1.4403588206126324e-73,2.2570769485982972e-76,1.0544542563518619e-82,1.0043615649987146e-84,2.2638255523278047e-85,1.8177068563026321e-56,7.5495391508183795e-58,2.0990238149453081e-81,6.5711013460217995e-75,1.0455254328016299e-71
2.7998265790643177e-16,0.1122453720000064,0.0,0.0,0.0,0.0,0.99999999999988642,1.1267535928324404e-13,3.6291156871095048e-16,3.4547859061598141e-24,3.6291156875164342e-16,2.497104687091216e-24,7.4936527071848815e-25,6.7253256825059549e-47,1.1913339388510916e-41,1.6101327906988461e-49,9.2651205529934346e-72,1.4547452288167845e-74,1.3591651218734216e-80,1.2947466938222685e-82,2.9183520632585488e-83,5.8447245525084395e-55,2.4275078131662467e-56,2.7004848705719862e-79,4.2261292935964706e-73,6.7241650766742861e-70
5.604522421744399e-16,0.11224537200001272,0.0,0.0,0.0,0.0,0.99999999999977318,2.2554667570612478e-13,7.2645429139614035e-16,1.3837163691917029e-23,7.2645429155912443e-16,1.0001443617611579e-23,3.0013697637710689e-24,1.0785590574175515e-45,9.5451764429427642e-41,2.5804128119979867e-48,5.944709712999317e-70,9.3431892685747386e-73,1.7455087811611728e-78,1.6631641208391433e-80,3.7487629469155118e-81,1.8748143578597492e-53,7.7867250717881783e-55,3.4654400235739515e-77,2.7113495289112749e-71,4.3139926030148195e-68
