Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535)
6.574257267908034e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6457238646269109e-16,8.5215063849432081e-19,2.854735240237979e-29,8.5215063849465689e-19,2.0633905873271641e-29,6.1921042153975828e-30,5.7368086581653997e-57,4.0398498095084033e-49,2.4002129558861708e-59,1.5074297213787066e-86,2.4986285671393977e-89,1.0861652043480959e-97,1.0344474859870473e-99,2.3316390351756849e-100,2.2645972799992979e-67,9.4056235451099082e-69,2.052682749017653e-96,7.5570643784210532e-88,1.202404011977221e-84,6.6664650044433166e-98,1.2992808387167785e-113,-2.5825261285104094e-184,-3.18683985094087e-155
1.8407920350142495e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.4080268209544209e-16,2.3860217878297985e-18,1.7242600851035786e-28,2.3860217878318296e-18,1.2462879147655264e-28,3.7400309461613362e-29,1.8037444303021296e-55,4.7961097098010824e-48,5.3691803908596162e-58,1.7045372588273344e-84,1.9280537467486558e-87,1.519501048414208e-95,1.447151298315149e-97,3.2618712465888492e-98,1.3042921000286773e-65,5.4171575910247293e-67,4.183505079852363e-94,7.9100390383761659e-86,1.258565719904248e-82,1.2626779073522683e-95,4.7747363751236175e-111,5.0353676522450482e-181,5.9513684805861151e-152
4.207524651461142e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6932632733605731e-15,5.4537640866835592e-18,8.301570078609641e-28,5.4537640866933383e-18,6.0003398282461826e-28,1.8006639059294144e-28,4.0240545963650586e-54,4.7088489856211511e-47,1.0608595737992505e-56,1.5423012183863088e-82,2.1012872842679341e-85,3.3035666192446147e-93,3.1462762365193995e-95,7.0916897058695874e-96,5.848993225009459e-64,2.429280833073365e-65,7.5729090856886907e-92,7.1057095507085893e-84,1.130588877547582e-80,2.2692154580985705e-93,1.7285389919349457e-108,8.4391909388877422e-177,2.4773473213133317e-148
8.940989884354927e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.5981844558893519e-15,1.15892486851223e-17,3.6255137550997525e-27,1.1589248685165003e-17,2.6205060462142479e-27,7.8639723545035069e-28,7.5366088939677079e-53,4.1649236582396298e-46,1.8877429548513346e-55,1.1685271698558966e-80,1.7189834614703437e-83,5.4131988559664253e-91,5.1554841883195086e-93,1.1620433597070188e-93,2.2005374327407892e-62,9.1395616211044903e-64,1.1485193586224672e-89,5.3582294065538663e-82,8.5254739554003829e-79,3.4259607846767847e-91,5.2455570457208948e-106,1.0106614055484046e-172,7.0124097569696576e-145
1.8407920350142496e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999256,7.4080268209409663e-15,2.386021788492464e-17,1.5135806243719418e-26,2.3860217885102923e-17,1.0940096896787373e-26,3.2830536558575176e-27,1.3017617592736716e-51,3.5008693851135221e-45,3.1839544951900446e-54,8.1236532598628884e-79,1.237164872475702e-81,7.798356240888404e-89,7.4271456626958884e-91,1.6740746310466769e-91,7.6197624536737967e-61,3.1647400005513951e-62,1.5976801921334155e-87,3.7151425869451391e-80,5.9111592255255855e-77,4.7535898114842764e-89,1.4597847616316232e-103,9.984188441168215e-169,1.6767474726729368e-141
3.734178128171764e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.9999999999999849,1.5027711551020452e-14,4.840215629622881e-17,6.183470719746154e-26,4.8402156296957144e-17,4.4693865501268051e-26,1.3412345421947949e-26,2.1628966161349573e-50,2.8702243911041268e-44,5.2296550934810805e-53,5.4163407311409066e-77,8.3859062224977522e-80,1.0576393460954025e-86,1.0073102552622712e-88,2.2704718871223003e-89,2.5351429455492092e-59,1.0529289216596346e-60,2.130997663664473e-85,2.4736004039234859e-78,3.9357418052224764e-75,6.3319432678172993e-87,3.8946821914276279e-101,8.9720690349316589e-165,3.7045241876100922e-138
7.520950314486791e-17,0.1122453720000017,0.0,0.0,0.0,0.0,0.99999999999996969,3.0267081011084419e-14,9.7486033165635033e-17,2.4994577301043201e-25,9.7486033168579074e-17,1.8065975038883896e-25,5.4214844675286763e-26,3.5260673177719895e-49,2.3243823794691426e-43,8.4774971569814015e-52,3.537726555818853e-75,5.5216570513582901e-78,1.3930578823061087e-84,1.3268089395067066e-86,2.9906201979894337e-87,8.2709171336193152e-58,3.4351861011491732e-59,2.784110547779424e-83,1.6145223615359293e-76,2.5688626959024204e-73,8.2669986436477979e-85,1.0177382001609853e-98,7.6956466806386591e-161,7.8769972431374381e-135
1.5094494687116847e-16,0.11224537200000344,0.0,0.0,0.0,0.0,0.99999999999993883,6.0745819930832324e-14,1.9565378709163902e-16,1.0050209602541182e-24,1.9565378710347686e-16,7.2642491140059303e-25,2.1799550622702469e-25,5.6946079641693496e-48,1.8708655612903308e-42,1.3652750689032047e-50,2.2872365106246399e-73,3.5841545668004909e-76,1.8085789756234789e-82,1.7226769572381689e-84,3.8829045731361349e-85,2.672334494218686e-56,1.1099091025666817e-57,3.6002374206577766e-81,1.0434667128191946e-74,1.660255657769713e-71,1.0686746371138659e-82,2.6322439690863346e-96,6.4503074870094523e-157,1.6436078954756096e-131
3.0241583432376955e-16,0.11224537200000692,0.0,0.0,0.0,0.0,0.99999999999987732,1.2170329776880799e-13,3.9198929569241321e-16,4.0305835571788763e-24,3.9198929573988834e-16,2.9132888025479446e-24,8.7425948279416976e-25,9.1539154299702286e-47,1.5012524408686494e-41,2.1915697680012511e-49,1.471266893170912e-71,2.3100815027773013e-74,2.3311913661042981e-80,2.2207443544591788e-82,5.0055457939721414e-83,8.5927270992958977e-55,3.5688443340930653e-56,4.631861193616511e-79,6.7109388113384786e-73,1.0677725016879084e-69,1.374663023538758e-80,6.7731121059582691e-94,5.3447951812224842e-153,3.39759487716529e-128
6.053576092289718e-16,0.11224537200001379,0.0,0.0,0.0,0.0,0.99999999999975464,2.4361825343867899e-13,7.8466031588902648e-16,1.6143357640509182e-23,7.8466031607917479e-16,1.1668350894757172e-23,3.5015980600505667e-24,1.4680386906317371e-45,1.202829860543016e-40,3.5122289866106532e-48,9.4399796799254184e-70,1.4836637988768672e-72,2.9937786514548152e-78,2.8526524028188257e-80,6.4298631084481513e-81,2.7562920807686841e-53,1.1447793976979582e-54,5.9439096377590527e-77,4.3055252211970029e-71,6.8504603712249385e-68,1.7639086684880304e-78,1.7383563281994324e-91,4.403446128027586e-149,6.9906982958192734e-125
