Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18)
5.556261501652348e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.2360447810262446e-16,7.2019873779125127e-19,2.0390966001700153e-29,7.2019873779149133e-19,1.473850419515625e-29,4.4229315824152377e-30,2.9269431931772083e-57,2.4387830385099854e-49,1.2245984465018617e-59,5.4935485542839863e-87,9.1057892480307033e-90,3.3453983175862277e-98,3.1861067600463551e-100,7.181467394534824e-101,9.7649695233582964e-68
1.5557532204626574e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.2609253868728222e-16,2.0165564658481474e-18,1.2316143465025934e-28,2.016556465849598e-18,8.9020565339946252e-29,2.6714506758157483e-29,9.2027777069779869e-56,2.8953232314581914e-48,2.739377748243307e-58,6.2118704750889015e-85,7.0264349409538307e-88,4.6800771327358483e-96,4.4572378924044937e-98,1.0046590247622691e-98,5.6241225402779256e-66
3.556007361057502e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.4310686598563321e-15,4.6092719220925126e-18,5.9296929132929564e-28,4.6092719220994968e-18,4.2859570201318109e-28,1.2861885042217675e-28,2.0530890803855523e-54,2.842645534002626e-47,5.4125488360521728e-57,5.6206312579066364e-83,7.6577524998702211e-86,1.017501848500036e-93,9.6905566690458558e-96,2.1842462583796133e-96,2.5220926078113435e-64
7.556515642247193e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999689,3.0410209021933722e-15,9.7947028351035384e-18,2.5896526822144214e-27,9.7947028351340435e-18,1.8717900329712299e-27,5.6171231102399874e-28,3.8452086216564485e-53,2.5142878117030944e-46,9.6313415692538257e-56,4.2584809320872362e-81,6.2645169965221319e-84,1.6672717130331605e-91,1.5878933684181666e-93,3.5791031013101394e-94,9.4887427293974369e-63
1.5557532204626572e-17,0.11224537200000036,0.0,0.0,0.0,0.0,0.99999999999999367,6.2609253868632119e-15,2.0165564663214791e-17,1.0811290174087937e-26,2.0165564663342136e-17,7.8143549259493219e-27,2.3450383255119342e-27,6.6416416368596463e-52,2.1134104513535718e-45,1.6244665663174692e-54,2.9605150251850108e-79,4.5086183513641782e-82,2.4019059445343533e-89,2.2875669727264846e-91,5.1561636325449147e-92,3.2856503390909191e-61
3.1559565329385333e-17,0.1122453720000007,0.0,0.0,0.0,0.0,0.99999999999998734,1.2700734356185926e-14,4.090728832779406e-17,4.4167647998208426e-26,4.0907288328314301e-17,3.192418964107891e-26,9.5802467291382116e-27,1.1035186843339117e-50,1.7327016542727739e-44,2.6681913314289408e-53,1.9738850907508559e-77,3.0560882883244451e-80,3.2575536505968613e-87,3.1025238781796585e-89,6.9930721027581107e-90,1.0931565568129323e-59
6.356363157890286e-17,0.11224537200000143,0.0,0.0,0.0,0.0,0.99999999999997446,2.558035229476349e-14,8.2390735690379655e-17,1.7853269500762626e-25,8.2390735692482548e-17,1.2904267882743509e-25,3.8724889047098378e-26,1.7990139462268606e-49,1.4031868515053719e-43,4.3252535118885398e-52,1.2892589285985975e-75,2.0122657083325109e-78,4.2906712799504488e-85,4.0865824744843359e-87,9.2111348712724889e-88,3.566428997888711e-58
1.275717640779379e-16,0.11224537200000291,0.0,0.0,0.0,0.0,0.99999999999994815,5.1339588171647162e-14,1.6535763054925909e-16,7.178721144686342e-25,1.653576305577147e-16,5.1887493653976223e-25,1.5571107582269683e-25,2.9054122543649243e-48,1.1294070595257762e-42,6.9656886758879825e-51,8.3354097597617914e-74,1.3061788024325194e-76,5.5705460069654958e-83,5.3058592821500062e-85,1.1959378215848408e-85,1.1523137179365916e-56
2.55588029076008e-16,0.1122453720000058,0.0,0.0,0.0,0.0,0.99999999999989664,1.0285805992432878e-13,3.3129142080185112e-16,2.87898825513906e-24,3.3129142083576184e-16,2.0809205718446925e-24,6.2447105870738893e-25,4.6703651045122706e-47,9.0627836980478348e-42,1.1181476957437115e-49,5.3617594735466072e-72,8.4186646816419004e-75,7.1803667004510923e-81,6.8399111122153435e-83,1.5417122751796303e-83,3.7051938734050598e-55
5.116205590721482e-16,0.11224537200001163,0.0,0.0,0.0,0.0,0.99999999999979283,2.0589500342534886e-13,6.6315900344636704e-16,1.1530969743311308e-23,6.6315900358218699e-16,8.3345363421501833e-24,2.5011414680090082e-24,7.4899936057446559e-46,7.2612607254571932e-41,1.7919530992411271e-48,3.4402253923138964e-70,5.4069384425221539e-73,9.2215770862265639e-79,8.7861934868915465e-81,1.9804032680591416e-81,1.1885163566364725e-53
1.0236856190644286e-15,0.11224537200002326,0.0,0.0,0.0,0.0,0.99999999999958544,4.1196889041001667e-13,1.3268941772927276e-15,4.6153929545683437e-23,1.3268941778363618e-15,3.335986604293991e-23,1.0011084110327251e-23,1.1997933750916998e-44,5.8134322590993511e-40,2.8694637728622889e-47,2.2045340912791777e-68,3.4665294143210991e-71,1.1819560172774438e-76,1.1266273147586665e-78,2.539411873018288e-79,3.8078250927392515e-52
