Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309)
6.335112819608441e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.5494833087472746e-16,8.2115290201861273e-19,2.6508255802209902e-29,8.2115290201892483e-19,1.9160055453740696e-29,5.7498110571513519e-30,4.9465339961631509e-57,3.6148326348105672e-49,2.0695713750779787e-59,1.2069326161677963e-86,2.0005418962485366e-89,8.3801059852375421e-98,7.9810872169579115e-100,1.798932739485779e-100,1.8816085287730652e-67,7.814944245199762e-69,1.5837092043558825e-96,6.0506087669521422e-88,9.6271195859000722e-85,5.1433871076963444e-98,9.6597147142142705e-114
1.7738315894903634e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.1385532644915068e-16,2.2992281256945524e-18,1.6010986504533345e-28,2.2992281256964375e-18,1.1572673494237619e-28,3.4728858785741755e-29,1.5552694323031687e-55,4.2915293178022453e-48,4.6295483973696546e-58,1.3647479435905945e-84,1.5437077558849259e-87,1.1723428611138193e-95,1.1165226735230923e-97,2.5166361037525277e-98,1.0837101859729568e-65,4.5010077576612613e-67,3.2277055485510084e-94,6.3332200261775818e-86,1.0076781657116978e-82,9.741956588251964e-96,3.5498554141326854e-111
4.0544722045494026e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6316693175976528e-15,5.2553785732161777e-18,7.7086007872804896e-28,5.2553785732252573e-18,5.5717441262151487e-28,1.6720450555017531e-28,3.4697205450619834e-54,4.2134489602282009e-47,9.1472075456801229e-57,1.2348526879806204e-82,1.6824082231822937e-85,2.5488057548940173e-93,2.4274509234409267e-95,5.4714613184568043e-96,4.8598113380441977e-64,2.0184407951901715e-65,5.8427371791470814e-92,5.6892288084946881e-84,9.0521274202598129e-81,1.7507709882249611e-93,1.2851104261268539e-108
8.61575343466748e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.4672972998932776e-15,1.1167679468938416e-17,3.366548486878436e-27,1.1167679468978069e-17,2.433327042901336e-27,7.3022600434309994e-28,6.4984025676290494e-53,3.7267479382265234e-46,1.6276967300048389e-55,9.355882618681946e-81,1.3763143826808601e-83,4.1764541020912871e-91,3.9776179567896245e-93,8.9655294542944891e-94,1.8283824847688928e-62,7.5938787219326632e-64,8.8611875288786842e-90,4.2900983798179094e-82,6.8259716771945438e-79,2.6432363327421873e-91,3.899894696513418e-106
1.7738315894903635e-17,0.11224537200000041,0.0,0.0,0.0,0.0,0.99999999999999289,7.1385532644790152e-15,2.2992281263098845e-17,1.4054677226311699e-26,2.2992281263264389e-17,1.0158661404059729e-26,3.0485498232655506e-27,1.1224374356008045e-51,3.132556277303626e-45,2.7453485137058346e-54,6.5042515264950526e-79,9.9054344987208153e-82,6.0166801631014316e-89,5.7302761262527084e-91,1.2916011517173221e-91,6.3311080297813901e-61,2.6295190897917429e-62,1.2326604401900542e-87,2.9745510893891831e-80,4.7328049641148651e-77,3.6675438156046809e-89,1.0853007212327984e-103
3.598344081537594e-17,0.11224537200000083,0.0,0.0,0.0,0.0,0.99999999999998546,1.4481065193628433e-14,4.66414848622835e-17,5.7417942397649446e-26,4.6641484862959801e-17,4.1501446536072099e-26,1.2454320748699835e-26,1.8649465731026141e-50,2.5682590313504858e-44,4.5092434054498571e-53,4.3366255666117113e-77,6.7142259445388928e-80,8.1600289813896107e-87,7.7717149665817923e-89,1.7517403654320563e-89,2.1063995053762164e-59,8.748575555104123e-61,1.6441316144599335e-85,1.9805029107625679e-78,3.1511752004850972e-75,4.8852930623062368e-87,2.8955648086481316e-101
7.247369065632056e-17,0.11224537200000162,0.0,0.0,0.0,0.0,0.99999999999997091,2.9166089051839055e-14,9.3939892104108009e-17,2.3209250350974028e-25,9.3939892106841757e-17,1.6775548249728405e-25,5.0342355767869769e-26,3.0403335579602691e-49,2.0798429674511699e-43,7.309678615635221e-52,2.8325018956144747e-75,4.4209477291651556e-78,1.0747903495324077e-84,1.0236747665601695e-86,2.3073574061533947e-87,6.8721394188712642e-58,2.8542273419858304e-59,2.1480287061241174e-83,1.292676930190635e-76,2.0567752726640227e-73,6.3782490229734015e-85,7.5665401224386875e-99
1.454541903382098e-16,0.11224537200000331,0.0,0.0,0.0,0.0,0.99999999999994105,5.8536136767907406e-14,1.8853670676157766e-16,9.3323374880782489e-25,1.8853670677256999e-16,6.7453741767569478e-25,2.0242439862296543e-25,4.9101466738089357e-48,1.6740389121772122e-42,1.1772014445608107e-50,1.831289562627958e-73,2.8696747878558485e-76,1.3953818262338596e-82,1.3290993777298703e-84,2.9957828311956396e-85,2.220389219368155e-56,9.222012487853912e-58,2.7776961953470226e-81,8.3545779775071473e-75,1.3292936176962539e-71,8.2451603059205053e-83,1.9569845626815926e-96
2.9141518970198826e-16,0.11224537200000666,0.0,0.0,0.0,0.0,0.99999999999988176,1.172762321986326e-13,3.777303367718e-16,3.742684731669548e-24,3.7773033681588396e-16,2.7051967447943692e-24,8.1181237674858369e-25,7.8929169106524519e-47,1.3433113609957305e-41,1.8896697933851922e-49,1.1779786059334626e-71,1.8495805779563898e-74,1.7986037150772716e-80,1.7133740251914923e-82,3.8619358094554046e-83,7.1395248979295073e-55,2.9652813042263553e-56,3.5736262743579558e-79,5.3731524652444712e-73,8.5491843841210837e-70,1.0605956597286028e-80,5.035580213699498e-94
5.833371884295452e-16,0.11224537200001326,0.0,0.0,0.0,0.0,0.99999999999976386,2.3475642305443703e-13,7.5611759957337651e-16,1.4990260666214732e-23,7.5611759974994262e-16,1.0834897255982392e-23,3.2514839118487601e-24,1.2658088821701363e-45,1.0762846554365013e-40,3.0284013394185223e-48,7.5581758245149774e-70,1.1879043085868366e-72,2.3098362746200343e-78,2.2009109522526601e-80,4.9608413999671319e-81,2.2901479115324547e-53,9.5117428710839514e-55,4.5859127011421011e-77,3.4472434696094784e-71,5.4848620803263201e-68,1.3609108466673178e-78,1.2924092131147785e-91
