Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356)
6.212089209229855e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.4999740655541306e-16,8.0520666750672179e-19,2.5488707502124952e-29,8.0520666750702204e-19,1.8423130243975738e-29,5.5286644780283958e-30,4.573348739099901e-57,3.4083029109804013e-49,1.9134350730405021e-59,1.0729587010835649e-86,1.7784744613503393e-89,7.3052121470325286e-98,6.9573743109446147e-100,1.5681884044851791e-100,1.7058699727694913e-67,7.0850437394077125e-69,1.3805710218751234e-96,5.3789691644169933e-88,8.5584742564496244e-85,4.4836584743245989e-98
1.73938497858436e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,6.9999273835507361e-16,2.2545786690596251e-18,1.5395179331282117e-28,2.2545786690614385e-18,1.1127570667529395e-28,3.3393133447807799e-29,1.4379340165776275e-55,4.0463372286333328e-48,4.2802777338399619e-58,1.2132559522838149e-84,1.3723505739239875e-87,1.0219695865312902e-95,9.7330926912041055e-98,2.193833860137644e-98,9.8249377443848548e-66,4.0806224375005022e-67,2.8136963112777428e-94,5.6302095393534192e-86,8.9582222004376298e-83,8.4923816327836072e-96
3.9757370939071084e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.5999834019540635e-15,5.1533226723286515e-18,7.4121161416159121e-28,5.1533226723373821e-18,5.3574462752002246e-28,1.607735630288104e-28,3.2079516874851242e-54,3.9727179110315488e-47,8.4571075662591417e-57,1.0977795429471155e-82,1.4956547843529878e-85,2.2218773575937025e-93,2.1160882266174558e-95,4.7696514753741251e-96,4.4059144653781247e-64,1.829922373226888e-65,5.0933047638939937e-92,5.0577036889979485e-84,8.0473083150815401e-81,1.5262042328977552e-93
8.448441324552604e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.3999647291507175e-15,1.0950810679519575e-17,3.2370658527677745e-27,1.0950810679557702e-17,2.3397375412454018e-27,7.0214038878963474e-28,6.0081384690160062e-53,3.5138240477306697e-46,1.5048971239335297e-55,8.3173455774823215e-81,1.2235384747940134e-83,3.6407519346989731e-91,3.467419443023965e-93,7.8155447518052003e-94,1.6576151372588563e-62,6.884625304146754e-64,7.7245864841936288e-90,3.8138818293351259e-82,6.0682639657846127e-79,2.304195412018069e-91
1.7393849785843598e-17,0.11224537200000041,0.0,0.0,0.0,0.0,0.99999999999999301,6.9999273835387241e-15,2.2545786696512912e-17,1.3514112717607795e-26,2.2545786696672087e-17,9.7679436577002877e-27,2.9312979069709131e-27,1.0377565049552653e-51,2.9535809115425338e-45,2.538229022817261e-54,5.7822559190644962e-79,8.8058952031158384e-82,5.2449380776150872e-89,4.9952687947081523e-91,1.1259308951699663e-91,5.7397949247119004e-61,2.3839271507893378e-62,1.0745503512601328e-87,2.6443650747752951e-80,4.2074463799063219e-77,3.1971176865070015e-89
3.528466670842559e-17,0.1122453720000008,0.0,0.0,0.0,0.0,0.99999999999998579,1.4199852692293533e-14,4.5735738740945548e-17,5.5209559997743128e-26,4.5735738741595835e-17,3.9905237053510053e-26,1.1975308412086818e-26,1.7242479415966805e-50,2.421524203143488e-44,4.1690489984369611e-53,3.85524433238139e-77,5.9689224194867078e-80,7.1133678512669562e-87,6.7748576873735211e-89,1.5270492718962627e-89,1.9096659123750459e-59,7.9314757141057583e-61,1.4332432068822536e-85,1.7606598592906844e-78,2.8013832794415572e-75,4.2586694591225881e-87
7.106630055358956e-17,0.1122453720000016,0.0,0.0,0.0,0.0,0.99999999999997147,2.859970330971833e-14,9.2115642871594657e-17,2.2316586875939212e-25,9.2115642874223264e-17,1.6130334855179744e-25,4.840611131425064e-26,2.8109592822522212e-49,1.9610132828215327e-43,6.758208752882233e-52,2.5180838642018225e-75,3.9302064376014584e-78,9.36930936292609e-85,8.923707180814282e-87,2.0113987886447655e-87,6.2302950429977784e-58,2.5876480932705746e-59,1.8725067499426953e-83,1.149185061902388e-76,1.8284657288847624e-73,5.5601279013499602e-85
1.4262956824391752e-16,0.11224537200000326,0.0,0.0,0.0,0.0,0.99999999999994205,5.7399404544228582e-14,1.8487545130002812e-16,8.9734014308465961e-25,1.8487545131059762e-16,6.485936708155865e-25,1.9463884482165499e-25,4.5397066192476633e-48,1.5783944176538778e-42,1.0883889010229082e-50,1.6280097438498679e-73,2.551130442742977e-76,1.2164027446542223e-82,1.1586193253630155e-84,2.6115217124164533e-85,2.0130092117427277e-56,8.3606945729953039e-58,2.4214084486411799e-81,7.4271891151794801e-75,1.1817371868761891e-71,7.1875753859563668e-83
2.8575610362457343e-16,0.11224537200000652,0.0,0.0,0.0,0.0,0.9999999999998842,1.1499880701189192e-13,3.7039506882543647e-16,3.5987353189147332e-24,3.7039506886782492e-16,2.6011507159363681e-24,7.8058882373156178e-25,7.2974453851333598e-47,1.2665626352769163e-41,1.7471059206326037e-49,1.0472186796647034e-71,1.6442704062571264e-74,1.5679089227083948e-80,1.4936040862148316e-82,3.3665755527872317e-83,6.4727072521577776e-55,2.6883298388007499e-56,3.1152466591335626e-79,4.7767126088766701e-73,7.6001938017472255e-70,9.2455585021308203e-81
5.720091743858851e-16,0.112245372000013,0.0,0.0,0.0,0.0,0.99999999999976852,2.3019761194178976e-13,7.4143430655041826e-16,1.4413712179066297e-23,7.4143430672019346e-16,1.0418170436745505e-23,3.1264268377940973e-24,1.170311471814359e-45,1.0147922119606374e-40,2.7999271859991898e-48,6.719190637135464e-70,1.0560426142224855e-72,2.0135785445899345e-78,1.9186059540290772e-80,4.3245274590418256e-81,2.0762525854374403e-53,8.6233647444213824e-55,3.9976897205143008e-77,3.0645864202131252e-71,4.8760224360277832e-68,1.1863503806093697e-78
