Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38)
5.827456225680156e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.3451835512450046e-16,7.5535080863695477e-19,2.2430062601870084e-29,7.5535080863721901e-19,1.6212354614682943e-29,4.8652247406601618e-30,3.5416012636648556e-57,2.8135989527440918e-49,1.4817641203893688e-59,7.311913122715889e-87,1.2119805485872244e-89,4.6700573375589807e-98,4.447692174097716e-100,1.0025074090339182e-100,1.2392319590035638e-67,5.1469413103344065e-69,8.4000432707828703e-97
1.6316877431904438e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.5665139434852837e-16,2.114982264219382e-18,1.3547757811528424e-28,2.1149822642209778e-18,9.7922621874072306e-29,2.9385957434013603e-29,1.11353610249859e-55,3.340304686546143e-48,3.3146470760820385e-58,8.2679996017976973e-85,9.352184905053937e-88,6.5332213672035353e-96,6.2221462077711258e-98,1.4024684102400422e-98,7.1373416747510825e-66,2.9643746698863117e-67,1.71811398344155e-94
3.7295719844353e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.5009174727962922e-15,4.8342451755278673e-18,6.5226622046221518e-28,4.8342451755355503e-18,4.714552722157897e-28,1.4148073546479086e-28,2.4842377870614099e-54,3.2795309687401339e-47,6.5491840948022164e-57,7.4810602037747039e-83,1.0192468575135116e-85,1.4203963086475737e-93,1.3527673837669247e-95,3.0491304032967744e-96,3.2006835818160869e-64,1.3293500230743316e-65,3.1111515156601138e-92
7.925340466925013e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999678,3.1894496296906532e-15,1.0272770998719368e-17,2.8486179504357731e-27,1.0272770998752919e-17,2.0589690362797667e-27,6.1788354212990541e-28,4.6527024314327103e-53,2.9007080372092673e-46,1.165392331076597e-55,5.6680381201682755e-81,8.3380721193015612e-84,2.3274515012418202e-91,2.216642893416593e-93,4.9963011447049669e-94,1.2041771571045055e-62,5.0013470200540324e-64,4.71941546009824e-90
1.6316877431904437e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999334,6.5665139434747102e-15,2.1149822647400475e-17,1.1892419191495959e-26,2.1149822647540548e-17,8.5957904186401918e-27,2.5795421580926e-27,8.0363863779285391e-52,2.4382199446232043e-45,1.9656045493898556e-54,3.9404454981240952e-79,6.0009710216099686e-82,3.352973453324397e-89,3.1933624590981305e-91,7.1978217789173027e-92,4.1696831676613584e-61,1.7318076770197402e-62,6.5658539737534535e-88
3.309995136186329e-17,0.11224537200000073,0.0,0.0,0.0,0.0,0.99999999999998679,1.3320642571024168e-14,4.2903925953955146e-17,4.8584412798022943e-26,4.2903925954527396e-17,3.5116608605973344e-26,1.0538271402293681e-26,1.3352576071551915e-50,1.9990001176863142e-44,3.2285115248241199e-53,2.62724105540131e-77,4.0676535065051022e-80,4.5474236374597382e-87,4.331013427405409e-89,9.7620809265818605e-90,1.3872798451090467e-59,5.761833173173768e-61,8.758122735080615e-86
6.6666099221781e-17,0.1122453720000015,0.0,0.0,0.0,0.0,0.99999999999997313,2.6828899826048427e-14,8.6412132603834254e-17,1.9638596450833768e-25,8.6412132606147416e-17,1.419469467165481e-25,4.2597377953765116e-26,2.1768068720346923e-49,1.6188422784273226e-43,5.2335567943949693e-52,1.7160036335498037e-75,2.6783256510313882e-78,5.9896096638806664e-85,5.7047243607040726e-87,1.2858417960856644e-87,4.5260077658923216e-58,1.8798010835859719e-59,1.144268708110875e-83
1.337983949416164e-16,0.11224537200000305,0.0,0.0,0.0,0.0,0.99999999999994582,5.3845414335798357e-14,1.7342854605067149e-16,7.8965932591508561e-25,1.7342854605997266e-16,5.7076243024500548e-25,1.7128218342071737e-25,3.5155488184123415e-48,1.3029853521674778e-42,8.4284834432564982e-51,1.1094430385471434e-73,1.7385239773698358e-76,7.7762447723475149e-83,7.406791571258733e-85,1.6694868267570505e-85,1.4623537533870533e-56,6.0736399186682097e-58,1.479719664485546e-81
2.680629863812872e-16,0.11224537200000612,0.0,0.0,0.0,0.0,0.99999999999989131,1.0787844335410387e-13,3.4746137353266239e-16,3.1668870806496574e-24,3.4746137356996417e-16,2.2890126294405448e-24,6.8691816470451727e-25,5.6511417463338148e-47,1.0455640878132886e-41,1.3529587586134969e-49,7.1365018535334671e-72,1.1205242580297206e-74,1.0023434124707731e-80,9.5482735278885037e-83,2.1521757025185032e-83,4.702108525944731e-55,1.9529415119300533e-56,1.9037380447426753e-79
5.365921692606288e-16,0.1122453720000122,0.0,0.0,0.0,0.0,0.99999999999978273,2.1594450138593749e-13,6.955270308499094e-16,1.2684066717615935e-23,6.9552703099931167e-16,9.1679899796612672e-24,2.7512556158225666e-24,9.0628921663158496e-46,8.3772425463586392e-41,2.1682634000868876e-48,4.5789399900265957e-70,7.1966349251426267e-73,1.2872729324777584e-78,1.2265214633271497e-80,2.7645727554330863e-81,1.5082970186758802e-53,6.2644571722616915e-55,2.443011188810526e-77
