Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535)
2.7298683922931332e-11,0.11224537262053758,0.0,0.0,0.0,0.0,0.9999999889431832,1.0985975372423327e-08,3.5396592751210205e-11,2.4810701495230326e-14,3.5396891244666174e-11,1.793757843225901e-14,5.3829809566717694e-15,2.5930371843546321e-27,5.6750462397939275e-27,4.232578113106918e-30,1.1591841945428727e-42,3.2942182103089816e-45,1.2203771231727577e-47,1.4270812361184299e-48,3.2162498770257966e-49,1.1637404715976781e-30,4.8239001588148334e-32,1.6470128801323097e-45,5.7336588804720347e-44,6.6453129831714667e-41,4.1614119262458462e-47,1.0677988371426582e-55,1.9633497105326387e-90,2.1881423024167921e-75
3.722547826797563e-11,0.11224537284618864,0.0,0.0,0.0,0.0,0.99999998492249875,1.4980863409298291e-08,4.8274071123653501e-11,4.5962641715277599e-14,4.8274628020022037e-11,3.3232790429366474e-14,9.9730213874929948e-15,8.54355811118008e-27,1.4388281433812878e-26,1.4031953763275744e-29,6.1459584300899422e-42,1.8136537761752456e-44,6.8158726392480527e-47,9.4469953862611005e-48,2.1290480748167213e-48,4.9122109719647878e-30,2.0351973710613967e-31,1.0620536155462313e-44,3.200366836755881e-43,3.5045940901313706e-40,2.7106939776149199e-46,8.178465724685584e-55,2.4211111417896699e-89,2.554019799922344e-74
5.7079066958064227e-11,0.11224537329749226,0.0,0.0,0.0,0.0,0.99999997688109221,2.2970619882408119e-08,7.4038664750663706e-11,1.0779306889668848e-13,7.4039990725201901e-11,7.7952999046679937e-14,2.3393477329377654e-14,4.8623900519188998e-26,5.4813998345276563e-26,8.4058254494713623e-29,9.6979612979468297e-41,2.804257594686004e-43,1.0823394328606403e-45,2.4632768328736203e-46,5.5508785329019407e-47,4.5164525841738086e-29,1.8682708525357722e-30,2.8274083268597702e-43,5.8962202602795656e-42,5.3066103158066086e-39,7.3290602490756928e-45,3.7144161190924329e-53,1.8330404078504207e-86,6.3152563204468538e-72
9.678624433824143e-11,0.11224537420010586,0.0,0.0,0.0,0.0,0.99999996079812803,3.8950054423262362e-08,1.2560637162745519e-10,3.0955850155754185e-13,1.2561029894185902e-10,2.2395050762884504e-13,6.7207599649051335e-14,4.2293002228215359e-25,3.0042230729158066e-25,8.2703016910515058e-28,3.0387567125260987e-39,8.4068616636261219e-42,3.3084617468248491e-44,1.4321576335603594e-44,3.2265564831819267e-45,7.2988707449575556e-28,3.0083066567551714e-29,1.7467398011524104e-41,2.3856836819525124e-40,1.6339118618874326e-37,4.847137624535899e-43,4.5151513000957804e-51,2.65922050683234e-83,4.0218757516418926e-69
9.999999999999999e-11,0.11224537510272789,0.0,0.0,0.0,0.0,0.99999995949642229,4.0243367623259356e-08,1.2978232079437916e-10,3.3044402129843598e-13,1.2978652378574736e-10,2.390679023728926e-13,7.1744396040570696e-14,4.8615256598167936e-25,3.3491480026204115e-25,9.5759831147364012e-28,3.8258041857500341e-39,1.0746123338619519e-41,4.2325677990357346e-44,1.9059463477964695e-44,4.2938879640084785e-45,8.7314961715161365e-28,3.5976166893494793e-29,2.2948304034047606e-41,3.0527483014678132e-40,2.0376396949893864e-37,6.3691339128831315e-43,6.1828954913926539e-51,4.0981684275511981e-83,6.2721816473777973e-69
1.3649342171841863e-10,0.11224537510272789,0.0,0.0,0.0,0.0,0.99999994471496234,5.4929384419499736e-08,1.7722540136813122e-10,6.1546166597312857e-13,1.7723341901696447e-10,4.4540790709135196e-13,1.3366824969104852e-13,1.5499770596925715e-24,8.8011058995626589e-25,3.180175081286647e-27,1.8529828525188775e-38,5.4974106148764868e-41,2.1713016202924943e-43,1.1066467109236913e-43,2.4930128354014756e-44,3.4227589031391347e-27,1.4081281373298122e-28,1.2815252003483033e-40,1.5656835210806803e-39,9.519227816820656e-37,3.5581804965548604e-42,3.8833227959805578e-50,3.3294874068939411e-82,5.2050807314895473e-68
2.15907776478773e-10,0.1122453769079974,0.0,0.0,0.0,0.0,0.99999991254802434,8.6887730739588343e-08,2.8061715860162669e-10,1.5396758814038742e-12,2.8063835919138846e-10,1.1150862108788438e-12,3.3464797531204589e-13,9.8319933330921743e-24,4.0724040173827095e-24,2.3697029619663453e-26,3.8175187548133822e-37,1.1558241351662358e-39,4.5993782210813113e-42,4.0016625098242481e-42,9.0111565532702473e-43,3.5824544399898409e-26,1.4644983399270649e-27,4.5846274704390488e-39,4.0712207227836229e-38,1.6735959815807865e-35,1.2873163332724415e-40,2.4153710516244603e-48,4.5629437450933219e-79,1.8326996530322341e-65
2.872399359469075e-10,0.11224537852956913,0.0,0.0,0.0,0.0,0.99999988365410597,1.1559324053370201e-07,3.7366097805361983e-10,2.7249402241335304e-12,3.737001231538842e-10,1.974671172404186e-12,5.9262851024978976e-13,2.8679222015942764e-23,1.0312829710419168e-23,7.4395645911412881e-26,1.8229527529417216e-36,5.8747658248787593e-39,2.3407290696599406e-41,2.2800397877392886e-41,5.1338149111424393e-42,1.2781630109071337e-25,5.2094972291383279e-27,2.501154946961617e-38,2.0809695825985955e-37,7.1217945504151182e-35,6.903803515798151e-40,1.4706333789233942e-47,9.3101323624780823e-78,2.0770772233216914e-64
3.58572095415042e-10,0.11224538015116822,0.0,0.0,0.0,0.0,0.99999985475953523,1.4429841281477404e-07,4.6686961148700489e-10,4.246271364348889e-12,4.6693312692688717e-10,3.0789507529730212e-12,9.2405735095741944e-13,6.6593776028196449e-23,2.1609525068757334e-23,1.8617341245200845e-25,6.2073186018444057e-36,2.1257700450556113e-38,8.4823888030293817e-41,9.5982291375336444e-41,2.1608338645331722e-41,3.5395234122487347e-25,1.4378692093508749e-26,1.0032466433922141e-37,7.5660193815404735e-37,2.3248605250681696e-34,2.7948499223677552e-39,6.8138199310288752e-47,4.8836358579755828e-77,1.1520493107397481e-63
4.299042548831765e-10,0.1122453817727948,0.0,0.0,0.0,0.0,0.99999982586431102,1.7300324753903509e-07,5.6024277209758213e-10,6.1036660440869771e-12,5.603376528873849e-10,4.4283364642207781e-12,1.3290630474707034e-12,1.3284765847754888e-22,3.9946911816387895e-23,3.9755430296517572e-25,1.7654360258258507e-35,6.3558196154510869e-38,2.538069745716607e-40,3.1834323580439246e-40,7.1658920661565633e-41,8.1575239939586375e-25,3.3035507908833278e-26,3.195205719258987e-37,2.2744760925282805e-36,6.1326660564992882e-34,8.91903262122987e-39,2.4164383769525869e-46,4.6141724868891195e-76,6.2560212006305573e-63
5.01236414351311e-10,0.11224538339444895,0.0,0.0,0.0,0.0,0.99999979696843322,2.0170774466078826e-07,6.5378016163261245e-10,8.2971208995815599e-12,6.5391399470145199e-10,6.0232569238422632e-12,1.8077799399760062e-12,2.3872167005139425e-22,6.769526858977361e-23,7.6225628085504472e-25,4.3573030951642816e-35,1.6361571092292034e-37,6.5380522367985087e-40,8.9842206803776822e-40,2.0220989256801537e-40,1.661560862369194e-24,6.7083116232864527e-26,8.7104856893492672e-37,5.8930278010414893e-36,1.405184659570058e-33,2.4334101680722321e-38,7.2280237027215435e-46,3.0061756911606268e-75,2.7717928996045654e-62
