Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550)
6.455792479079851e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.5980492595501286e-16,8.3679432838534398e-19,2.7527804103641965e-29,8.3679432838566812e-19,1.9896980664479697e-29,5.970950594789035e-30,5.3343539697071645e-57,3.8253732690572196e-49,2.2318306695781642e-59,1.3516189510854126e-86,2.2403656204445003e-89,9.5634801186584154e-98,9.1081115382382485e-100,2.0529634115771948e-100,2.067784680420161e-67,8.588195547266441e-69,1.8073484770031139e-96,6.7759519979183848e-88,1.0781212723886346e-84,5.8696968044486053e-98,1.1233781309382414e-113,-2.0388345680671556e-184
1.8076218941423584e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.2745379267394642e-16,2.3430241195230317e-18,1.6626793678598228e-28,2.3430241195249904e-18,1.2017776321534356e-28,3.6064541593105262e-29,1.6772062370422062e-55,4.5414831598583091e-48,4.9925159501973603e-58,1.5283530825670052e-84,1.7287664862075513e-87,1.3378920845797175e-95,1.2741889381147177e-97,2.8720150165351565e-98,1.1909381182569894e-65,4.9463609168938778e-67,3.683497382399373e-94,7.0924425267177791e-86,1.1284780005868122e-82,1.1117641015598256e-95,4.1283102649921908e-111,3.9752866506980934e-181
4.131707186611104e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6627515261114561e-15,5.3554837019746831e-18,8.005085433336811e-28,5.3554837019841124e-18,5.786041977513623e-28,1.7363524330515758e-28,3.7417548483884035e-54,4.4588551267278879e-47,9.8643702705530493e-57,1.3828860642138931e-82,1.8840942796193303e-85,2.908728355632255e-93,2.7702358292557893e-95,6.2440966515107797e-96,5.3406663929441142e-64,2.2181558441373053e-65,6.6678037336684924e-92,6.3712500438842828e-84,1.0137290853083823e-80,1.9980014459869445e-93,1.4945213101663296e-108,6.6625131455158839e-177
8.779877771548597e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999656,3.5333469929850436e-15,1.1380402867583087e-17,3.4960311211601799e-27,1.138040286762427e-17,2.52691654468128e-27,7.5831072562802916e-28,7.0078927099663393e-53,3.9438069171769589e-46,1.7553120071478611e-55,1.0477460040323414e-80,1.5413060988761285e-83,4.7662202494841767e-91,4.5393048616713167e-93,1.0231568713079807e-93,2.0092921741800113e-62,8.345256648641196e-64,1.0112496504777226e-89,4.8043927293184074e-82,7.6442649370707543e-79,3.0164939056739567e-91,4.5353890328249028e-106,7.9788986723611007e-173
1.807621894142358e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999267,7.2745379267264912e-15,2.3430241201620303e-17,1.4595241735729817e-26,2.3430241201792225e-17,1.0549379150938365e-26,3.1657980061655431e-27,1.2104391871590321e-51,3.3150074343106182e-45,2.9605903381150856e-54,7.2839771790415617e-79,1.109289185299892e-81,6.8663076406196773e-89,6.5394591832723922e-91,1.4739905768241654e-91,6.9575408445665182e-61,2.8896974087054963e-62,1.4067272989888575e-87,3.3311384484382563e-80,5.3001706936335659e-77,4.1854462414117998e-89,1.2621522819465699e-103,7.8822470465522509e-169
3.666890128117355e-17,0.11224537200000083,0.0,0.0,0.0,0.0,0.99999999999998535,1.475691979418649e-14,4.7529917880976376e-17,5.9626324800473537e-26,4.7529917881678733e-17,4.3097656020767345e-26,1.2933317833181277e-26,2.0111627981465065e-50,2.7178435236161825e-44,4.8627787709246175e-53,4.8564975622607483e-77,7.5191231912717053e-80,9.3123203726046877e-87,8.8691734349939158e-89,1.999106912799495e-89,2.3148176468816156e-59,9.6142052000825815e-61,1.8763032800936124e-85,2.2179243947015593e-78,3.528936132542529e-75,5.5751567081664495e-87,3.3674019213899662e-101,7.0832062767957084e-165
7.38542659606735e-17,0.11224537200000168,0.0,0.0,0.0,0.0,0.99999999999997025,2.9721683529014867e-14,9.5729271284814996e-17,2.4101913827188168e-25,9.5729271287654032e-17,1.7420761645149106e-25,5.2278538569964455e-26,3.2787029034575545e-49,2.2009803845608129e-43,7.8827747510546223e-52,3.1720604784950975e-75,4.9509282014232908e-78,1.2265625949200131e-84,1.1682298025264848e-86,2.6331836780281335e-87,7.5521046951152446e-58,3.1366394644005161e-59,2.4513568612668022e-83,1.4476422677481845e-76,2.3033402184019052e-73,7.2789364821423822e-85,8.7995204649444362e-99,6.0755055607125618e-161
1.4822499531967337e-16,0.1122453720000034,0.0,0.0,0.0,0.0,0.99999999999993983,5.9651210998305167e-14,1.9212797827299834e-16,9.691273545784041e-25,1.9212797828441387e-16,7.004811645716539e-25,2.1020970452644912e-25,5.2951137893111963e-48,1.7715408716033039e-42,1.269496833961744e-50,2.0508234332005153e-73,3.2136896183634323e-76,1.5924232938936744e-82,1.5167839948913289e-84,3.4188229462400573e-85,2.4400860950919637e-56,1.0134486438336709e-57,3.1699411794947422e-81,9.3561199673660688e-75,1.4886485125286159e-71,9.4094787101155968e-83,2.2758784716209954e-96,5.0923443007514672e-157
2.9696645403767314e-16,0.1122453720000068,0.0,0.0,0.0,0.0,0.99999999999987954,1.1951026593541996e-13,3.8492539297138913e-16,3.8866341446144615e-24,3.8492539301717067e-16,2.8092427738024582e-24,8.4303493558638284e-25,8.5117402597969984e-47,1.4215505869804521e-41,2.0378244093203332e-49,1.3191939665442073e-71,2.0713071438815224e-74,2.0525793176854775e-80,1.955322782153689e-82,4.4072870021645486e-83,7.8459466737767993e-55,3.2586816770020319e-56,4.0782664366672527e-79,6.017283111421989e-73,9.5740552992159484e-70,1.210364867267804e-80,5.8561364762080145e-94,4.2195728201846772e-153
5.944493714736727e-16,0.11224537200001349,0.0,0.0,0.0,0.0,0.99999999999975953,2.3922837580378651e-13,7.7052022525626808e-16,1.556680915412416e-23,7.7052022543963307e-16,1.125162407587093e-23,3.3765370040164444e-24,1.3650512885866274e-45,1.1389713155664461e-40,3.2658352731025509e-48,8.4642454490784558e-70,1.3303095302885102e-72,2.6359894417875369e-78,2.511705701439548e-80,5.6613710855767635e-81,2.5167470674912214e-53,1.0452884208601757e-54,5.2335002797446228e-77,3.8604974662829792e-71,6.1423839289075231e-68,1.5530882926643763e-78,1.5030094885060597e-91,3.4764041692458329e-149
