Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4)
2.573345897501706e-10,0.11224537781211896,0.0,0.0,0.0,0.0,0.99999989643905063,1.0356094937785063e-07
3.30858758319781e-10,0.11224537947272432,0.0,0.0,0.0,0.0,0.99999986685021136,1.3314978868141521e-07
4.779070954590017e-10,0.11224538279393484,0.0,0.0,0.0,0.0,0.99999980767253704,1.9232746291480041e-07
7.720037697374432e-10,0.1122453894363554,0.0,0.0,0.0,0.0,0.99999968931720951,3.1068279048568629e-07
9.999999999999999e-10,0.11224539541453314,0.0,0.0,0.0,0.0,0.99999959756315437,4.0243684565025696e-07
1.0366907765880405e-09,0.11224539541453314,0.0,0.0,0.0,0.0,0.99999958279744028,4.1720255977216373e-07
1.3013777834386377e-09,0.11224540139271015,0.0,0.0,0.0,0.0,0.99999947627769792,5.2372230204246692e-07
1.566064790289235e-09,0.11224540737088601,0.0,0.0,0.0,0.0,0.9999993697579852,6.3024201486610237e-07
2.0954388039904297e-09,0.11224541932723374,0.0,0.0,0.0,0.0,0.99999915671866113,8.4328133899891453e-07
2.571875416321505e-09,0.11224543008794191,0.0,0.0,0.0,0.0,0.99999896498339536,1.0350166045967844e-06
3.0483120286525802e-09,0.11224544084864554,0.0,0.0,0.0,0.0,0.99999877324826525,1.2267517347098376e-06
3.5247486409836555e-09,0.11224545160934177,0.0,0.0,0.0,0.0,0.9999985815132848,1.418486715300162e-06
4.00118525331473e-09,0.112245462370031,0.0,0.0,0.0,0.0,0.99999838977846833,1.6102215317475412e-06
4.954058477976881e-09,0.1122454838913841,0.0,0.0,0.0,0.0,0.99999800630938018,1.9936906197832294e-06
5.906931702639031e-09,0.11224550541270077,0.0,0.0,0.0,0.0,0.99999762284111793,2.3771588820335218e-06
6.859804927301182e-09,0.11224552693397122,0.0,0.0,0.0,0.0,0.99999723937380469,2.7606261952198929e-06
8.765551376625482e-09,0.11224556997635113,0.0,0.0,0.0,0.0,0.99999647244249978,3.5275575000688836e-06
9.999999999999999e-09,0.11224561301847132,0.0,0.0,0.0,0.0,0.99999597566492526,4.0243350747265549e-06
1.0671297825949783e-08,0.11224561301847132,0.0,0.0,0.0,0.0,0.99999570551641392,4.2944835860935147e-06
1.4482790724598385e-08,0.11224569910172126,0.0,0.0,0.0,0.0,0.99999417168365701,5.8283163429967976e-06
1.8294283623246987e-08,0.11224578518329874,0.0,0.0,0.0,0.0,0.99999263788307058,7.3621169294053316e-06
2.210577652189559e-08,0.11224587126277744,0.0,0.0,0.0,0.0,0.9999911041221875,8.8958778123743761e-06
