Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550)
3.655469398835621e-11,0.11224537283094065,0.0,0.0,0.0,0.0,0.9999999851941892,1.4710916648400669e-08,4.7403772045677016e-11,4.4321120292811367e-14,4.7404308793184211e-11,3.2045711819064157e-14,9.6167779190901204e-15,7.9452522757344892e-27,1.3603481121169185e-26,1.3029800382718755e-29,5.5049546034395353e-42,1.6239783209698687e-44,6.0957151518159163e-47,8.307003843666836e-48,1.8721354633191987e-48,4.4858373904058405e-30,1.8586270962451503e-31,9.3397785116686466e-45,2.8537454919801191e-43,3.1426265315172693e-40,2.3830144823665503e-46,7.062571538095923e-55,1.9247640608404178e-89
5.605053105759329e-11,0.11224537327411195,0.0,0.0,0.0,0.0,0.99999997729768686,2.2556702851495248e-08,7.2703548509802525e-11,1.0394332186168102e-13,7.2704826173349603e-11,7.5168261749026989e-14,2.2557769044769997e-14,4.5222404707517654e-26,5.1784375878659699e-26,7.7997338835070497e-29,8.6809673034449186e-41,2.5088910570812081e-43,9.6762339219654566e-46,2.16421069715588e-46,4.8769680866650141e-47,4.1247465144428966e-29,1.7063621660326579e-30,2.4845419221351445e-43,5.2463711756452119e-42,4.7587972814840808e-39,6.4370025200762942e-45,3.2050296285310385e-53,1.4582111735480771e-86
9.504220519606744e-11,0.11224537416046058,0.0,0.0,0.0,0.0,0.99999996150453674,3.8248199652699555e-08,1.23340246602752e-10,2.9850286787511477e-13,1.2334402884437802e-10,2.1594877156730502e-13,6.4806216817540357e-14,3.9341420173398182e-25,2.8342441371158296e-25,7.6634004812094074e-28,2.717267575866314e-39,7.5110377622549172e-42,2.9547522383012108e-44,1.2565295231063362e-44,2.8309019119030161e-45,6.6670091987151438e-28,2.7482567518699577e-29,1.5330247382331943e-41,2.1179560685526248e-40,1.465446346745639e-37,4.2513864682120865e-43,3.8909173465483073e-51,2.1151295730555596e-83
9.999999999999999e-11,0.11224537504681738,0.0,0.0,0.0,0.0,0.99999995949642251,4.024336763027881e-08,1.2978225377048787e-10,3.3043698588809078e-13,1.2978645703383131e-10,2.3906302313881068e-13,7.1742898524049792e-14,4.878731830114461e-25,3.3541112263075856e-25,9.6062078843919556e-28,3.8553604613332156e-39,1.0893184591492561e-41,4.2904584662673809e-44,1.9304125148607342e-44,4.3490112669508541e-45,8.7769011744543575e-28,3.6162866898754997e-29,2.3124858904644734e-41,3.0760445057281569e-40,2.0509506441722935e-37,6.4142659461881928e-43,6.2233200486217965e-51,3.9790464205775239e-83
1.340338793345416e-10,0.11224537504681738,0.0,0.0,0.0,0.0,0.999999945711192,5.3939595643369723e-08,1.740264368795732e-10,5.9348096625175821e-13,1.7403415499111845e-10,4.2949090523617019e-13,1.2889136634036032e-13,1.4419595036458252e-24,8.2952290222735312e-25,2.9444952681629608e-27,1.6562426020782646e-38,4.9086923862657452e-41,1.9381418183214276e-43,9.7043240446805443e-44,2.186175683526281e-44,3.1267241879789492e-27,1.2865588240581664e-28,1.1242534800639949e-40,1.388864412636257e-39,8.5382210028236532e-37,3.1192120967089097e-42,3.3451472383875698e-50,2.6489394477905205e-82
2.120172276114899e-10,0.11224537681955551,0.0,0.0,0.0,0.0,0.99999991412391775,8.5322085156658365e-08,2.7554703747111028e-10,1.4846877528293629e-12,2.755674281337534e-10,1.0752234950630603e-12,3.2268428734180685e-13,9.1496248943301341e-24,3.8313287864919606e-24,2.1901040164184144e-26,3.4074500617440435e-37,1.0299340317786151e-39,4.0976303240390163e-42,3.5018253174627178e-42,7.8857311408709802e-43,3.2735700518123128e-26,1.3386074431439162e-27,4.0155195186167415e-39,3.604625213367117e-38,1.5014487527613326e-35,1.1262222186522663e-40,2.0769745979981131e-48,3.6183681263634937e-79
2.822022410607434e-10,0.11224537841504778,0.0,0.0,0.0,0.0,0.99999988569470488,1.1356598087460781e-07,3.6708434875167866e-10,2.6301973310429214e-12,3.6712201481560428e-10,1.9059283433521481e-12,5.719966459094529e-13,2.6748074348012778e-23,9.7090880664729622e-24,6.8858210847277815e-26,1.6319006190666788e-36,5.2487732892492227e-39,2.0909723418953323e-41,2.0025634033146894e-41,4.5091193966063044e-42,1.1712925707453823e-25,4.775465980108608e-27,2.1991341921164992e-38,1.8483980818419798e-37,6.4118314780662441e-35,6.0625975281564184e-40,1.2707232243176102e-47,7.4180264365763587e-78
3.5238725450999685e-10,0.11224538001056662,0.0,0.0,0.0,0.0,0.99999985726485963,1.4180954985106091e-07,4.5878123677800861e-10,4.1010517722993074e-12,4.5884235711023611e-10,2.9734904894624613e-12,8.9240443729257714e-13,6.2185901997929575e-23,2.0346101843781703e-23,1.7236762970371351e-25,5.5620698712784538e-36,1.9007664024444195e-38,7.5835207111348529e-41,8.43498107708841e-41,1.8989929129826624e-41,3.2477242956139131e-25,1.3198338134570439e-26,8.8275582545813705e-38,6.7270865534350518e-37,2.0956611957381849e-34,2.4556512377481741e-39,5.8903594644536731e-47,3.9059690099387326e-77
4.225722679592503e-10,0.1122453816061121,0.0,0.0,0.0,0.0,0.99999982883438232,1.7005279204428993e-07,5.5063742803892393e-10,5.8972479693397903e-12,5.5072872430707331e-10,4.2783023205353776e-12,1.2840302019732549e-12,1.2416513067915101e-22,3.7609283533528676e-23,3.6812671252888526e-25,1.582868902821291e-35,5.685585187772827e-38,2.2701451533995307e-40,2.7991449389727402e-40,6.3010063221769897e-41,7.4924534015140777e-25,3.035529227451209e-26,2.8133342839767237e-37,2.0237942698003248e-36,5.5337553280581139e-34,7.8407971961027691e-39,2.0903326050892549e-46,3.689362169782301e-76
4.927572814085038e-10,0.11224538320168419,0.0,0.0,0.0,0.0,0.99999980040327185,1.9829570741077071e-07,6.4265263837053724e-10,8.0187827179175756e-12,6.4278139620130865e-10,5.8207721453387408e-12,1.7470018713168109e-12,2.2327335365844782e-22,6.3726265542245604e-23,7.0585850543418312e-25,3.9086498572075902e-35,1.4640735192592595e-37,5.8497634196055075e-40,7.9031478771640094e-40,1.7788233917550502e-40,1.5272818697637637e-24,6.1691513706541609e-26,7.673877838313752e-37,5.2471335877481836e-36,1.2689879335591804e-33,2.1401848564782481e-38,6.2562665629998662e-46,2.4057805536099358e-75
