Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52)
8.913199287388806e-10,0.11224539226302055,0.0,0.0,0.0,0.0,0.99999963893854105,3.5867350722610024e-07,1.1681852193650364e-09,2.6235784620112536e-11,1.1686903659280715e-09,1.9105355075998705e-11,5.7348894873556801e-12,2.1467895859215644e-21,5.1060184737743364e-22,8.9600223058474203e-24,1.2176593070422303e-33,5.7656308075288326e-36,2.3083501690324463e-38,4.2588957395267006e-38,9.5815458016410477e-39
9.999999999999999e-10,0.11224539643921491,0.0,0.0,0.0,0.0,0.99999959490674062,4.0240353758843127e-07,1.3123689292557671e-09,3.3023573079649306e-11,1.3130342670647878e-09,2.4069857646329884e-11,7.2254022065496492e-12,3.3550292413123102e-21,7.7940881242321038e-22,1.526710485077123e-23,2.6279572122745934e-33,1.2827032850230713e-35,5.1387176851255076e-38,1.0876640182110459e-37,2.4464348614692139e-38
1.074996736286812e-09,0.11224539643921491,0.0,0.0,0.0,0.0,0.99999956452087424,4.3257981368672051e-07,1.4120847877224055e-09,3.8162475701327701e-11,1.4128771641671165e-09,2.7832606676206086e-11,8.3551806091981893e-12,4.4406875061846112e-21,1.0185641551633411e-21,2.1379876448192262e-23,4.2115550137920339e-33,2.0852707685088833e-35,8.3566763858845808e-38,1.8934023746853963e-37,4.258298694387632e-38
1.2586735438347434e-09,0.11224540061559451,0.0,0.0,0.0,0.0,0.99999949009884181,5.064838789563253e-07,1.6570555421380709e-09,5.2317167824009001e-11,1.6582206003613417e-09,3.8213504354237244e-11,1.1472391341604963e-11,8.1671772587428381e-21,1.8336255556504651e-21,4.4983172174752824e-23,1.1974493009584701e-32,6.1483539182956365e-35,2.4655134945638715e-37,6.930062827208829e-37,1.5575467644657139e-37
1.6260271589306062e-09,0.11224540896891223,0.0,0.0,0.0,0.0,0.99999934124164713,6.5428528278388082e-07,2.1501909563294102e-09,8.7310326967940723e-11,2.1523967244375183e-09,6.3965030258442992e-11,1.9206982749763186e-11,2.1815724078071257e-20,4.8153246725352848e-21,1.5301731348741808e-22,6.5640063859669992e-32,3.6066909659488961e-34,1.4473929832876455e-36,5.5052922522061463e-36,1.2360274458700524e-36
1.955816081364288e-09,0.11224541646867839,0.0,0.0,0.0,0.0,0.99999920759126959,7.8696522793375706e-07,2.5965005619183831e-09,1.2631621904234793e-10,2.6000287937351394e-09,9.2789645959010137e-11,2.7867420588627611e-11,4.390026407219818e-20,9.6892853145470594e-21,3.6771753996963556e-22,2.1340495634718123e-31,1.2283469376309429e-33,4.931081684782578e-36,2.2101046375840415e-35,4.9586343718241678e-36
2.2856050037979696e-09,0.11224542396905327,0.0,0.0,0.0,0.0,0.99999907392668608,9.1963793586126302e-07,3.046188231991125e-09,1.7250378277519802e-10,3.051463560540174e-09,1.2705599039679453e-10,3.8166434841189613e-11,7.8728672672949022e-20,1.7502790507094577e-20,7.676063688627748e-22,5.6423873545947874e-31,3.3983560632517102e-33,1.3645225215229925e-35,6.869161010229725e-35,1.5403305226117379e-35
2.6153939262316513e-09,0.11224543147004103,0.0,0.0,0.0,0.0,0.99999894024784775,1.0523034020146995e-06,3.4992266091310337e-09,2.2587268871500788e-10,3.5067279228040118e-09,1.6680493766283676e-10,5.0117936645632777e-11,1.300022397875604e-19,2.9251788612405232e-20,1.454329046023717e-21,1.3157979250463836e-30,8.2760861047924457e-33,3.3236541711987866e-35,1.8543848251042599e-34,4.1560276125969778e-35
2.945182848665333e-09,0.112245438971646,0.0,0.0,0.0,0.0,0.99999880655470563,1.1849616218428282e-06,3.9555887984406417e-09,2.8642260801480998e-10,3.9658483148216987e-09,2.1207700356597271e-10,6.3735941643973426e-11,2.0168592131750981e-19,4.6081077219951636e-20,2.5631304446776173e-21,2.7966669649919857e-30,1.8317433648848709e-32,7.3573597501197828e-35,4.5256645203144789e-34,1.0137320310843257e-34
3.2749717710990146e-09,0.11224544647387245,0.0,0.0,0.0,0.0,0.99999867284720989,1.3176125907949627e-06,4.4152483153994584e-09,3.5415321240958596e-10,4.4288507595050852e-09,2.6291238528292446e-10,7.9034557435668815e-11,2.9791979712025472e-19,6.9266904489258515e-20,4.265045023612632e-21,5.5056216178100648e-30,3.7468903667873947e-32,1.5051702314949386e-34,1.0160381507394997e-33,2.2745951495501133e-34
